,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2020,Soul,"['Family', 'Animation', 'Comedy', 'Fantasy']",101,"{'0.5': '1,839\xa0half-★ ratings (0%)', '1': '6,556\xa0★ ratings (1%)', '1.5': '4,312\xa0★½ ratings (0%)', '2': '29,650\xa0★★ ratings (2%)', '2.5': '28,727\xa0★★½ ratings (2%)', '3': '154,560\xa0★★★ ratings (13%)', '3.5': '160,029\xa0★★★½ ratings (13%)', '4': '387,622\xa0★★★★ ratings (33%)', '4.5': '164,097\xa0★★★★½ ratings (14%)', '5': '250,819\xa0★★★★★ ratings (21%)'}","[['Pete Docter', 'Gender\nMale', 'Birthday\nOctober 9, 1968 (55 years old)']]"
1,2020,Tenet,"['Action', 'Thriller', 'Science Fiction']",150,"{'0.5': '8,429\xa0half-★ ratings (1%)', '1': '22,636\xa0★ ratings (2%)', '1.5': '16,191\xa0★½ ratings (2%)', '2': '68,840\xa0★★ ratings (7%)', '2.5': '69,391\xa0★★½ ratings (7%)', '3': '191,038\xa0★★★ ratings (20%)', '3.5': '180,573\xa0★★★½ ratings (19%)', '4': '229,600\xa0★★★★ ratings (24%)', '4.5': '71,380\xa0★★★★½ ratings (8%)', '5': '79,786\xa0★★★★★ ratings (9%)'}","[['Christopher Nolan', 'Gender\nMale', 'Birthday\nJuly 30, 1970 (53 years old)']]"
2,2020,Promising Young Woman,"['Crime', 'Drama', 'Thriller']",113,"{'0.5': '4,639\xa0half-★ ratings (1%)', '1': '8,549\xa0★ ratings (2%)', '1.5': '6,996\xa0★½ ratings (1%)', '2': '24,192\xa0★★ ratings (4%)', '2.5': '28,190\xa0★★½ ratings (5%)', '3': '77,427\xa0★★★ ratings (14%)', '3.5': '94,067\xa0★★★½ ratings (17%)', '4': '159,281\xa0★★★★ ratings (29%)', '4.5': '60,712\xa0★★★★½ ratings (11%)', '5': '80,546\xa0★★★★★ ratings (15%)'}","[['Emerald Fennell', 'Gender\nFemale', 'Birthday\nOctober 1, 1985 (38 years old)']]"
3,2020,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"['Action', 'Crime']",109,"{'0.5': '10,203\xa0half-★ ratings (2%)', '1': '22,017\xa0★ ratings (4%)', '1.5': '18,557\xa0★½ ratings (3%)', '2': '60,765\xa0★★ ratings (10%)', '2.5': '62,453\xa0★★½ ratings (11%)', '3': '142,724\xa0★★★ ratings (24%)', '3.5': '100,423\xa0★★★½ ratings (17%)', '4': '105,149\xa0★★★★ ratings (18%)', '4.5': '24,809\xa0★★★★½ ratings (4%)', '5': '46,456\xa0★★★★★ ratings (8%)'}","[['Cathy Yan', 'Gender\nFemale', 'Birthday\nJanuary 25, 1983 (41 years old)']]"
4,2020,Palm Springs,"['Romance', 'Science Fiction', 'Comedy']",90,"{'0.5': '732\xa0half-★ ratings (0%)', '1': '2,096\xa0★ ratings (0%)', '1.5': '2,048\xa0★½ ratings (0%)', '2': '9,639\xa0★★ ratings (2%)', '2.5': '15,236\xa0★★½ ratings (3%)', '3': '69,990\xa0★★★ ratings (14%)', '3.5': '112,058\xa0★★★½ ratings (23%)', '4': '186,455\xa0★★★★ ratings (38%)', '4.5': '52,412\xa0★★★★½ ratings (11%)', '5': '46,094\xa0★★★★★ ratings (9%)'}","[['Max Barbakow', 'Gender\nMale', 'Birthday\n-']]"
5,2020,Minari,['Drama'],115,"{'0.5': '241\xa0half-★ ratings (0%)', '1': '722\xa0★ ratings (0%)', '1.5': '667\xa0★½ ratings (0%)', '2': '3,778\xa0★★ ratings (1%)', '2.5': '5,944\xa0★★½ ratings (2%)', '3': '29,564\xa0★★★ ratings (8%)', '3.5': '52,662\xa0★★★½ ratings (15%)', '4': '128,144\xa0★★★★ ratings (36%)', '4.5': '75,945\xa0★★★★½ ratings (21%)', '5': '60,549\xa0★★★★★ ratings (17%)'}","[['Lee Isaac Chung', 'Gender\nMale', 'Birthday\nOctober 19, 1978 (45 years old)']]"
6,2020,Nomadland,['Drama'],108,"{'0.5': '1,909\xa0half-★ ratings (0%)', '1': '4,357\xa0★ ratings (1%)', '1.5': '3,220\xa0★½ ratings (1%)', '2': '13,779\xa0★★ ratings (3%)', '2.5': '15,963\xa0★★½ ratings (4%)', '3': '52,419\xa0★★★ ratings (13%)', '3.5': '65,756\xa0★★★½ ratings (17%)', '4': '126,083\xa0★★★★ ratings (32%)', '4.5': '59,630\xa0★★★★½ ratings (15%)', '5': '50,953\xa0★★★★★ ratings (13%)'}","[['Chloé Zhao', 'Gender\nFemale', 'Birthday\nMarch 31, 1982 (41 years old)']]"
7,2020,A Quiet Place Part II,"['Horror', 'Science Fiction', 'Thriller']",97,"{'0.5': '1,751\xa0half-★ ratings (0%)', '1': '5,347\xa0★ ratings (1%)', '1.5': '5,444\xa0★½ ratings (1%)', '2': '25,456\xa0★★ ratings (5%)', '2.5': '34,510\xa0★★½ ratings (6%)', '3': '118,140\xa0★★★ ratings (22%)', '3.5': '126,686\xa0★★★½ ratings (24%)', '4': '145,042\xa0★★★★ ratings (27%)', '4.5': '34,012\xa0★★★★½ ratings (6%)', '5': '35,372\xa0★★★★★ ratings (7%)'}","[['John Krasinski', 'Gender\nMale', 'Birthday\nOctober 20, 1979 (44 years old)']]"
8,2020,The Queen’s Gambit,['Drama'],393,"{'0.5': '543\xa0half-★ ratings (0%)', '1': '1,269\xa0★ ratings (0%)', '1.5': '919\xa0★½ ratings (0%)', '2': '5,412\xa0★★ ratings (1%)', '2.5': '6,800\xa0★★½ ratings (1%)', '3': '37,871\xa0★★★ ratings (7%)', '3.5': '57,706\xa0★★★½ ratings (10%)', '4': '178,136\xa0★★★★ ratings (31%)', '4.5': '99,883\xa0★★★★½ ratings (17%)', '5': '182,849\xa0★★★★★ ratings (32%)'}","[['Scott Frank', 'Gender\nMale', 'Birthday\nMarch 10, 1960 (63 years old)']]"
9,2020,I’m Thinking of Ending Things,"['Mystery', 'Drama', 'Thriller']",135,"{'0.5': '6,771\xa0half-★ ratings (2%)', '1': '12,343\xa0★ ratings (3%)', '1.5': '8,038\xa0★½ ratings (2%)', '2': '26,861\xa0★★ ratings (7%)', '2.5': '24,690\xa0★★½ ratings (7%)', '3': '60,294\xa0★★★ ratings (16%)', '3.5': '60,568\xa0★★★½ ratings (16%)', '4': '93,698\xa0★★★★ ratings (25%)', '4.5': '43,555\xa0★★★★½ ratings (12%)', '5': '38,540\xa0★★★★★ ratings (10%)'}","[['Charlie Kaufman', 'Gender\nMale', 'Birthday\nNovember 19, 1958 (65 years old)']]"
