,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1982,Blade Runner,"['Thriller', 'Drama', 'Science Fiction']",118,"{'0.5': '1,647\xa0half-★ ratings (0%)', '1': '5,064\xa0★ ratings (1%)', '1.5': '3,766\xa0★½ ratings (0%)', '2': '19,019\xa0★★ ratings (2%)', '2.5': '20,784\xa0★★½ ratings (3%)', '3': '82,377\xa0★★★ ratings (10%)', '3.5': '95,977\xa0★★★½ ratings (12%)', '4': '230,249\xa0★★★★ ratings (28%)', '4.5': '125,383\xa0★★★★½ ratings (15%)', '5': '231,882\xa0★★★★★ ratings (28%)'}","[['Ridley Scott', 'Gender\nMale', 'Birthday\nNovember 30, 1937 (86 years old)']]"
1,1982,The Thing,"['Mystery', 'Science Fiction', 'Horror']",109,"{'0.5': '604\xa0half-★ ratings (0%)', '1': '1,419\xa0★ ratings (0%)', '1.5': '996\xa0★½ ratings (0%)', '2': '5,739\xa0★★ ratings (1%)', '2.5': '6,517\xa0★★½ ratings (1%)', '3': '34,128\xa0★★★ ratings (6%)', '3.5': '50,131\xa0★★★½ ratings (8%)', '4': '154,870\xa0★★★★ ratings (26%)', '4.5': '113,232\xa0★★★★½ ratings (19%)', '5': '228,834\xa0★★★★★ ratings (38%)'}","[['John Carpenter', 'Gender\nMale', 'Birthday\nJanuary 16, 1948 (76 years old)']]"
2,1982,E.T. the Extra-Terrestrial,"['Science Fiction', 'Fantasy', 'Adventure', 'Family']",115,"{'0.5': '2,256\xa0half-★ ratings (0%)', '1': '5,340\xa0★ ratings (1%)', '1.5': '3,453\xa0★½ ratings (1%)', '2': '20,203\xa0★★ ratings (3%)', '2.5': '20,385\xa0★★½ ratings (3%)', '3': '104,587\xa0★★★ ratings (16%)', '3.5': '102,051\xa0★★★½ ratings (16%)', '4': '199,586\xa0★★★★ ratings (31%)', '4.5': '59,614\xa0★★★★½ ratings (9%)', '5': '119,180\xa0★★★★★ ratings (19%)'}","[['Steven Spielberg', 'Gender\nMale', 'Birthday\nDecember 18, 1946 (77 years old)']]"
3,1982,The King of Comedy,"['Comedy', 'Drama']",109,"{'0.5': '127\xa0half-★ ratings (0%)', '1': '338\xa0★ ratings (0%)', '1.5': '271\xa0★½ ratings (0%)', '2': '1,544\xa0★★ ratings (1%)', '2.5': '2,391\xa0★★½ ratings (1%)', '3': '13,391\xa0★★★ ratings (6%)', '3.5': '29,908\xa0★★★½ ratings (12%)', '4': '86,955\xa0★★★★ ratings (36%)', '4.5': '59,827\xa0★★★★½ ratings (25%)', '5': '44,579\xa0★★★★★ ratings (19%)'}","[['Martin Scorsese', 'Gender\nMale', 'Birthday\nNovember 17, 1942 (81 years old)']]"
4,1982,Poltergeist,['Horror'],114,"{'0.5': '793\xa0half-★ ratings (0%)', '1': '2,368\xa0★ ratings (1%)', '1.5': '2,075\xa0★½ ratings (1%)', '2': '10,609\xa0★★ ratings (5%)', '2.5': '12,191\xa0★★½ ratings (6%)', '3': '47,019\xa0★★★ ratings (22%)', '3.5': '47,067\xa0★★★½ ratings (22%)', '4': '61,967\xa0★★★★ ratings (28%)', '4.5': '14,944\xa0★★★★½ ratings (7%)', '5': '19,587\xa0★★★★★ ratings (9%)'}","[['Tobe Hooper', 'Gender\nMale', 'Birthday\nJanuary 25, 1943']]"
5,1982,First Blood,"['War', 'Action', 'Adventure', 'Thriller']",93,"{'0.5': '282\xa0half-★ ratings (0%)', '1': '964\xa0★ ratings (1%)', '1.5': '758\xa0★½ ratings (0%)', '2': '4,106\xa0★★ ratings (2%)', '2.5': '5,625\xa0★★½ ratings (3%)', '3': '25,328\xa0★★★ ratings (15%)', '3.5': '35,356\xa0★★★½ ratings (21%)', '4': '59,156\xa0★★★★ ratings (36%)', '4.5': '17,397\xa0★★★★½ ratings (10%)', '5': '17,488\xa0★★★★★ ratings (11%)'}","[['Ted Kotcheff', 'Gender\nMale', 'Birthday\nApril 7, 1931 (92 years old)']]"
6,1982,Rocky III,['Drama'],99,"{'0.5': '216\xa0half-★ ratings (0%)', '1': '788\xa0★ ratings (1%)', '1.5': '1,088\xa0★½ ratings (1%)', '2': '6,021\xa0★★ ratings (4%)', '2.5': '10,900\xa0★★½ ratings (7%)', '3': '42,607\xa0★★★ ratings (28%)', '3.5': '38,860\xa0★★★½ ratings (26%)', '4': '32,193\xa0★★★★ ratings (21%)', '4.5': '7,929\xa0★★★★½ ratings (5%)', '5': '10,004\xa0★★★★★ ratings (7%)'}","[['Sylvester Stallone', 'Gender\nMale', 'Birthday\nJuly 6, 1946 (77 years old)']]"
7,1982,Fast Times at Ridgemont High,['Comedy'],90,"{'0.5': '274\xa0half-★ ratings (0%)', '1': '895\xa0★ ratings (1%)', '1.5': '998\xa0★½ ratings (1%)', '2': '4,484\xa0★★ ratings (4%)', '2.5': '6,373\xa0★★½ ratings (6%)', '3': '22,496\xa0★★★ ratings (22%)', '3.5': '25,270\xa0★★★½ ratings (25%)', '4': '27,487\xa0★★★★ ratings (27%)', '4.5': '6,741\xa0★★★★½ ratings (7%)', '5': '7,551\xa0★★★★★ ratings (7%)'}","[['Amy Heckerling', 'Gender\nFemale', 'Birthday\nMay 7, 1954 (69 years old)']]"
8,1982,Halloween III: Season of the Witch,"['Horror', 'Science Fiction', 'Thriller']",99,"{'0.5': '2,890\xa0half-★ ratings (3%)', '1': '5,401\xa0★ ratings (5%)', '1.5': '4,464\xa0★½ ratings (4%)', '2': '11,597\xa0★★ ratings (11%)', '2.5': '11,615\xa0★★½ ratings (11%)', '3': '24,333\xa0★★★ ratings (23%)', '3.5': '17,439\xa0★★★½ ratings (17%)', '4': '17,223\xa0★★★★ ratings (16%)', '4.5': '4,095\xa0★★★★½ ratings (4%)', '5': '6,040\xa0★★★★★ ratings (6%)'}","[['Tommy Lee Wallace', 'Gender\nMale', 'Birthday\nSeptember 6, 1949 (74 years old)']]"
9,1982,Fanny and Alexander,"['Mystery', 'Drama', 'Fantasy']",188,"{'0.5': '88\xa0half-★ ratings (0%)', '1': '166\xa0★ ratings (0%)', '1.5': '125\xa0★½ ratings (0%)', '2': '582\xa0★★ ratings (1%)', '2.5': '646\xa0★★½ ratings (1%)', '3': '2,593\xa0★★★ ratings (6%)', '3.5': '3,745\xa0★★★½ ratings (8%)', '4': '11,339\xa0★★★★ ratings (25%)', '4.5': '9,621\xa0★★★★½ ratings (21%)', '5': '16,678\xa0★★★★★ ratings (37%)'}","[['Ingmar Bergman', 'Gender\nMale', 'Birthday\nJuly 14, 1918']]"
