,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2015,Inside Out,"['Comedy', 'Family', 'Animation', 'Adventure', 'Drama']",95,"{'0.5': '3,754\xa0half-★ ratings (0%)', '1': '11,376\xa0★ ratings (1%)', '1.5': '7,396\xa0★½ ratings (1%)', '2': '47,329\xa0★★ ratings (3%)', '2.5': '44,477\xa0★★½ ratings (3%)', '3': '221,558\xa0★★★ ratings (16%)', '3.5': '186,615\xa0★★★½ ratings (14%)', '4': '416,957\xa0★★★★ ratings (31%)', '4.5': '134,416\xa0★★★★½ ratings (10%)', '5': '279,387\xa0★★★★★ ratings (21%)'}","[['Pete Docter', 'Gender\nMale', 'Birthday\nOctober 9, 1968 (55 years old)']]"
1,2015,Mad Max: Fury Road,"['Adventure', 'Science Fiction', 'Action']",121,"{'0.5': '2,869\xa0half-★ ratings (0%)', '1': '9,016\xa0★ ratings (1%)', '1.5': '4,210\xa0★½ ratings (0%)', '2': '26,800\xa0★★ ratings (2%)', '2.5': '20,464\xa0★★½ ratings (2%)', '3': '110,166\xa0★★★ ratings (10%)', '3.5': '108,023\xa0★★★½ ratings (10%)', '4': '320,876\xa0★★★★ ratings (29%)', '4.5': '179,474\xa0★★★★½ ratings (16%)', '5': '340,381\xa0★★★★★ ratings (30%)'}","[['George Miller', 'Gender\nMale', 'Birthday\nMarch 3, 1945 (78 years old)']]"
2,2015,Star Wars: The Force Awakens,"['Action', 'Adventure', 'Science Fiction']",136,"{'0.5': '11,053\xa0half-★ ratings (1%)', '1': '26,952\xa0★ ratings (2%)', '1.5': '17,310\xa0★½ ratings (2%)', '2': '84,407\xa0★★ ratings (8%)', '2.5': '77,943\xa0★★½ ratings (7%)', '3': '274,688\xa0★★★ ratings (25%)', '3.5': '193,665\xa0★★★½ ratings (18%)', '4': '258,813\xa0★★★★ ratings (24%)', '4.5': '55,000\xa0★★★★½ ratings (5%)', '5': '82,235\xa0★★★★★ ratings (8%)'}","[['J.J. Abrams', 'Gender\nMale', 'Birthday\nJune 27, 1966 (57 years old)']]"
3,2015,The Witch,"['Drama', 'Mystery', 'Horror']",92,"{'0.5': '3,521\xa0half-★ ratings (0%)', '1': '9,187\xa0★ ratings (1%)', '1.5': '5,472\xa0★½ ratings (1%)', '2': '26,376\xa0★★ ratings (3%)', '2.5': '25,417\xa0★★½ ratings (3%)', '3': '98,982\xa0★★★ ratings (12%)', '3.5': '123,147\xa0★★★½ ratings (15%)', '4': '257,748\xa0★★★★ ratings (32%)', '4.5': '108,345\xa0★★★★½ ratings (14%)', '5': '141,925\xa0★★★★★ ratings (18%)'}","[['Robert Eggers', 'Gender\nMale', 'Birthday\nJuly 7, 1983 (40 years old)']]"
4,2015,Avengers: Age of Ultron,"['Action', 'Adventure', 'Science Fiction']",141,"{'0.5': '9,213\xa0half-★ ratings (1%)', '1': '25,472\xa0★ ratings (3%)', '1.5': '24,020\xa0★½ ratings (2%)', '2': '103,439\xa0★★ ratings (10%)', '2.5': '109,809\xa0★★½ ratings (11%)', '3': '285,621\xa0★★★ ratings (29%)', '3.5': '174,033\xa0★★★½ ratings (17%)', '4': '171,794\xa0★★★★ ratings (17%)', '4.5': '29,903\xa0★★★★½ ratings (3%)', '5': '64,535\xa0★★★★★ ratings (6%)'}","[['Joss Whedon', 'Gender\nMale', 'Birthday\nJune 23, 1964 (59 years old)']]"
5,2015,Ex Machina,"['Science Fiction', 'Drama']",108,"{'0.5': '1,111\xa0half-★ ratings (0%)', '1': '3,583\xa0★ ratings (0%)', '1.5': '2,511\xa0★½ ratings (0%)', '2': '15,678\xa0★★ ratings (2%)', '2.5': '16,301\xa0★★½ ratings (2%)', '3': '89,323\xa0★★★ ratings (11%)', '3.5': '116,916\xa0★★★½ ratings (15%)', '4': '292,026\xa0★★★★ ratings (37%)', '4.5': '125,317\xa0★★★★½ ratings (16%)', '5': '126,279\xa0★★★★★ ratings (16%)'}","[['Alex Garland', 'Gender\nMale', 'Birthday\nMay 26, 1970 (53 years old)']]"
6,2015,The Lobster,"['Drama', 'Comedy', 'Romance']",119,"{'0.5': '3,417\xa0half-★ ratings (1%)', '1': '8,268\xa0★ ratings (1%)', '1.5': '5,108\xa0★½ ratings (1%)', '2': '21,969\xa0★★ ratings (3%)', '2.5': '22,959\xa0★★½ ratings (4%)', '3': '84,980\xa0★★★ ratings (13%)', '3.5': '111,974\xa0★★★½ ratings (18%)', '4': '212,680\xa0★★★★ ratings (34%)', '4.5': '81,951\xa0★★★★½ ratings (13%)', '5': '77,366\xa0★★★★★ ratings (12%)'}","[['Yorgos Lanthimos', 'Gender\nMale', 'Birthday\nSeptember 23, 1973 (50 years old)']]"
7,2015,The Martian,"['Drama', 'Science Fiction', 'Adventure']",141,"{'0.5': '1,544\xa0half-★ ratings (0%)', '1': '5,128\xa0★ ratings (1%)', '1.5': '4,109\xa0★½ ratings (0%)', '2': '26,099\xa0★★ ratings (3%)', '2.5': '31,058\xa0★★½ ratings (3%)', '3': '159,459\xa0★★★ ratings (18%)', '3.5': '176,789\xa0★★★½ ratings (20%)', '4': '312,767\xa0★★★★ ratings (35%)', '4.5': '86,749\xa0★★★★½ ratings (10%)', '5': '100,606\xa0★★★★★ ratings (11%)'}","[['Ridley Scott', 'Gender\nMale', 'Birthday\nNovember 30, 1937 (86 years old)']]"
8,2015,Ant-Man,"['Adventure', 'Science Fiction', 'Action']",117,"{'0.5': '4,442\xa0half-★ ratings (0%)', '1': '14,065\xa0★ ratings (2%)', '1.5': '12,657\xa0★½ ratings (1%)', '2': '64,457\xa0★★ ratings (7%)', '2.5': '79,318\xa0★★½ ratings (9%)', '3': '270,001\xa0★★★ ratings (30%)', '3.5': '195,969\xa0★★★½ ratings (21%)', '4': '192,356\xa0★★★★ ratings (21%)', '4.5': '28,300\xa0★★★★½ ratings (3%)', '5': '51,818\xa0★★★★★ ratings (6%)'}","[['Peyton Reed', 'Gender\nMale', 'Birthday\nJuly 3, 1964 (59 years old)']]"
9,2015,The Revenant,"['Western', 'Adventure', 'Drama']",157,"{'0.5': '1,983\xa0half-★ ratings (0%)', '1': '6,530\xa0★ ratings (1%)', '1.5': '4,055\xa0★½ ratings (1%)', '2': '24,455\xa0★★ ratings (3%)', '2.5': '23,716\xa0★★½ ratings (3%)', '3': '110,141\xa0★★★ ratings (14%)', '3.5': '126,597\xa0★★★½ ratings (16%)', '4': '263,752\xa0★★★★ ratings (34%)', '4.5': '101,002\xa0★★★★½ ratings (13%)', '5': '110,008\xa0★★★★★ ratings (14%)'}","[['Alejandro González Iñárritu', 'Gender\nMale', 'Birthday\nAugust 15, 1963 (60 years old)']]"
