,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1999,Fight Club,['Drama'],139,"{'0.5': '3,157\xa0half-★ ratings (0%)', '1': '8,422\xa0★ ratings (0%)', '1.5': '4,125\xa0★½ ratings (0%)', '2': '27,856\xa0★★ ratings (1%)', '2.5': '23,080\xa0★★½ ratings (1%)', '3': '153,753\xa0★★★ ratings (7%)', '3.5': '164,579\xa0★★★½ ratings (7%)', '4': '632,654\xa0★★★★ ratings (28%)', '4.5': '370,602\xa0★★★★½ ratings (16%)', '5': '882,205\xa0★★★★★ ratings (39%)'}","[['David Fincher', 'Gender\nMale', 'Birthday\nAugust 28, 1962 (61 years old)']]"
1,1999,The Matrix,"['Science Fiction', 'Action']",136,"{'0.5': '1,664\xa0half-★ ratings (0%)', '1': '6,158\xa0★ ratings (0%)', '1.5': '3,203\xa0★½ ratings (0%)', '2': '23,210\xa0★★ ratings (2%)', '2.5': '20,404\xa0★★½ ratings (2%)', '3': '131,578\xa0★★★ ratings (10%)', '3.5': '136,957\xa0★★★½ ratings (10%)', '4': '420,939\xa0★★★★ ratings (31%)', '4.5': '201,751\xa0★★★★½ ratings (15%)', '5': '404,919\xa0★★★★★ ratings (30%)'}","[['Lilly Wachowski', 'Gender\nFemale', 'Birthday\nDecember 29, 1967 (56 years old)'], ['Lana Wachowski', 'Gender\nFemale', 'Birthday\nJune 21, 1965 (58 years old)']]"
2,1999,10 Things I Hate About You,"['Comedy', 'Romance', 'Drama']",97,"{'0.5': '1,388\xa0half-★ ratings (0%)', '1': '4,302\xa0★ ratings (0%)', '1.5': '3,450\xa0★½ ratings (0%)', '2': '21,162\xa0★★ ratings (2%)', '2.5': '25,931\xa0★★½ ratings (2%)', '3': '140,045\xa0★★★ ratings (12%)', '3.5': '150,794\xa0★★★½ ratings (13%)', '4': '333,463\xa0★★★★ ratings (28%)', '4.5': '109,548\xa0★★★★½ ratings (9%)', '5': '392,867\xa0★★★★★ ratings (33%)'}","[['Gil Junger', 'Gender\nMale', 'Birthday\nNovember 7, 1954 (69 years old)']]"
3,1999,American Beauty,['Drama'],122,"{'0.5': '3,345\xa0half-★ ratings (1%)', '1': '7,031\xa0★ ratings (1%)', '1.5': '4,193\xa0★½ ratings (1%)', '2': '20,275\xa0★★ ratings (3%)', '2.5': '18,193\xa0★★½ ratings (3%)', '3': '81,287\xa0★★★ ratings (12%)', '3.5': '85,321\xa0★★★½ ratings (13%)', '4': '215,251\xa0★★★★ ratings (32%)', '4.5': '97,591\xa0★★★★½ ratings (15%)', '5': '134,853\xa0★★★★★ ratings (20%)'}","[['Sam Mendes', 'Gender\nMale', 'Birthday\nAugust 1, 1965 (58 years old)']]"
4,1999,Star Wars: Episode I – The Phantom Menace,"['Action', 'Science Fiction', 'Adventure']",136,"{'0.5': '14,418\xa0half-★ ratings (2%)', '1': '44,447\xa0★ ratings (5%)', '1.5': '40,040\xa0★½ ratings (5%)', '2': '120,032\xa0★★ ratings (14%)', '2.5': '108,972\xa0★★½ ratings (13%)', '3': '217,413\xa0★★★ ratings (26%)', '3.5': '111,005\xa0★★★½ ratings (13%)', '4': '104,516\xa0★★★★ ratings (13%)', '4.5': '19,149\xa0★★★★½ ratings (2%)', '5': '49,989\xa0★★★★★ ratings (6%)'}","[['George Lucas', 'Gender\nMale', 'Birthday\nMay 14, 1944 (79 years old)']]"
5,1999,Eyes Wide Shut,"['Thriller', 'Drama', 'Mystery']",159,"{'0.5': '1,869\xa0half-★ ratings (0%)', '1': '5,105\xa0★ ratings (1%)', '1.5': '3,037\xa0★½ ratings (1%)', '2': '15,957\xa0★★ ratings (3%)', '2.5': '14,442\xa0★★½ ratings (3%)', '3': '57,033\xa0★★★ ratings (11%)', '3.5': '68,102\xa0★★★½ ratings (13%)', '4': '154,725\xa0★★★★ ratings (30%)', '4.5': '85,607\xa0★★★★½ ratings (17%)', '5': '109,707\xa0★★★★★ ratings (21%)'}","[['Stanley Kubrick', 'Gender\nMale', 'Birthday\nJuly 26, 1928']]"
6,1999,Toy Story 2,"['Family', 'Animation', 'Comedy']",92,"{'0.5': '1,052\xa0half-★ ratings (0%)', '1': '3,568\xa0★ ratings (0%)', '1.5': '2,452\xa0★½ ratings (0%)', '2': '20,166\xa0★★ ratings (3%)', '2.5': '19,509\xa0★★½ ratings (3%)', '3': '115,670\xa0★★★ ratings (15%)', '3.5': '111,088\xa0★★★½ ratings (15%)', '4': '249,381\xa0★★★★ ratings (33%)', '4.5': '88,749\xa0★★★★½ ratings (12%)', '5': '153,032\xa0★★★★★ ratings (20%)'}","[['John Lasseter', 'Gender\nMale', 'Birthday\nJanuary 12, 1957 (67 years old)']]"
7,1999,"Girl, Interrupted",['Drama'],127,"{'0.5': '574\xa0half-★ ratings (0%)', '1': '1,618\xa0★ ratings (0%)', '1.5': '1,555\xa0★½ ratings (0%)', '2': '9,029\xa0★★ ratings (2%)', '2.5': '12,593\xa0★★½ ratings (2%)', '3': '61,747\xa0★★★ ratings (12%)', '3.5': '79,843\xa0★★★½ ratings (16%)', '4': '163,107\xa0★★★★ ratings (32%)', '4.5': '57,899\xa0★★★★½ ratings (11%)', '5': '125,296\xa0★★★★★ ratings (24%)'}","[['James Mangold', 'Gender\nMale', 'Birthday\nDecember 16, 1963 (60 years old)']]"
8,1999,The Virgin Suicides,"['Romance', 'Drama']",97,"{'0.5': '1,091\xa0half-★ ratings (0%)', '1': '2,772\xa0★ ratings (1%)', '1.5': '2,351\xa0★½ ratings (1%)', '2': '11,281\xa0★★ ratings (3%)', '2.5': '14,236\xa0★★½ ratings (3%)', '3': '60,304\xa0★★★ ratings (14%)', '3.5': '74,238\xa0★★★½ ratings (17%)', '4': '136,069\xa0★★★★ ratings (31%)', '4.5': '47,212\xa0★★★★½ ratings (11%)', '5': '92,966\xa0★★★★★ ratings (21%)'}","[['Sofia Coppola', 'Gender\nFemale', 'Birthday\nMay 14, 1971 (52 years old)']]"
9,1999,The Sixth Sense,"['Thriller', 'Mystery', 'Horror', 'Drama']",107,"{'0.5': '496\xa0half-★ ratings (0%)', '1': '1,555\xa0★ ratings (0%)', '1.5': '1,317\xa0★½ ratings (0%)', '2': '8,242\xa0★★ ratings (1%)', '2.5': '10,701\xa0★★½ ratings (2%)', '3': '62,948\xa0★★★ ratings (11%)', '3.5': '90,030\xa0★★★½ ratings (16%)', '4': '210,726\xa0★★★★ ratings (37%)', '4.5': '81,656\xa0★★★★½ ratings (14%)', '5': '104,217\xa0★★★★★ ratings (18%)'}","[['M. Night Shyamalan', 'Gender\nMale', 'Birthday\nAugust 6, 1970 (53 years old)']]"
