,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1997,Titanic,"['Drama', 'Romance']",194,"{'0.5': '5,238\xa0half-★ ratings (0%)', '1': '13,553\xa0★ ratings (1%)', '1.5': '7,808\xa0★½ ratings (1%)', '2': '48,736\xa0★★ ratings (4%)', '2.5': '43,648\xa0★★½ ratings (3%)', '3': '216,721\xa0★★★ ratings (17%)', '3.5': '177,898\xa0★★★½ ratings (14%)', '4': '359,547\xa0★★★★ ratings (28%)', '4.5': '111,236\xa0★★★★½ ratings (9%)', '5': '294,645\xa0★★★★★ ratings (23%)'}","[['James Cameron', 'Gender\nMale', 'Birthday\nAugust 16, 1954 (69 years old)']]"
1,1997,Good Will Hunting,['Drama'],127,"{'0.5': '847\xa0half-★ ratings (0%)', '1': '2,163\xa0★ ratings (0%)', '1.5': '1,805\xa0★½ ratings (0%)', '2': '9,153\xa0★★ ratings (1%)', '2.5': '10,740\xa0★★½ ratings (1%)', '3': '67,217\xa0★★★ ratings (7%)', '3.5': '95,602\xa0★★★½ ratings (9%)', '4': '304,363\xa0★★★★ ratings (30%)', '4.5': '187,508\xa0★★★★½ ratings (18%)', '5': '349,841\xa0★★★★★ ratings (34%)'}","[['Gus Van Sant', 'Gender\nMale', 'Birthday\nJuly 24, 1952 (71 years old)']]"
2,1997,Princess Mononoke,"['Adventure', 'Fantasy', 'Animation']",134,"{'0.5': '437\xa0half-★ ratings (0%)', '1': '1,092\xa0★ ratings (0%)', '1.5': '868\xa0★½ ratings (0%)', '2': '5,430\xa0★★ ratings (1%)', '2.5': '6,714\xa0★★½ ratings (1%)', '3': '38,631\xa0★★★ ratings (6%)', '3.5': '57,592\xa0★★★½ ratings (8%)', '4': '184,081\xa0★★★★ ratings (26%)', '4.5': '132,466\xa0★★★★½ ratings (19%)', '5': '271,446\xa0★★★★★ ratings (39%)'}","[['Hayao Miyazaki', 'Gender\nMale', 'Birthday\nJanuary 5, 1941 (83 years old)']]"
3,1997,Perfect Blue,"['Thriller', 'Animation']",81,"{'0.5': '554\xa0half-★ ratings (0%)', '1': '904\xa0★ ratings (0%)', '1.5': '666\xa0★½ ratings (0%)', '2': '3,001\xa0★★ ratings (1%)', '2.5': '4,047\xa0★★½ ratings (1%)', '3': '19,923\xa0★★★ ratings (4%)', '3.5': '36,259\xa0★★★½ ratings (7%)', '4': '127,652\xa0★★★★ ratings (26%)', '4.5': '107,868\xa0★★★★½ ratings (22%)', '5': '192,805\xa0★★★★★ ratings (39%)'}","[['Satoshi Kon', 'Gender\nMale', 'Birthday\nOctober 12, 1963']]"
4,1997,Boogie Nights,['Drama'],156,"{'0.5': '550\xa0half-★ ratings (0%)', '1': '1,193\xa0★ ratings (0%)', '1.5': '873\xa0★½ ratings (0%)', '2': '4,761\xa0★★ ratings (1%)', '2.5': '5,441\xa0★★½ ratings (2%)', '3': '26,145\xa0★★★ ratings (7%)', '3.5': '39,322\xa0★★★½ ratings (11%)', '4': '109,039\xa0★★★★ ratings (31%)', '4.5': '76,503\xa0★★★★½ ratings (22%)', '5': '84,788\xa0★★★★★ ratings (24%)'}","[['Paul Thomas Anderson', 'Gender\nMale', 'Birthday\nJune 26, 1970 (53 years old)']]"
5,1997,Men in Black,"['Comedy', 'Action', 'Science Fiction', 'Adventure']",98,"{'0.5': '641\xa0half-★ ratings (0%)', '1': '2,608\xa0★ ratings (1%)', '1.5': '2,268\xa0★½ ratings (0%)', '2': '14,887\xa0★★ ratings (3%)', '2.5': '20,490\xa0★★½ ratings (4%)', '3': '107,680\xa0★★★ ratings (22%)', '3.5': '118,348\xa0★★★½ ratings (24%)', '4': '152,923\xa0★★★★ ratings (31%)', '4.5': '29,127\xa0★★★★½ ratings (6%)', '5': '43,438\xa0★★★★★ ratings (9%)'}","[['Barry Sonnenfeld', 'Gender\nMale', 'Birthday\nApril 1, 1953 (70 years old)']]"
6,1997,Jackie Brown,"['Crime', 'Thriller', 'Drama']",154,"{'0.5': '443\xa0half-★ ratings (0%)', '1': '1,296\xa0★ ratings (0%)', '1.5': '1,259\xa0★½ ratings (0%)', '2': '7,583\xa0★★ ratings (2%)', '2.5': '10,709\xa0★★½ ratings (3%)', '3': '48,963\xa0★★★ ratings (15%)', '3.5': '69,925\xa0★★★½ ratings (21%)', '4': '110,408\xa0★★★★ ratings (33%)', '4.5': '42,354\xa0★★★★½ ratings (13%)', '5': '42,820\xa0★★★★★ ratings (13%)'}","[['Quentin Tarantino', 'Gender\nMale', 'Birthday\nMarch 27, 1963 (60 years old)']]"
7,1997,Scream 2,"['Horror', 'Mystery']",120,"{'0.5': '993\xa0half-★ ratings (0%)', '1': '3,747\xa0★ ratings (1%)', '1.5': '4,183\xa0★½ ratings (1%)', '2': '22,034\xa0★★ ratings (6%)', '2.5': '31,070\xa0★★½ ratings (8%)', '3': '106,386\xa0★★★ ratings (28%)', '3.5': '84,687\xa0★★★½ ratings (23%)', '4': '79,317\xa0★★★★ ratings (21%)', '4.5': '17,446\xa0★★★★½ ratings (5%)', '5': '23,780\xa0★★★★★ ratings (6%)'}","[['Wes Craven', 'Gender\nMale', 'Birthday\nAugust 2, 1939']]"
8,1997,Hercules,"['Animation', 'Adventure', 'Romance', 'Comedy', 'Fantasy', 'Family']",93,"{'0.5': '619\xa0half-★ ratings (0%)', '1': '2,215\xa0★ ratings (1%)', '1.5': '2,092\xa0★½ ratings (1%)', '2': '12,905\xa0★★ ratings (3%)', '2.5': '16,922\xa0★★½ ratings (4%)', '3': '73,670\xa0★★★ ratings (18%)', '3.5': '76,584\xa0★★★½ ratings (19%)', '4': '117,608\xa0★★★★ ratings (29%)', '4.5': '34,294\xa0★★★★½ ratings (8%)', '5': '68,348\xa0★★★★★ ratings (17%)'}","[['Ron Clements', 'Gender\nMale', 'Birthday\nApril 25, 1953 (70 years old)'], ['John Musker', 'Gender\nMale', 'Birthday\nNovember 8, 1953 (70 years old)']]"
9,1997,Life Is Beautiful,"['Comedy', 'Drama']",116,"{'0.5': '1,016\xa0half-★ ratings (0%)', '1': '1,631\xa0★ ratings (1%)', '1.5': '1,125\xa0★½ ratings (0%)', '2': '4,202\xa0★★ ratings (1%)', '2.5': '4,639\xa0★★½ ratings (1%)', '3': '18,658\xa0★★★ ratings (6%)', '3.5': '26,024\xa0★★★½ ratings (8%)', '4': '82,276\xa0★★★★ ratings (26%)', '4.5': '56,965\xa0★★★★½ ratings (18%)', '5': '118,304\xa0★★★★★ ratings (38%)'}","[['Roberto Benigni', 'Gender\nMale', 'Birthday\nOctober 27, 1952 (71 years old)']]"
