,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2006,Little Miss Sunshine,"['Drama', 'Comedy']",102,"{'0.5': '879\xa0half-★ ratings (0%)', '1': '2,430\xa0★ ratings (0%)', '1.5': '1,732\xa0★½ ratings (0%)', '2': '10,973\xa0★★ ratings (1%)', '2.5': '12,225\xa0★★½ ratings (1%)', '3': '76,837\xa0★★★ ratings (8%)', '3.5': '105,350\xa0★★★½ ratings (12%)', '4': '294,863\xa0★★★★ ratings (32%)', '4.5': '139,467\xa0★★★★½ ratings (15%)', '5': '271,138\xa0★★★★★ ratings (30%)'}","[['Jonathan Dayton', 'Gender\nMale', 'Birthday\nJuly 7, 1957 (66 years old)'], ['Valerie Faris', 'Gender\nFemale', 'Birthday\nOctober 20, 1958 (65 years old)']]"
1,2006,The Devil Wears Prada,"['Comedy', 'Drama']",109,"{'0.5': '1,363\xa0half-★ ratings (0%)', '1': '4,384\xa0★ ratings (0%)', '1.5': '4,021\xa0★½ ratings (0%)', '2': '22,134\xa0★★ ratings (3%)', '2.5': '29,251\xa0★★½ ratings (3%)', '3': '139,395\xa0★★★ ratings (16%)', '3.5': '150,097\xa0★★★½ ratings (17%)', '4': '268,901\xa0★★★★ ratings (30%)', '4.5': '70,988\xa0★★★★½ ratings (8%)', '5': '191,512\xa0★★★★★ ratings (22%)'}","[['David Frankel', 'Gender\nMale', 'Birthday\nApril 2, 1959 (64 years old)']]"
2,2006,The Prestige,"['Science Fiction', 'Drama', 'Mystery']",130,"{'0.5': '801\xa0half-★ ratings (0%)', '1': '2,109\xa0★ ratings (0%)', '1.5': '1,691\xa0★½ ratings (0%)', '2': '9,566\xa0★★ ratings (1%)', '2.5': '11,511\xa0★★½ ratings (1%)', '3': '59,538\xa0★★★ ratings (7%)', '3.5': '89,505\xa0★★★½ ratings (11%)', '4': '256,077\xa0★★★★ ratings (31%)', '4.5': '173,312\xa0★★★★½ ratings (21%)', '5': '210,019\xa0★★★★★ ratings (26%)'}","[['Christopher Nolan', 'Gender\nMale', 'Birthday\nJuly 30, 1970 (53 years old)']]"
3,2006,The Departed,"['Crime', 'Thriller', 'Drama']",151,"{'0.5': '959\xa0half-★ ratings (0%)', '1': '1,821\xa0★ ratings (0%)', '1.5': '1,373\xa0★½ ratings (0%)', '2': '7,050\xa0★★ ratings (1%)', '2.5': '8,276\xa0★★½ ratings (1%)', '3': '46,297\xa0★★★ ratings (6%)', '3.5': '75,025\xa0★★★½ ratings (10%)', '4': '242,591\xa0★★★★ ratings (31%)', '4.5': '177,150\xa0★★★★½ ratings (23%)', '5': '212,717\xa0★★★★★ ratings (28%)'}","[['Martin Scorsese', 'Gender\nMale', 'Birthday\nNovember 17, 1942 (81 years old)']]"
4,2006,Pan’s Labyrinth,"['War', 'Fantasy', 'Drama']",118,"{'0.5': '1,107\xa0half-★ ratings (0%)', '1': '2,901\xa0★ ratings (1%)', '1.5': '1,822\xa0★½ ratings (0%)', '2': '9,855\xa0★★ ratings (2%)', '2.5': '10,184\xa0★★½ ratings (2%)', '3': '49,237\xa0★★★ ratings (9%)', '3.5': '63,346\xa0★★★½ ratings (11%)', '4': '173,097\xa0★★★★ ratings (31%)', '4.5': '94,663\xa0★★★★½ ratings (17%)', '5': '158,528\xa0★★★★★ ratings (28%)'}","[['Guillermo del Toro', 'Gender\nMale', 'Birthday\nOctober 9, 1964 (59 years old)']]"
5,2006,Cars,"['Adventure', 'Family', 'Comedy', 'Animation']",117,"{'0.5': '2,721\xa0half-★ ratings (0%)', '1': '8,568\xa0★ ratings (1%)', '1.5': '6,722\xa0★½ ratings (1%)', '2': '35,464\xa0★★ ratings (5%)', '2.5': '39,335\xa0★★½ ratings (6%)', '3': '141,041\xa0★★★ ratings (20%)', '3.5': '116,837\xa0★★★½ ratings (17%)', '4': '174,111\xa0★★★★ ratings (25%)', '4.5': '49,212\xa0★★★★½ ratings (7%)', '5': '128,229\xa0★★★★★ ratings (18%)'}","[['John Lasseter', 'Gender\nMale', 'Birthday\nJanuary 12, 1957 (67 years old)']]"
6,2006,Children of Men,"['Action', 'Drama', 'Science Fiction', 'Thriller']",109,"{'0.5': '513\xa0half-★ ratings (0%)', '1': '1,257\xa0★ ratings (0%)', '1.5': '960\xa0★½ ratings (0%)', '2': '5,291\xa0★★ ratings (1%)', '2.5': '6,192\xa0★★½ ratings (1%)', '3': '30,052\xa0★★★ ratings (7%)', '3.5': '44,689\xa0★★★½ ratings (10%)', '4': '123,649\xa0★★★★ ratings (29%)', '4.5': '92,277\xa0★★★★½ ratings (22%)', '5': '123,727\xa0★★★★★ ratings (29%)'}","[['Alfonso Cuarón', 'Gender\nMale', 'Birthday\nNovember 28, 1961 (62 years old)']]"
7,2006,Casino Royale,"['Thriller', 'Action', 'Adventure']",144,"{'0.5': '516\xa0half-★ ratings (0%)', '1': '1,727\xa0★ ratings (0%)', '1.5': '1,416\xa0★½ ratings (0%)', '2': '8,109\xa0★★ ratings (2%)', '2.5': '11,086\xa0★★½ ratings (2%)', '3': '55,821\xa0★★★ ratings (11%)', '3.5': '79,527\xa0★★★½ ratings (16%)', '4': '179,073\xa0★★★★ ratings (36%)', '4.5': '81,085\xa0★★★★½ ratings (16%)', '5': '74,419\xa0★★★★★ ratings (15%)'}","[['Martin Campbell', 'Gender\nMale', 'Birthday\nOctober 24, 1943 (80 years old)']]"
8,2006,Pirates of the Caribbean: Dead Man’s Chest,"['Action', 'Adventure', 'Fantasy']",151,"{'0.5': '1,247\xa0half-★ ratings (0%)', '1': '4,954\xa0★ ratings (1%)', '1.5': '4,086\xa0★½ ratings (1%)', '2': '24,765\xa0★★ ratings (5%)', '2.5': '28,583\xa0★★½ ratings (5%)', '3': '114,739\xa0★★★ ratings (22%)', '3.5': '106,015\xa0★★★½ ratings (20%)', '4': '141,191\xa0★★★★ ratings (27%)', '4.5': '36,160\xa0★★★★½ ratings (7%)', '5': '60,907\xa0★★★★★ ratings (12%)'}","[['Gore Verbinski', 'Gender\nMale', 'Birthday\nMarch 16, 1964 (59 years old)']]"
9,2006,Marie Antoinette,"['History', 'Drama']",123,"{'0.5': '773\xa0half-★ ratings (0%)', '1': '2,484\xa0★ ratings (1%)', '1.5': '2,183\xa0★½ ratings (1%)', '2': '11,041\xa0★★ ratings (3%)', '2.5': '13,593\xa0★★½ ratings (4%)', '3': '52,848\xa0★★★ ratings (16%)', '3.5': '60,006\xa0★★★½ ratings (18%)', '4': '95,895\xa0★★★★ ratings (30%)', '4.5': '31,222\xa0★★★★½ ratings (10%)', '5': '54,640\xa0★★★★★ ratings (17%)'}","[['Sofia Coppola', 'Gender\nFemale', 'Birthday\nMay 14, 1971 (52 years old)']]"
