,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2003,Kill Bill: Vol. 1,"['Crime', 'Action']",111,"{'0.5': '2,005\xa0half-★ ratings (0%)', '1': '6,067\xa0★ ratings (0%)', '1.5': '3,111\xa0★½ ratings (0%)', '2': '20,145\xa0★★ ratings (2%)', '2.5': '17,242\xa0★★½ ratings (1%)', '3': '110,352\xa0★★★ ratings (9%)', '3.5': '124,475\xa0★★★½ ratings (10%)', '4': '408,173\xa0★★★★ ratings (32%)', '4.5': '199,772\xa0★★★★½ ratings (15%)', '5': '398,085\xa0★★★★★ ratings (31%)'}","[['Quentin Tarantino', 'Gender\nMale', 'Birthday\nMarch 27, 1963 (60 years old)']]"
1,2003,The Lord of the Rings: The Return of the King,"['Fantasy', 'Adventure', 'Action']",201,"{'0.5': '1,430\xa0half-★ ratings (0%)', '1': '3,978\xa0★ ratings (0%)', '1.5': '1,482\xa0★½ ratings (0%)', '2': '10,855\xa0★★ ratings (1%)', '2.5': '8,347\xa0★★½ ratings (1%)', '3': '55,486\xa0★★★ ratings (6%)', '3.5': '52,716\xa0★★★½ ratings (5%)', '4': '200,724\xa0★★★★ ratings (20%)', '4.5': '152,958\xa0★★★★½ ratings (15%)', '5': '509,014\xa0★★★★★ ratings (51%)'}","[['Peter Jackson', 'Gender\nMale', 'Birthday\nOctober 31, 1961 (62 years old)']]"
2,2003,Finding Nemo,"['Animation', 'Family']",100,"{'0.5': '1,152\xa0half-★ ratings (0%)', '1': '3,704\xa0★ ratings (0%)', '1.5': '2,474\xa0★½ ratings (0%)', '2': '18,435\xa0★★ ratings (2%)', '2.5': '19,122\xa0★★½ ratings (2%)', '3': '136,309\xa0★★★ ratings (12%)', '3.5': '142,540\xa0★★★½ ratings (13%)', '4': '389,420\xa0★★★★ ratings (35%)', '4.5': '129,661\xa0★★★★½ ratings (12%)', '5': '267,928\xa0★★★★★ ratings (24%)'}","[['Andrew Stanton', 'Gender\nMale', 'Birthday\nDecember 3, 1965 (58 years old)']]"
3,2003,Lost in Translation,"['Drama', 'Romance']",102,"{'0.5': '3,525\xa0half-★ ratings (1%)', '1': '8,945\xa0★ ratings (1%)', '1.5': '6,210\xa0★½ ratings (1%)', '2': '26,712\xa0★★ ratings (4%)', '2.5': '26,181\xa0★★½ ratings (4%)', '3': '93,757\xa0★★★ ratings (14%)', '3.5': '103,730\xa0★★★½ ratings (15%)', '4': '208,152\xa0★★★★ ratings (30%)', '4.5': '84,908\xa0★★★★½ ratings (12%)', '5': '130,726\xa0★★★★★ ratings (19%)'}","[['Sofia Coppola', 'Gender\nFemale', 'Birthday\nMay 14, 1971 (52 years old)']]"
4,2003,Oldboy,"['Thriller', 'Mystery', 'Drama', 'Action']",120,"{'0.5': '1,659\xa0half-★ ratings (0%)', '1': '2,411\xa0★ ratings (0%)', '1.5': '1,719\xa0★½ ratings (0%)', '2': '6,706\xa0★★ ratings (1%)', '2.5': '7,428\xa0★★½ ratings (1%)', '3': '31,154\xa0★★★ ratings (5%)', '3.5': '49,766\xa0★★★½ ratings (8%)', '4': '170,413\xa0★★★★ ratings (26%)', '4.5': '149,601\xa0★★★★½ ratings (23%)', '5': '238,185\xa0★★★★★ ratings (36%)'}","[['Park Chan-wook', 'Gender\nMale', 'Birthday\nAugust 23, 1963 (60 years old)']]"
5,2003,Pirates of the Caribbean: The Curse of the Black Pearl,"['Fantasy', 'Adventure', 'Action']",143,"{'0.5': '1,133\xa0half-★ ratings (0%)', '1': '4,313\xa0★ ratings (1%)', '1.5': '2,527\xa0★½ ratings (0%)', '2': '18,091\xa0★★ ratings (2%)', '2.5': '18,811\xa0★★½ ratings (2%)', '3': '112,206\xa0★★★ ratings (14%)', '3.5': '128,607\xa0★★★½ ratings (16%)', '4': '281,454\xa0★★★★ ratings (35%)', '4.5': '87,699\xa0★★★★½ ratings (11%)', '5': '144,201\xa0★★★★★ ratings (18%)'}","[['Gore Verbinski', 'Gender\nMale', 'Birthday\nMarch 16, 1964 (59 years old)']]"
6,2003,School of Rock,"['Music', 'Comedy']",110,"{'0.5': '1,446\xa0half-★ ratings (0%)', '1': '4,525\xa0★ ratings (1%)', '1.5': '3,607\xa0★½ ratings (1%)', '2': '20,239\xa0★★ ratings (3%)', '2.5': '24,209\xa0★★½ ratings (4%)', '3': '112,108\xa0★★★ ratings (18%)', '3.5': '113,802\xa0★★★½ ratings (19%)', '4': '178,254\xa0★★★★ ratings (29%)', '4.5': '51,065\xa0★★★★½ ratings (8%)', '5': '102,520\xa0★★★★★ ratings (17%)'}","[['Richard Linklater', 'Gender\nMale', 'Birthday\nJuly 30, 1960 (63 years old)']]"
7,2003,Memories of Murder,"['Thriller', 'Drama', 'Crime']",131,"{'0.5': '236\xa0half-★ ratings (0%)', '1': '456\xa0★ ratings (0%)', '1.5': '416\xa0★½ ratings (0%)', '2': '2,025\xa0★★ ratings (1%)', '2.5': '3,105\xa0★★½ ratings (1%)', '3': '15,240\xa0★★★ ratings (4%)', '3.5': '32,418\xa0★★★½ ratings (9%)', '4': '108,930\xa0★★★★ ratings (29%)', '4.5': '100,606\xa0★★★★½ ratings (27%)', '5': '111,524\xa0★★★★★ ratings (30%)'}","[['Bong Joon-ho', 'Gender\nMale', 'Birthday\nSeptember 14, 1969 (54 years old)']]"
8,2003,Love Actually,"['Drama', 'Romance', 'Comedy']",135,"{'0.5': '5,655\xa0half-★ ratings (1%)', '1': '12,469\xa0★ ratings (2%)', '1.5': '9,178\xa0★½ ratings (2%)', '2': '32,691\xa0★★ ratings (6%)', '2.5': '33,441\xa0★★½ ratings (7%)', '3': '99,403\xa0★★★ ratings (20%)', '3.5': '85,307\xa0★★★½ ratings (17%)', '4': '118,671\xa0★★★★ ratings (24%)', '4.5': '33,379\xa0★★★★½ ratings (7%)', '5': '73,056\xa0★★★★★ ratings (15%)'}","[['Richard Curtis', 'Gender\nMale', 'Birthday\nNovember 8, 1956 (67 years old)']]"
9,2003,Elf,"['Family', 'Fantasy', 'Comedy']",97,"{'0.5': '6,272\xa0half-★ ratings (1%)', '1': '11,162\xa0★ ratings (2%)', '1.5': '7,035\xa0★½ ratings (1%)', '2': '27,670\xa0★★ ratings (5%)', '2.5': '28,255\xa0★★½ ratings (5%)', '3': '98,029\xa0★★★ ratings (19%)', '3.5': '91,129\xa0★★★½ ratings (18%)', '4': '135,783\xa0★★★★ ratings (26%)', '4.5': '37,704\xa0★★★★½ ratings (7%)', '5': '75,631\xa0★★★★★ ratings (15%)'}","[['Jon Favreau', 'Gender\nMale', 'Birthday\nOctober 19, 1966 (57 years old)']]"
10,2003,How to Lose a Guy in 10 Days,"['Comedy', 'Romance']",116,"{'0.5': '1,607\xa0half-★ ratings (0%)', '1': '4,885\xa0★ ratings (1%)', '1.5': '4,884\xa0★½ ratings (1%)', '2': '19,744\xa0★★ ratings (5%)', '2.5': '23,670\xa0★★½ ratings (6%)', '3': '76,896\xa0★★★ ratings (19%)', '3.5': '66,673\xa0★★★½ ratings (16%)', '4': '97,497\xa0★★★★ ratings (24%)', '4.5': '27,463\xa0★★★★½ ratings (7%)', '5': '91,076\xa0★★★★★ ratings (22%)'}","[['Donald Petrie', 'Gender\nMale', 'Birthday\nApril 2, 1954 (69 years old)']]"
11,2003,Big Fish,"['Drama', 'Adventure', 'Fantasy']",125,"{'0.5': '689\xa0half-★ ratings (0%)', '1': '1,931\xa0★ ratings (1%)', '1.5': '1,577\xa0★½ ratings (1%)', '2': '8,636\xa0★★ ratings (3%)', '2.5': '10,132\xa0★★½ ratings (3%)', '3': '43,395\xa0★★★ ratings (14%)', '3.5': '53,696\xa0★★★½ ratings (17%)', '4': '96,581\xa0★★★★ ratings (31%)', '4.5': '35,318\xa0★★★★½ ratings (11%)', '5': '55,375\xa0★★★★★ ratings (18%)'}","[['Tim Burton', 'Gender\nMale', 'Birthday\nAugust 25, 1958 (65 years old)']]"
