,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2019,Parasite,"['Comedy', 'Thriller', 'Drama']",133,"{'0.5': '2,303\xa0half-★ ratings (0%)', '1': '4,861\xa0★ ratings (0%)', '1.5': '2,087\xa0★½ ratings (0%)', '2': '13,604\xa0★★ ratings (1%)', '2.5': '11,489\xa0★★½ ratings (0%)', '3': '82,152\xa0★★★ ratings (3%)', '3.5': '96,426\xa0★★★½ ratings (4%)', '4': '517,570\xa0★★★★ ratings (20%)', '4.5': '436,346\xa0★★★★½ ratings (17%)', '5': '1,414,269\xa0★★★★★ ratings (55%)'}","[['Bong Joon-ho', 'Gender\nMale', 'Birthday\nSeptember 14, 1969 (54 years old)']]"
1,2019,Joker,"['Crime', 'Drama', 'Thriller']",122,"{'0.5': '9,420\xa0half-★ ratings (0%)', '1': '24,212\xa0★ ratings (1%)', '1.5': '15,666\xa0★½ ratings (1%)', '2': '81,729\xa0★★ ratings (3%)', '2.5': '69,719\xa0★★½ ratings (3%)', '3': '308,795\xa0★★★ ratings (13%)', '3.5': '283,538\xa0★★★½ ratings (12%)', '4': '757,377\xa0★★★★ ratings (32%)', '4.5': '277,563\xa0★★★★½ ratings (12%)', '5': '550,097\xa0★★★★★ ratings (23%)'}","[['Todd Phillips', 'Gender\nMale', 'Birthday\nDecember 20, 1970 (53 years old)']]"
2,2019,Knives Out,"['Mystery', 'Comedy', 'Crime']",131,"{'0.5': '2,515\xa0half-★ ratings (0%)', '1': '9,310\xa0★ ratings (0%)', '1.5': '5,095\xa0★½ ratings (0%)', '2': '40,601\xa0★★ ratings (2%)', '2.5': '37,664\xa0★★½ ratings (2%)', '3': '249,279\xa0★★★ ratings (12%)', '3.5': '261,498\xa0★★★½ ratings (12%)', '4': '759,954\xa0★★★★ ratings (36%)', '4.5': '302,055\xa0★★★★½ ratings (14%)', '5': '469,040\xa0★★★★★ ratings (22%)'}","[['Rian Johnson', 'Gender\nMale', 'Birthday\nDecember 17, 1973 (50 years old)']]"
3,2019,Midsommar,"['Mystery', 'Drama', 'Horror']",147,"{'0.5': '12,293\xa0half-★ ratings (1%)', '1': '27,690\xa0★ ratings (1%)', '1.5': '13,990\xa0★½ ratings (1%)', '2': '71,515\xa0★★ ratings (4%)', '2.5': '58,427\xa0★★½ ratings (3%)', '3': '257,822\xa0★★★ ratings (14%)', '3.5': '248,767\xa0★★★½ ratings (13%)', '4': '593,998\xa0★★★★ ratings (32%)', '4.5': '204,881\xa0★★★★½ ratings (11%)', '5': '386,749\xa0★★★★★ ratings (21%)'}","[['Ari Aster', 'Gender\nMale', 'Birthday\nJuly 15, 1986 (37 years old)']]"
4,2019,Once Upon a Time… in Hollywood,"['Drama', 'Thriller', 'Comedy']",162,"{'0.5': '6,279\xa0half-★ ratings (0%)', '1': '20,708\xa0★ ratings (1%)', '1.5': '10,740\xa0★½ ratings (1%)', '2': '68,988\xa0★★ ratings (4%)', '2.5': '55,114\xa0★★½ ratings (3%)', '3': '255,553\xa0★★★ ratings (16%)', '3.5': '240,727\xa0★★★½ ratings (15%)', '4': '497,473\xa0★★★★ ratings (31%)', '4.5': '188,633\xa0★★★★½ ratings (12%)', '5': '248,038\xa0★★★★★ ratings (16%)'}","[['Quentin Tarantino', 'Gender\nMale', 'Birthday\nMarch 27, 1963 (60 years old)']]"
5,2019,Little Women,"['Romance', 'Drama']",135,"{'0.5': '1,739\xa0half-★ ratings (0%)', '1': '5,186\xa0★ ratings (0%)', '1.5': '3,265\xa0★½ ratings (0%)', '2': '20,879\xa0★★ ratings (2%)', '2.5': '19,837\xa0★★½ ratings (2%)', '3': '114,505\xa0★★★ ratings (9%)', '3.5': '120,220\xa0★★★½ ratings (9%)', '4': '353,584\xa0★★★★ ratings (28%)', '4.5': '178,905\xa0★★★★½ ratings (14%)', '5': '451,943\xa0★★★★★ ratings (36%)'}","[['Greta Gerwig', 'Gender\nFemale', 'Birthday\nAugust 4, 1983 (40 years old)']]"
6,2019,Avengers: Endgame,"['Science Fiction', 'Action', 'Adventure']",181,"{'0.5': '9,219\xa0half-★ ratings (1%)', '1': '20,085\xa0★ ratings (1%)', '1.5': '11,411\xa0★½ ratings (1%)', '2': '57,522\xa0★★ ratings (3%)', '2.5': '54,884\xa0★★½ ratings (3%)', '3': '231,505\xa0★★★ ratings (14%)', '3.5': '205,736\xa0★★★½ ratings (12%)', '4': '471,189\xa0★★★★ ratings (28%)', '4.5': '194,661\xa0★★★★½ ratings (11%)', '5': '439,250\xa0★★★★★ ratings (26%)'}","[['Anthony Russo', 'Gender\nMale', 'Birthday\nFebruary 3, 1970 (54 years old)'], ['Joe Russo', 'Gender\nMale', 'Birthday\nJuly 18, 1971 (52 years old)']]"
7,2019,Jojo Rabbit,"['War', 'Drama', 'Comedy']",108,"{'0.5': '3,195\xa0half-★ ratings (0%)', '1': '7,004\xa0★ ratings (1%)', '1.5': '4,847\xa0★½ ratings (0%)', '2': '24,001\xa0★★ ratings (2%)', '2.5': '25,440\xa0★★½ ratings (2%)', '3': '123,366\xa0★★★ ratings (10%)', '3.5': '158,456\xa0★★★½ ratings (13%)', '4': '420,329\xa0★★★★ ratings (33%)', '4.5': '189,262\xa0★★★★½ ratings (15%)', '5': '300,559\xa0★★★★★ ratings (24%)'}","[['Taika Waititi', 'Gender\nMale', 'Birthday\nAugust 16, 1975 (48 years old)']]"
8,2019,Us,"['Thriller', 'Horror']",116,"{'0.5': '4,186\xa0half-★ ratings (0%)', '1': '12,191\xa0★ ratings (1%)', '1.5': '8,888\xa0★½ ratings (1%)', '2': '49,431\xa0★★ ratings (4%)', '2.5': '51,712\xa0★★½ ratings (4%)', '3': '205,949\xa0★★★ ratings (17%)', '3.5': '203,897\xa0★★★½ ratings (17%)', '4': '358,242\xa0★★★★ ratings (30%)', '4.5': '111,976\xa0★★★★½ ratings (9%)', '5': '191,212\xa0★★★★★ ratings (16%)'}","[['Jordan Peele', 'Gender\nMale', 'Birthday\nFebruary 21, 1979 (45 years old)']]"
9,2019,The Lighthouse,"['Drama', 'Thriller', 'Fantasy']",109,"{'0.5': '3,522\xa0half-★ ratings (0%)', '1': '8,867\xa0★ ratings (1%)', '1.5': '4,758\xa0★½ ratings (1%)', '2': '24,655\xa0★★ ratings (3%)', '2.5': '21,742\xa0★★½ ratings (2%)', '3': '87,394\xa0★★★ ratings (10%)', '3.5': '104,294\xa0★★★½ ratings (12%)', '4': '265,605\xa0★★★★ ratings (30%)', '4.5': '150,529\xa0★★★★½ ratings (17%)', '5': '210,469\xa0★★★★★ ratings (24%)'}","[['Robert Eggers', 'Gender\nMale', 'Birthday\nJuly 7, 1983 (40 years old)']]"
10,2019,1917,"['Drama', 'War', 'Action']",119,"{'0.5': '1,074\xa0half-★ ratings (0%)', '1': '3,228\xa0★ ratings (0%)', '1.5': '2,563\xa0★½ ratings (0%)', '2': '15,141\xa0★★ ratings (1%)', '2.5': '18,585\xa0★★½ ratings (2%)', '3': '98,116\xa0★★★ ratings (9%)', '3.5': '136,055\xa0★★★½ ratings (13%)', '4': '372,874\xa0★★★★ ratings (35%)', '4.5': '188,232\xa0★★★★½ ratings (17%)', '5': '243,965\xa0★★★★★ ratings (23%)'}","[['Sam Mendes', 'Gender\nMale', 'Birthday\nAugust 1, 1965 (58 years old)']]"
11,2019,Uncut Gems,"['Thriller', 'Drama', 'Crime']",136,"{'0.5': '4,708\xa0half-★ ratings (0%)', '1': '12,782\xa0★ ratings (1%)', '1.5': '6,019\xa0★½ ratings (1%)', '2': '31,145\xa0★★ ratings (3%)', '2.5': '24,586\xa0★★½ ratings (3%)', '3': '105,952\xa0★★★ ratings (11%)', '3.5': '128,026\xa0★★★½ ratings (13%)', '4': '325,541\xa0★★★★ ratings (33%)', '4.5': '171,765\xa0★★★★½ ratings (18%)', '5': '167,592\xa0★★★★★ ratings (17%)'}","[['Josh Safdie', 'Gender\nMale', 'Birthday\nApril 3, 1984 (39 years old)'], ['Benny Safdie', 'Gender\nMale', 'Birthday\nFebruary 24, 1986 (37 years old)']]"
12,2019,Spider-Man: Far from Home,"['Adventure', 'Science Fiction', 'Action']",129,"{'0.5': '6,613\xa0half-★ ratings (1%)', '1': '16,069\xa0★ ratings (1%)', '1.5': '15,534\xa0★½ ratings (1%)', '2': '70,107\xa0★★ ratings (6%)', '2.5': '87,142\xa0★★½ ratings (7%)', '3': '301,289\xa0★★★ ratings (24%)', '3.5': '252,555\xa0★★★½ ratings (20%)', '4': '315,118\xa0★★★★ ratings (26%)', '4.5': '61,411\xa0★★★★½ ratings (5%)', '5': '108,454\xa0★★★★★ ratings (9%)'}","[['Jon Watts', 'Gender\nMale', 'Birthday\nJune 28, 1981 (42 years old)']]"
13,2019,Marriage Story,['Drama'],137,"{'0.5': '2,401\xa0half-★ ratings (0%)', '1': '7,360\xa0★ ratings (1%)', '1.5': '3,758\xa0★½ ratings (0%)', '2': '24,192\xa0★★ ratings (3%)', '2.5': '20,284\xa0★★½ ratings (2%)', '3': '102,412\xa0★★★ ratings (11%)', '3.5': '117,131\xa0★★★½ ratings (13%)', '4': '307,875\xa0★★★★ ratings (34%)', '4.5': '155,546\xa0★★★★½ ratings (17%)', '5': '176,496\xa0★★★★★ ratings (19%)'}","[['Noah Baumbach', 'Gender\nMale', 'Birthday\nSeptember 3, 1969 (54 years old)']]"
14,2019,Portrait of a Lady on Fire,"['Drama', 'Romance']",120,"{'0.5': '977\xa0half-★ ratings (0%)', '1': '1,867\xa0★ ratings (0%)', '1.5': '1,408\xa0★½ ratings (0%)', '2': '6,214\xa0★★ ratings (1%)', '2.5': '6,441\xa0★★½ ratings (1%)', '3': '28,253\xa0★★★ ratings (5%)', '3.5': '38,120\xa0★★★½ ratings (7%)', '4': '125,833\xa0★★★★ ratings (22%)', '4.5': '108,988\xa0★★★★½ ratings (19%)', '5': '266,917\xa0★★★★★ ratings (46%)'}","[['Céline Sciamma', 'Gender\nFemale', 'Birthday\nNovember 12, 1978 (45 years old)']]"
