,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1990,GoodFellas,"['Drama', 'Crime']",145,"{'0.5': '674\xa0half-★ ratings (0%)', '1': '1,404\xa0★ ratings (0%)', '1.5': '882\xa0★½ ratings (0%)', '2': '5,761\xa0★★ ratings (1%)', '2.5': '6,256\xa0★★½ ratings (1%)', '3': '41,263\xa0★★★ ratings (4%)', '3.5': '59,907\xa0★★★½ ratings (6%)', '4': '235,359\xa0★★★★ ratings (24%)', '4.5': '195,402\xa0★★★★½ ratings (20%)', '5': '432,861\xa0★★★★★ ratings (44%)'}","[['Martin Scorsese', 'Gender\nMale', 'Birthday\nNovember 17, 1942 (81 years old)']]"
1,1990,Home Alone,"['Family', 'Comedy']",103,"{'0.5': '2,507\xa0half-★ ratings (0%)', '1': '7,535\xa0★ ratings (1%)', '1.5': '4,888\xa0★½ ratings (0%)', '2': '30,847\xa0★★ ratings (3%)', '2.5': '32,844\xa0★★½ ratings (3%)', '3': '177,395\xa0★★★ ratings (17%)', '3.5': '168,112\xa0★★★½ ratings (16%)', '4': '324,315\xa0★★★★ ratings (31%)', '4.5': '82,470\xa0★★★★½ ratings (8%)', '5': '200,105\xa0★★★★★ ratings (19%)'}","[['Chris Columbus', 'Gender\nMale', 'Birthday\nSeptember 10, 1958 (65 years old)']]"
2,1990,Edward Scissorhands,"['Drama', 'Romance', 'Fantasy']",105,"{'0.5': '1,117\xa0half-★ ratings (0%)', '1': '3,296\xa0★ ratings (0%)', '1.5': '2,664\xa0★½ ratings (0%)', '2': '16,900\xa0★★ ratings (2%)', '2.5': '19,603\xa0★★½ ratings (3%)', '3': '104,914\xa0★★★ ratings (15%)', '3.5': '117,419\xa0★★★½ ratings (17%)', '4': '231,761\xa0★★★★ ratings (33%)', '4.5': '67,469\xa0★★★★½ ratings (9%)', '5': '146,170\xa0★★★★★ ratings (21%)'}","[['Tim Burton', 'Gender\nMale', 'Birthday\nAugust 25, 1958 (65 years old)']]"
3,1990,Pretty Woman,"['Romance', 'Comedy']",119,"{'0.5': '1,306\xa0half-★ ratings (0%)', '1': '3,519\xa0★ ratings (1%)', '1.5': '3,072\xa0★½ ratings (1%)', '2': '15,586\xa0★★ ratings (4%)', '2.5': '20,271\xa0★★½ ratings (5%)', '3': '80,720\xa0★★★ ratings (20%)', '3.5': '77,540\xa0★★★½ ratings (19%)', '4': '109,242\xa0★★★★ ratings (27%)', '4.5': '26,128\xa0★★★★½ ratings (6%)', '5': '66,124\xa0★★★★★ ratings (16%)'}","[['Garry Marshall', 'Gender\nMale', 'Birthday\nNovember 13, 1934']]"
4,1990,Back to the Future Part III,"['Science Fiction', 'Comedy', 'Adventure']",119,"{'0.5': '1,077\xa0half-★ ratings (0%)', '1': '4,021\xa0★ ratings (1%)', '1.5': '3,568\xa0★½ ratings (1%)', '2': '20,061\xa0★★ ratings (5%)', '2.5': '25,110\xa0★★½ ratings (6%)', '3': '92,226\xa0★★★ ratings (23%)', '3.5': '87,928\xa0★★★½ ratings (22%)', '4': '95,898\xa0★★★★ ratings (24%)', '4.5': '24,794\xa0★★★★½ ratings (6%)', '5': '39,889\xa0★★★★★ ratings (10%)'}","[['Robert Zemeckis', 'Gender\nMale', 'Birthday\nMay 14, 1951 (72 years old)']]"
5,1990,Misery,"['Horror', 'Drama', 'Thriller']",107,"{'0.5': '159\xa0half-★ ratings (0%)', '1': '486\xa0★ ratings (0%)', '1.5': '454\xa0★½ ratings (0%)', '2': '3,038\xa0★★ ratings (1%)', '2.5': '4,875\xa0★★½ ratings (2%)', '3': '28,629\xa0★★★ ratings (10%)', '3.5': '50,905\xa0★★★½ ratings (18%)', '4': '116,223\xa0★★★★ ratings (42%)', '4.5': '37,151\xa0★★★★½ ratings (13%)', '5': '35,683\xa0★★★★★ ratings (13%)'}","[['Rob Reiner', 'Gender\nMale', 'Birthday\nMarch 6, 1947 (76 years old)']]"
6,1990,The Godfather: Part III,"['Drama', 'Thriller', 'Crime']",162,"{'0.5': '1,135\xa0half-★ ratings (0%)', '1': '2,768\xa0★ ratings (1%)', '1.5': '3,065\xa0★½ ratings (1%)', '2': '12,926\xa0★★ ratings (6%)', '2.5': '15,759\xa0★★½ ratings (7%)', '3': '51,410\xa0★★★ ratings (22%)', '3.5': '50,736\xa0★★★½ ratings (22%)', '4': '55,811\xa0★★★★ ratings (24%)', '4.5': '15,100\xa0★★★★½ ratings (7%)', '5': '20,700\xa0★★★★★ ratings (9%)'}","[['Francis Ford Coppola', 'Gender\nMale', 'Birthday\nApril 7, 1939 (84 years old)']]"
7,1990,Total Recall,"['Action', 'Science Fiction', 'Adventure']",113,"{'0.5': '245\xa0half-★ ratings (0%)', '1': '792\xa0★ ratings (0%)', '1.5': '883\xa0★½ ratings (0%)', '2': '4,968\xa0★★ ratings (2%)', '2.5': '7,232\xa0★★½ ratings (4%)', '3': '31,871\xa0★★★ ratings (16%)', '3.5': '43,261\xa0★★★½ ratings (22%)', '4': '67,174\xa0★★★★ ratings (34%)', '4.5': '21,314\xa0★★★★½ ratings (11%)', '5': '21,176\xa0★★★★★ ratings (11%)'}","[['Paul Verhoeven', 'Gender\nMale', 'Birthday\nJuly 18, 1938 (85 years old)']]"
8,1990,Wild at Heart,"['Crime', 'Thriller', 'Romance']",125,"{'0.5': '300\xa0half-★ ratings (0%)', '1': '783\xa0★ ratings (1%)', '1.5': '850\xa0★½ ratings (1%)', '2': '3,442\xa0★★ ratings (3%)', '2.5': '4,576\xa0★★½ ratings (4%)', '3': '16,135\xa0★★★ ratings (14%)', '3.5': '23,537\xa0★★★½ ratings (20%)', '4': '37,769\xa0★★★★ ratings (32%)', '4.5': '14,734\xa0★★★★½ ratings (13%)', '5': '15,423\xa0★★★★★ ratings (13%)'}","[['David Lynch', 'Gender\nMale', 'Birthday\nJanuary 20, 1946 (78 years old)']]"
9,1990,Close-Up,"['Drama', 'Crime']",98,"{'0.5': '99\xa0half-★ ratings (0%)', '1': '203\xa0★ ratings (0%)', '1.5': '186\xa0★½ ratings (0%)', '2': '657\xa0★★ ratings (1%)', '2.5': '859\xa0★★½ ratings (1%)', '3': '3,606\xa0★★★ ratings (5%)', '3.5': '6,186\xa0★★★½ ratings (8%)', '4': '18,755\xa0★★★★ ratings (26%)', '4.5': '16,047\xa0★★★★½ ratings (22%)', '5': '26,479\xa0★★★★★ ratings (36%)'}","[['Abbas Kiarostami', 'Gender\nMale', 'Birthday\nJune 22, 1940']]"
