,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2007,Ratatouille,"['Animation', 'Family', 'Comedy', 'Fantasy']",111,"{'0.5': '1,247\xa0half-★ ratings (0%)', '1': '3,661\xa0★ ratings (0%)', '1.5': '2,242\xa0★½ ratings (0%)', '2': '18,598\xa0★★ ratings (1%)', '2.5': '18,603\xa0★★½ ratings (1%)', '3': '146,638\xa0★★★ ratings (10%)', '3.5': '148,926\xa0★★★½ ratings (10%)', '4': '460,152\xa0★★★★ ratings (30%)', '4.5': '192,317\xa0★★★★½ ratings (13%)', '5': '530,560\xa0★★★★★ ratings (35%)'}","[['Brad Bird', 'Gender\nMale', 'Birthday\nSeptember 24, 1957 (66 years old)']]"
1,2007,No Country for Old Men,"['Crime', 'Thriller', 'Drama']",122,"{'0.5': '1,202\xa0half-★ ratings (0%)', '1': '3,293\xa0★ ratings (0%)', '1.5': '1,859\xa0★½ ratings (0%)', '2': '11,074\xa0★★ ratings (1%)', '2.5': '11,178\xa0★★½ ratings (1%)', '3': '58,810\xa0★★★ ratings (6%)', '3.5': '82,924\xa0★★★½ ratings (8%)', '4': '278,415\xa0★★★★ ratings (29%)', '4.5': '204,753\xa0★★★★½ ratings (21%)', '5': '322,282\xa0★★★★★ ratings (33%)'}","[['Joel Coen', 'Gender\nMale', 'Birthday\nNovember 29, 1954 (69 years old)'], ['Ethan Coen', 'Gender\nMale', 'Birthday\nSeptember 21, 1957 (66 years old)']]"
2,2007,Zodiac,"['Drama', 'Crime', 'Thriller', 'Mystery']",163,"{'0.5': '963\xa0half-★ ratings (0%)', '1': '3,274\xa0★ ratings (0%)', '1.5': '2,400\xa0★½ ratings (0%)', '2': '16,063\xa0★★ ratings (2%)', '2.5': '18,542\xa0★★½ ratings (2%)', '3': '101,223\xa0★★★ ratings (11%)', '3.5': '135,449\xa0★★★½ ratings (15%)', '4': '322,571\xa0★★★★ ratings (36%)', '4.5': '144,394\xa0★★★★½ ratings (16%)', '5': '161,031\xa0★★★★★ ratings (18%)'}","[['David Fincher', 'Gender\nMale', 'Birthday\nAugust 28, 1962 (61 years old)']]"
3,2007,Superbad,['Comedy'],113,"{'0.5': '2,769\xa0half-★ ratings (0%)', '1': '6,687\xa0★ ratings (1%)', '1.5': '4,934\xa0★½ ratings (1%)', '2': '23,392\xa0★★ ratings (2%)', '2.5': '27,108\xa0★★½ ratings (3%)', '3': '124,089\xa0★★★ ratings (13%)', '3.5': '150,080\xa0★★★½ ratings (16%)', '4': '303,937\xa0★★★★ ratings (32%)', '4.5': '113,125\xa0★★★★½ ratings (12%)', '5': '196,058\xa0★★★★★ ratings (21%)'}","[['Greg Mottola', 'Gender\nMale', 'Birthday\nJuly 11, 1964 (59 years old)']]"
4,2007,There Will Be Blood,['Drama'],158,"{'0.5': '706\xa0half-★ ratings (0%)', '1': '1,897\xa0★ ratings (0%)', '1.5': '1,179\xa0★½ ratings (0%)', '2': '6,637\xa0★★ ratings (1%)', '2.5': '6,748\xa0★★½ ratings (1%)', '3': '32,874\xa0★★★ ratings (5%)', '3.5': '45,526\xa0★★★½ ratings (7%)', '4': '151,908\xa0★★★★ ratings (23%)', '4.5': '137,439\xa0★★★★½ ratings (21%)', '5': '263,931\xa0★★★★★ ratings (41%)'}","[['Paul Thomas Anderson', 'Gender\nMale', 'Birthday\nJune 26, 1970 (53 years old)']]"
5,2007,Harry Potter and the Order of the Phoenix,"['Adventure', 'Fantasy']",138,"{'0.5': '2,795\xa0half-★ ratings (0%)', '1': '7,259\xa0★ ratings (1%)', '1.5': '5,626\xa0★½ ratings (1%)', '2': '33,029\xa0★★ ratings (4%)', '2.5': '42,711\xa0★★½ ratings (5%)', '3': '184,263\xa0★★★ ratings (21%)', '3.5': '172,417\xa0★★★½ ratings (19%)', '4': '246,305\xa0★★★★ ratings (28%)', '4.5': '59,299\xa0★★★★½ ratings (7%)', '5': '140,110\xa0★★★★★ ratings (16%)'}","[['David Yates', 'Gender\nMale', 'Birthday\nOctober 8, 1963 (60 years old)']]"
6,2007,Juno,"['Romance', 'Comedy', 'Drama']",96,"{'0.5': '2,372\xa0half-★ ratings (0%)', '1': '6,150\xa0★ ratings (1%)', '1.5': '4,252\xa0★½ ratings (1%)', '2': '24,423\xa0★★ ratings (3%)', '2.5': '25,650\xa0★★½ ratings (4%)', '3': '124,443\xa0★★★ ratings (17%)', '3.5': '129,808\xa0★★★½ ratings (18%)', '4': '219,597\xa0★★★★ ratings (31%)', '4.5': '63,041\xa0★★★★½ ratings (9%)', '5': '112,169\xa0★★★★★ ratings (16%)'}","[['Jason Reitman', 'Gender\nMale', 'Birthday\nOctober 19, 1977 (46 years old)']]"
7,2007,Spider-Man 3,"['Science Fiction', 'Adventure', 'Action']",139,"{'0.5': '6,349\xa0half-★ ratings (1%)', '1': '21,627\xa0★ ratings (3%)', '1.5': '22,736\xa0★½ ratings (3%)', '2': '91,035\xa0★★ ratings (12%)', '2.5': '99,312\xa0★★½ ratings (13%)', '3': '216,954\xa0★★★ ratings (29%)', '3.5': '115,645\xa0★★★½ ratings (15%)', '4': '104,133\xa0★★★★ ratings (14%)', '4.5': '21,786\xa0★★★★½ ratings (3%)', '5': '50,896\xa0★★★★★ ratings (7%)'}","[['Sam Raimi', 'Gender\nMale', 'Birthday\nOctober 23, 1959 (64 years old)']]"
8,2007,Hot Fuzz,"['Action', 'Crime', 'Comedy']",121,"{'0.5': '818\xa0half-★ ratings (0%)', '1': '2,332\xa0★ ratings (0%)', '1.5': '1,689\xa0★½ ratings (0%)', '2': '9,427\xa0★★ ratings (2%)', '2.5': '10,953\xa0★★½ ratings (2%)', '3': '54,827\xa0★★★ ratings (10%)', '3.5': '76,208\xa0★★★½ ratings (14%)', '4': '177,144\xa0★★★★ ratings (32%)', '4.5': '90,584\xa0★★★★½ ratings (16%)', '5': '125,031\xa0★★★★★ ratings (23%)'}","[['Edgar Wright', 'Gender\nMale', 'Birthday\nApril 18, 1974 (49 years old)']]"
9,2007,The Darjeeling Limited,"['Comedy', 'Adventure', 'Drama']",92,"{'0.5': '482\xa0half-★ ratings (0%)', '1': '1,511\xa0★ ratings (0%)', '1.5': '1,394\xa0★½ ratings (0%)', '2': '7,610\xa0★★ ratings (2%)', '2.5': '11,798\xa0★★½ ratings (4%)', '3': '49,917\xa0★★★ ratings (15%)', '3.5': '74,531\xa0★★★½ ratings (23%)', '4': '102,478\xa0★★★★ ratings (32%)', '4.5': '35,272\xa0★★★★½ ratings (11%)', '5': '39,362\xa0★★★★★ ratings (12%)'}","[['Wes Anderson', 'Gender\nMale', 'Birthday\nMay 1, 1969 (54 years old)']]"
