,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1998,The Truman Show,"['Comedy', 'Drama']",103,"{'0.5': '1,056\xa0half-★ ratings (0%)', '1': '3,772\xa0★ ratings (0%)', '1.5': '2,002\xa0★½ ratings (0%)', '2': '17,340\xa0★★ ratings (1%)', '2.5': '16,649\xa0★★½ ratings (1%)', '3': '144,557\xa0★★★ ratings (8%)', '3.5': '173,313\xa0★★★½ ratings (10%)', '4': '595,860\xa0★★★★ ratings (33%)', '4.5': '290,899\xa0★★★★½ ratings (16%)', '5': '549,257\xa0★★★★★ ratings (31%)'}","[['Peter Weir', 'Gender\nMale', 'Birthday\nAugust 21, 1944 (79 years old)']]"
1,1998,The Big Lebowski,"['Crime', 'Comedy']",117,"{'0.5': '1,523\xa0half-★ ratings (0%)', '1': '4,208\xa0★ ratings (1%)', '1.5': '2,808\xa0★½ ratings (0%)', '2': '14,105\xa0★★ ratings (2%)', '2.5': '14,589\xa0★★½ ratings (2%)', '3': '65,376\xa0★★★ ratings (9%)', '3.5': '86,481\xa0★★★½ ratings (12%)', '4': '214,659\xa0★★★★ ratings (30%)', '4.5': '116,635\xa0★★★★½ ratings (16%)', '5': '192,737\xa0★★★★★ ratings (27%)'}","[['Joel Coen', 'Gender\nMale', 'Birthday\nNovember 29, 1954 (69 years old)']]"
2,1998,Saving Private Ryan,"['History', 'Drama', 'War']",169,"{'0.5': '1,012\xa0half-★ ratings (0%)', '1': '2,426\xa0★ ratings (0%)', '1.5': '1,699\xa0★½ ratings (0%)', '2': '9,073\xa0★★ ratings (1%)', '2.5': '10,029\xa0★★½ ratings (1%)', '3': '54,537\xa0★★★ ratings (8%)', '3.5': '74,378\xa0★★★½ ratings (10%)', '4': '224,594\xa0★★★★ ratings (32%)', '4.5': '140,216\xa0★★★★½ ratings (20%)', '5': '194,172\xa0★★★★★ ratings (27%)'}","[['Steven Spielberg', 'Gender\nMale', 'Birthday\nDecember 18, 1946 (77 years old)']]"
3,1998,Mulan,"['Family', 'Adventure', 'Animation']",88,"{'0.5': '385\xa0half-★ ratings (0%)', '1': '1,310\xa0★ ratings (0%)', '1.5': '1,184\xa0★½ ratings (0%)', '2': '7,836\xa0★★ ratings (1%)', '2.5': '10,415\xa0★★½ ratings (2%)', '3': '62,004\xa0★★★ ratings (11%)', '3.5': '78,036\xa0★★★½ ratings (14%)', '4': '181,209\xa0★★★★ ratings (32%)', '4.5': '68,080\xa0★★★★½ ratings (12%)', '5': '150,953\xa0★★★★★ ratings (27%)'}","[['Tony Bancroft', 'Gender\nMale', 'Birthday\nJuly 31, 1967 (56 years old)'], ['Barry Cook', 'Gender\nMale', 'Birthday\nAugust 12, 1958 (65 years old)']]"
4,1998,American History X,['Drama'],119,"{'0.5': '911\xa0half-★ ratings (0%)', '1': '1,664\xa0★ ratings (0%)', '1.5': '1,250\xa0★½ ratings (0%)', '2': '5,418\xa0★★ ratings (1%)', '2.5': '7,173\xa0★★½ ratings (2%)', '3': '33,239\xa0★★★ ratings (8%)', '3.5': '53,692\xa0★★★½ ratings (13%)', '4': '146,228\xa0★★★★ ratings (36%)', '4.5': '77,466\xa0★★★★½ ratings (19%)', '5': '77,845\xa0★★★★★ ratings (19%)'}","[['Tony Kaye', 'Gender\nMale', 'Birthday\nJanuary 11, 1946 (78 years old)']]"
5,1998,The Parent Trap,"['Family', 'Comedy']",128,"{'0.5': '862\xa0half-★ ratings (0%)', '1': '3,123\xa0★ ratings (1%)', '1.5': '3,225\xa0★½ ratings (1%)', '2': '16,766\xa0★★ ratings (4%)', '2.5': '20,504\xa0★★½ ratings (5%)', '3': '80,341\xa0★★★ ratings (19%)', '3.5': '63,759\xa0★★★½ ratings (15%)', '4': '102,630\xa0★★★★ ratings (25%)', '4.5': '25,796\xa0★★★★½ ratings (6%)', '5': '96,296\xa0★★★★★ ratings (23%)'}","[['Nancy Meyers', 'Gender\nFemale', 'Birthday\nDecember 8, 1949 (74 years old)']]"
6,1998,Rushmore,"['Drama', 'Comedy']",93,"{'0.5': '487\xa0half-★ ratings (0%)', '1': '1,354\xa0★ ratings (0%)', '1.5': '1,261\xa0★½ ratings (0%)', '2': '5,848\xa0★★ ratings (2%)', '2.5': '8,476\xa0★★½ ratings (3%)', '3': '36,710\xa0★★★ ratings (13%)', '3.5': '56,290\xa0★★★½ ratings (19%)', '4': '98,102\xa0★★★★ ratings (34%)', '4.5': '39,832\xa0★★★★½ ratings (14%)', '5': '42,114\xa0★★★★★ ratings (14%)'}","[['Wes Anderson', 'Gender\nMale', 'Birthday\nMay 1, 1969 (54 years old)']]"
7,1998,A Bug’s Life,"['Comedy', 'Animation', 'Fantasy', 'Adventure', 'Family']",95,"{'0.5': '1,651\xa0half-★ ratings (0%)', '1': '4,935\xa0★ ratings (1%)', '1.5': '4,511\xa0★½ ratings (1%)', '2': '23,901\xa0★★ ratings (6%)', '2.5': '28,894\xa0★★½ ratings (7%)', '3': '107,874\xa0★★★ ratings (27%)', '3.5': '84,604\xa0★★★½ ratings (21%)', '4': '92,238\xa0★★★★ ratings (23%)', '4.5': '17,870\xa0★★★★½ ratings (4%)', '5': '37,500\xa0★★★★★ ratings (9%)'}","[['John Lasseter', 'Gender\nMale', 'Birthday\nJanuary 12, 1957 (67 years old)']]"
8,1998,Fear and Loathing in Las Vegas,"['Drama', 'Comedy', 'Adventure']",118,"{'0.5': '1,031\xa0half-★ ratings (0%)', '1': '2,573\xa0★ ratings (1%)', '1.5': '2,252\xa0★½ ratings (1%)', '2': '8,967\xa0★★ ratings (4%)', '2.5': '10,378\xa0★★½ ratings (4%)', '3': '34,880\xa0★★★ ratings (15%)', '3.5': '42,826\xa0★★★½ ratings (18%)', '4': '68,522\xa0★★★★ ratings (30%)', '4.5': '25,947\xa0★★★★½ ratings (11%)', '5': '34,206\xa0★★★★★ ratings (15%)'}","[['Terry Gilliam', 'Gender\nMale', 'Birthday\nNovember 22, 1940 (83 years old)']]"
9,1998,The Prince of Egypt,"['Adventure', 'Animation', 'Family', 'Drama']",99,"{'0.5': '433\xa0half-★ ratings (0%)', '1': '1,195\xa0★ ratings (1%)', '1.5': '1,065\xa0★½ ratings (0%)', '2': '5,750\xa0★★ ratings (3%)', '2.5': '7,164\xa0★★½ ratings (3%)', '3': '29,041\xa0★★★ ratings (14%)', '3.5': '31,137\xa0★★★½ ratings (15%)', '4': '59,042\xa0★★★★ ratings (28%)', '4.5': '25,891\xa0★★★★½ ratings (12%)', '5': '53,325\xa0★★★★★ ratings (25%)'}","[['Simon Wells', 'Gender\nMale', 'Birthday\nJanuary 1, 1961 (63 years old)'], ['Steve Hickner', 'Gender\nMale', 'Birthday\n-'], ['Brenda Chapman', 'Gender\nFemale', 'Birthday\nNovember 1, 1962 (61 years old)']]"
