,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1989,Dead Poets Society,['Drama'],128,"{'0.5': '1,076\xa0half-★ ratings (0%)', '1': '3,026\xa0★ ratings (0%)', '1.5': '2,239\xa0★½ ratings (0%)', '2': '11,815\xa0★★ ratings (1%)', '2.5': '12,739\xa0★★½ ratings (1%)', '3': '70,646\xa0★★★ ratings (7%)', '3.5': '89,752\xa0★★★½ ratings (9%)', '4': '275,295\xa0★★★★ ratings (28%)', '4.5': '149,218\xa0★★★★½ ratings (15%)', '5': '383,727\xa0★★★★★ ratings (38%)'}","[['Peter Weir', 'Gender\nMale', 'Birthday\nAugust 21, 1944 (79 years old)']]"
1,1989,When Harry Met Sally…,"['Drama', 'Romance', 'Comedy']",96,"{'0.5': '710\xa0half-★ ratings (0%)', '1': '1,901\xa0★ ratings (0%)', '1.5': '1,445\xa0★½ ratings (0%)', '2': '8,229\xa0★★ ratings (2%)', '2.5': '9,785\xa0★★½ ratings (2%)', '3': '48,291\xa0★★★ ratings (11%)', '3.5': '62,153\xa0★★★½ ratings (14%)', '4': '141,358\xa0★★★★ ratings (31%)', '4.5': '65,699\xa0★★★★½ ratings (14%)', '5': '119,248\xa0★★★★★ ratings (26%)'}","[['Rob Reiner', 'Gender\nMale', 'Birthday\nMarch 6, 1947 (76 years old)']]"
2,1989,Kiki’s Delivery Service,"['Family', 'Fantasy', 'Animation']",103,"{'0.5': '196\xa0half-★ ratings (0%)', '1': '582\xa0★ ratings (0%)', '1.5': '583\xa0★½ ratings (0%)', '2': '3,978\xa0★★ ratings (1%)', '2.5': '6,545\xa0★★½ ratings (1%)', '3': '43,844\xa0★★★ ratings (9%)', '3.5': '71,010\xa0★★★½ ratings (14%)', '4': '172,078\xa0★★★★ ratings (33%)', '4.5': '75,175\xa0★★★★½ ratings (15%)', '5': '140,675\xa0★★★★★ ratings (27%)'}","[['Hayao Miyazaki', 'Gender\nMale', 'Birthday\nJanuary 5, 1941 (83 years old)']]"
3,1989,Back to the Future Part II,"['Comedy', 'Science Fiction', 'Adventure']",108,"{'0.5': '680\xa0half-★ ratings (0%)', '1': '2,315\xa0★ ratings (0%)', '1.5': '1,998\xa0★½ ratings (0%)', '2': '13,110\xa0★★ ratings (2%)', '2.5': '16,867\xa0★★½ ratings (3%)', '3': '81,397\xa0★★★ ratings (15%)', '3.5': '95,059\xa0★★★½ ratings (18%)', '4': '170,654\xa0★★★★ ratings (32%)', '4.5': '58,229\xa0★★★★½ ratings (11%)', '5': '88,612\xa0★★★★★ ratings (17%)'}","[['Robert Zemeckis', 'Gender\nMale', 'Birthday\nMay 14, 1951 (72 years old)']]"
4,1989,Indiana Jones and the Last Crusade,"['Adventure', 'Action']",127,"{'0.5': '426\xa0half-★ ratings (0%)', '1': '1,301\xa0★ ratings (0%)', '1.5': '993\xa0★½ ratings (0%)', '2': '6,983\xa0★★ ratings (1%)', '2.5': '9,077\xa0★★½ ratings (2%)', '3': '51,349\xa0★★★ ratings (11%)', '3.5': '64,265\xa0★★★½ ratings (14%)', '4': '156,517\xa0★★★★ ratings (33%)', '4.5': '76,867\xa0★★★★½ ratings (16%)', '5': '102,636\xa0★★★★★ ratings (22%)'}","[['Steven Spielberg', 'Gender\nMale', 'Birthday\nDecember 18, 1946 (77 years old)']]"
5,1989,Heathers,"['Crime', 'Comedy']",103,"{'0.5': '924\xa0half-★ ratings (0%)', '1': '2,580\xa0★ ratings (1%)', '1.5': '2,127\xa0★½ ratings (1%)', '2': '10,684\xa0★★ ratings (3%)', '2.5': '13,232\xa0★★½ ratings (4%)', '3': '56,043\xa0★★★ ratings (15%)', '3.5': '65,047\xa0★★★½ ratings (18%)', '4': '114,372\xa0★★★★ ratings (31%)', '4.5': '37,070\xa0★★★★½ ratings (10%)', '5': '66,501\xa0★★★★★ ratings (18%)'}","[['Michael Lehmann', 'Gender\nMale', 'Birthday\nMarch 30, 1957 (66 years old)']]"
6,1989,Do the Right Thing,['Drama'],120,"{'0.5': '328\xa0half-★ ratings (0%)', '1': '649\xa0★ ratings (0%)', '1.5': '515\xa0★½ ratings (0%)', '2': '2,457\xa0★★ ratings (1%)', '2.5': '2,923\xa0★★½ ratings (1%)', '3': '14,080\xa0★★★ ratings (5%)', '3.5': '21,904\xa0★★★½ ratings (8%)', '4': '72,738\xa0★★★★ ratings (26%)', '4.5': '61,771\xa0★★★★½ ratings (22%)', '5': '100,306\xa0★★★★★ ratings (36%)'}","[['Spike Lee', 'Gender\nMale', 'Birthday\nMarch 20, 1957 (66 years old)']]"
7,1989,The Little Mermaid,"['Family', 'Animation', 'Fantasy']",83,"{'0.5': '761\xa0half-★ ratings (0%)', '1': '2,532\xa0★ ratings (1%)', '1.5': '2,431\xa0★½ ratings (1%)', '2': '14,194\xa0★★ ratings (4%)', '2.5': '18,272\xa0★★½ ratings (5%)', '3': '81,279\xa0★★★ ratings (21%)', '3.5': '72,149\xa0★★★½ ratings (19%)', '4': '106,184\xa0★★★★ ratings (28%)', '4.5': '25,432\xa0★★★★½ ratings (7%)', '5': '58,331\xa0★★★★★ ratings (15%)'}","[['Ron Clements', 'Gender\nMale', 'Birthday\nApril 25, 1953 (70 years old)'], ['John Musker', 'Gender\nMale', 'Birthday\nNovember 8, 1953 (70 years old)']]"
8,1989,Batman,"['Fantasy', 'Action', 'Crime']",126,"{'0.5': '486\xa0half-★ ratings (0%)', '1': '1,921\xa0★ ratings (1%)', '1.5': '2,111\xa0★½ ratings (1%)', '2': '12,221\xa0★★ ratings (3%)', '2.5': '16,756\xa0★★½ ratings (5%)', '3': '76,192\xa0★★★ ratings (22%)', '3.5': '82,876\xa0★★★½ ratings (24%)', '4': '106,191\xa0★★★★ ratings (30%)', '4.5': '22,468\xa0★★★★½ ratings (6%)', '5': '28,810\xa0★★★★★ ratings (8%)'}","[['Tim Burton', 'Gender\nMale', 'Birthday\nAugust 25, 1958 (65 years old)']]"
9,1989,National Lampoon’s Christmas Vacation,['Comedy'],97,"{'0.5': '1,118\xa0half-★ ratings (1%)', '1': '2,395\xa0★ ratings (1%)', '1.5': '2,337\xa0★½ ratings (1%)', '2': '8,905\xa0★★ ratings (5%)', '2.5': '11,129\xa0★★½ ratings (6%)', '3': '34,538\xa0★★★ ratings (18%)', '3.5': '37,028\xa0★★★½ ratings (19%)', '4': '52,602\xa0★★★★ ratings (27%)', '4.5': '16,576\xa0★★★★½ ratings (8%)', '5': '29,895\xa0★★★★★ ratings (15%)'}","[['Jeremiah S. Chechik', 'Gender\nMale', 'Birthday\nJanuary 1, 1955 (69 years old)']]"
10,1989,Twin Peaks,"['TV Movie', 'Thriller', 'Drama', 'Mystery']",116,"{'0.5': '145\xa0half-★ ratings (0%)', '1': '232\xa0★ ratings (0%)', '1.5': '128\xa0★½ ratings (0%)', '2': '606\xa0★★ ratings (1%)', '2.5': '673\xa0★★½ ratings (1%)', '3': '3,389\xa0★★★ ratings (3%)', '3.5': '5,263\xa0★★★½ ratings (5%)', '4': '22,342\xa0★★★★ ratings (19%)', '4.5': '22,734\xa0★★★★½ ratings (19%)', '5': '61,260\xa0★★★★★ ratings (52%)'}","[['David Lynch', 'Gender\nMale', 'Birthday\nJanuary 20, 1946 (78 years old)']]"
