,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2012,Django Unchained,"['Drama', 'Western']",165,"{'0.5': '1,343\xa0half-★ ratings (0%)', '1': '4,105\xa0★ ratings (0%)', '1.5': '2,439\xa0★½ ratings (0%)', '2': '16,223\xa0★★ ratings (1%)', '2.5': '14,689\xa0★★½ ratings (1%)', '3': '107,473\xa0★★★ ratings (7%)', '3.5': '132,197\xa0★★★½ ratings (9%)', '4': '482,025\xa0★★★★ ratings (32%)', '4.5': '296,527\xa0★★★★½ ratings (19%)', '5': '466,503\xa0★★★★★ ratings (31%)'}","[['Quentin Tarantino', 'Gender\nMale', 'Birthday\nMarch 27, 1963 (60 years old)']]"
1,2012,The Perks of Being a Wallflower,['Drama'],103,"{'0.5': '3,355\xa0half-★ ratings (0%)', '1': '8,773\xa0★ ratings (1%)', '1.5': '6,115\xa0★½ ratings (1%)', '2': '32,914\xa0★★ ratings (3%)', '2.5': '32,483\xa0★★½ ratings (3%)', '3': '152,731\xa0★★★ ratings (13%)', '3.5': '148,340\xa0★★★½ ratings (13%)', '4': '324,210\xa0★★★★ ratings (28%)', '4.5': '125,633\xa0★★★★½ ratings (11%)', '5': '335,132\xa0★★★★★ ratings (29%)'}","[['Stephen Chbosky', 'Gender\nMale', 'Birthday\nJanuary 25, 1970 (54 years old)']]"
2,2012,The Hunger Games,"['Fantasy', 'Science Fiction', 'Adventure']",142,"{'0.5': '3,272\xa0half-★ ratings (0%)', '1': '10,936\xa0★ ratings (1%)', '1.5': '9,009\xa0★½ ratings (1%)', '2': '48,038\xa0★★ ratings (4%)', '2.5': '55,805\xa0★★½ ratings (5%)', '3': '228,990\xa0★★★ ratings (19%)', '3.5': '217,038\xa0★★★½ ratings (18%)', '4': '343,736\xa0★★★★ ratings (29%)', '4.5': '84,310\xa0★★★★½ ratings (7%)', '5': '202,810\xa0★★★★★ ratings (17%)'}","[['Gary Ross', 'Gender\nMale', 'Birthday\nNovember 3, 1956 (67 years old)']]"
3,2012,The Avengers,"['Science Fiction', 'Adventure', 'Action']",143,"{'0.5': '4,799\xa0half-★ ratings (0%)', '1': '14,069\xa0★ ratings (1%)', '1.5': '8,541\xa0★½ ratings (1%)', '2': '51,860\xa0★★ ratings (4%)', '2.5': '52,005\xa0★★½ ratings (4%)', '3': '251,879\xa0★★★ ratings (20%)', '3.5': '211,368\xa0★★★½ ratings (17%)', '4': '387,771\xa0★★★★ ratings (31%)', '4.5': '96,532\xa0★★★★½ ratings (8%)', '5': '180,994\xa0★★★★★ ratings (14%)'}","[['Joss Whedon', 'Gender\nMale', 'Birthday\nJune 23, 1964 (59 years old)']]"
4,2012,The Dark Knight Rises,"['Thriller', 'Drama', 'Crime', 'Action']",165,"{'0.5': '2,438\xa0half-★ ratings (0%)', '1': '7,373\xa0★ ratings (1%)', '1.5': '6,992\xa0★½ ratings (1%)', '2': '36,011\xa0★★ ratings (3%)', '2.5': '43,719\xa0★★½ ratings (4%)', '3': '180,711\xa0★★★ ratings (17%)', '3.5': '200,532\xa0★★★½ ratings (19%)', '4': '329,132\xa0★★★★ ratings (31%)', '4.5': '112,430\xa0★★★★½ ratings (11%)', '5': '129,883\xa0★★★★★ ratings (12%)'}","[['Christopher Nolan', 'Gender\nMale', 'Birthday\nJuly 30, 1970 (53 years old)']]"
5,2012,Moonrise Kingdom,"['Romance', 'Drama', 'Comedy']",94,"{'0.5': '1,108\xa0half-★ ratings (0%)', '1': '2,962\xa0★ ratings (0%)', '1.5': '2,159\xa0★½ ratings (0%)', '2': '12,173\xa0★★ ratings (2%)', '2.5': '13,680\xa0★★½ ratings (2%)', '3': '70,970\xa0★★★ ratings (11%)', '3.5': '98,049\xa0★★★½ ratings (15%)', '4': '228,884\xa0★★★★ ratings (35%)', '4.5': '97,524\xa0★★★★½ ratings (15%)', '5': '131,188\xa0★★★★★ ratings (20%)'}","[['Wes Anderson', 'Gender\nMale', 'Birthday\nMay 1, 1969 (54 years old)']]"
6,2012,The Amazing Spider-Man,"['Science Fiction', 'Adventure', 'Action']",136,"{'0.5': '4,582\xa0half-★ ratings (1%)', '1': '15,944\xa0★ ratings (2%)', '1.5': '16,835\xa0★½ ratings (2%)', '2': '67,961\xa0★★ ratings (8%)', '2.5': '77,207\xa0★★½ ratings (9%)', '3': '213,651\xa0★★★ ratings (26%)', '3.5': '149,960\xa0★★★½ ratings (18%)', '4': '168,483\xa0★★★★ ratings (20%)', '4.5': '34,449\xa0★★★★½ ratings (4%)', '5': '85,807\xa0★★★★★ ratings (10%)'}","[['Marc Webb', 'Gender\nMale', 'Birthday\nAugust 31, 1974 (49 years old)']]"
7,2012,Silver Linings Playbook,"['Romance', 'Drama', 'Comedy']",122,"{'0.5': '2,062\xa0half-★ ratings (0%)', '1': '6,059\xa0★ ratings (1%)', '1.5': '4,469\xa0★½ ratings (1%)', '2': '24,455\xa0★★ ratings (4%)', '2.5': '25,929\xa0★★½ ratings (5%)', '3': '106,900\xa0★★★ ratings (19%)', '3.5': '111,620\xa0★★★½ ratings (19%)', '4': '175,481\xa0★★★★ ratings (30%)', '4.5': '51,770\xa0★★★★½ ratings (9%)', '5': '67,182\xa0★★★★★ ratings (12%)'}","[['David O. Russell', 'Gender\nMale', 'Birthday\nAugust 20, 1958 (65 years old)']]"
8,2012,Frances Ha,"['Drama', 'Comedy']",86,"{'0.5': '1,013\xa0half-★ ratings (0%)', '1': '2,071\xa0★ ratings (1%)', '1.5': '1,653\xa0★½ ratings (0%)', '2': '7,224\xa0★★ ratings (2%)', '2.5': '8,696\xa0★★½ ratings (2%)', '3': '35,672\xa0★★★ ratings (10%)', '3.5': '54,250\xa0★★★½ ratings (14%)', '4': '122,914\xa0★★★★ ratings (33%)', '4.5': '61,099\xa0★★★★½ ratings (16%)', '5': '79,648\xa0★★★★★ ratings (21%)'}","[['Noah Baumbach', 'Gender\nMale', 'Birthday\nSeptember 3, 1969 (54 years old)']]"
9,2012,21 Jump Street,"['Crime', 'Comedy', 'Action']",109,"{'0.5': '1,608\xa0half-★ ratings (0%)', '1': '4,984\xa0★ ratings (1%)', '1.5': '4,318\xa0★½ ratings (1%)', '2': '22,668\xa0★★ ratings (4%)', '2.5': '28,137\xa0★★½ ratings (5%)', '3': '120,078\xa0★★★ ratings (21%)', '3.5': '134,584\xa0★★★½ ratings (23%)', '4': '173,063\xa0★★★★ ratings (30%)', '4.5': '39,857\xa0★★★★½ ratings (7%)', '5': '51,322\xa0★★★★★ ratings (9%)'}","[['Phil Lord', 'Gender\nMale', 'Birthday\nJuly 12, 1975 (48 years old)'], ['Christopher Miller', 'Gender\nMale', 'Birthday\nSeptember 23, 1975 (48 years old)']]"
10,2012,Skyfall,"['Adventure', 'Thriller', 'Action']",143,"{'0.5': '737\xa0half-★ ratings (0%)', '1': '2,661\xa0★ ratings (0%)', '1.5': '2,141\xa0★½ ratings (0%)', '2': '13,224\xa0★★ ratings (2%)', '2.5': '15,857\xa0★★½ ratings (3%)', '3': '78,726\xa0★★★ ratings (14%)', '3.5': '96,974\xa0★★★½ ratings (18%)', '4': '196,713\xa0★★★★ ratings (36%)', '4.5': '75,309\xa0★★★★½ ratings (14%)', '5': '68,335\xa0★★★★★ ratings (12%)'}","[['Sam Mendes', 'Gender\nMale', 'Birthday\nAugust 1, 1965 (58 years old)']]"
11,2012,Pitch Perfect,"['Music', 'Comedy', 'Romance']",112,"{'0.5': '4,017\xa0half-★ ratings (1%)', '1': '9,726\xa0★ ratings (2%)', '1.5': '7,770\xa0★½ ratings (1%)', '2': '32,107\xa0★★ ratings (6%)', '2.5': '34,075\xa0★★½ ratings (6%)', '3': '114,430\xa0★★★ ratings (22%)', '3.5': '87,462\xa0★★★½ ratings (17%)', '4': '116,958\xa0★★★★ ratings (22%)', '4.5': '27,487\xa0★★★★½ ratings (5%)', '5': '92,683\xa0★★★★★ ratings (18%)'}","[['Jason Moore', 'Gender\nMale', 'Birthday\nOctober 22, 1970 (53 years old)']]"
