,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2011,Drive,"['Thriller', 'Drama', 'Crime']",100,"{'0.5': '2,530\xa0half-★ ratings (0%)', '1': '7,165\xa0★ ratings (1%)', '1.5': '5,147\xa0★½ ratings (0%)', '2': '26,892\xa0★★ ratings (3%)', '2.5': '28,739\xa0★★½ ratings (3%)', '3': '128,789\xa0★★★ ratings (12%)', '3.5': '155,585\xa0★★★½ ratings (15%)', '4': '346,507\xa0★★★★ ratings (33%)', '4.5': '143,529\xa0★★★★½ ratings (14%)', '5': '202,369\xa0★★★★★ ratings (19%)'}","[['Nicolas Winding Refn', 'Gender\nMale', 'Birthday\nSeptember 29, 1970 (53 years old)']]"
1,2011,Harry Potter and the Deathly Hallows: Part 2,"['Fantasy', 'Adventure']",130,"{'0.5': '2,644\xa0half-★ ratings (0%)', '1': '6,384\xa0★ ratings (1%)', '1.5': '4,131\xa0★½ ratings (0%)', '2': '22,790\xa0★★ ratings (2%)', '2.5': '25,810\xa0★★½ ratings (3%)', '3': '120,930\xa0★★★ ratings (13%)', '3.5': '129,871\xa0★★★½ ratings (14%)', '4': '281,226\xa0★★★★ ratings (30%)', '4.5': '113,739\xa0★★★★½ ratings (12%)', '5': '223,489\xa0★★★★★ ratings (24%)'}","[['David Yates', 'Gender\nMale', 'Birthday\nOctober 8, 1963 (60 years old)']]"
2,2011,Captain America: The First Avenger,"['Science Fiction', 'Action', 'Adventure']",124,"{'0.5': '5,080\xa0half-★ ratings (1%)', '1': '16,232\xa0★ ratings (2%)', '1.5': '12,801\xa0★½ ratings (1%)', '2': '63,463\xa0★★ ratings (7%)', '2.5': '75,623\xa0★★½ ratings (9%)', '3': '250,237\xa0★★★ ratings (28%)', '3.5': '179,622\xa0★★★½ ratings (20%)', '4': '188,714\xa0★★★★ ratings (21%)', '4.5': '33,124\xa0★★★★½ ratings (4%)', '5': '62,730\xa0★★★★★ ratings (7%)'}","[['Joe Johnston', 'Gender\nMale', 'Birthday\nMay 13, 1950 (73 years old)']]"
3,2011,Thor,"['Fantasy', 'Action', 'Adventure']",115,"{'0.5': '10,588\xa0half-★ ratings (1%)', '1': '36,940\xa0★ ratings (5%)', '1.5': '33,171\xa0★½ ratings (4%)', '2': '125,169\xa0★★ ratings (15%)', '2.5': '116,386\xa0★★½ ratings (14%)', '3': '248,129\xa0★★★ ratings (30%)', '3.5': '108,399\xa0★★★½ ratings (13%)', '4': '92,876\xa0★★★★ ratings (11%)', '4.5': '11,337\xa0★★★★½ ratings (1%)', '5': '30,825\xa0★★★★★ ratings (4%)'}","[['Kenneth Branagh', 'Gender\nMale', 'Birthday\nDecember 10, 1960 (63 years old)']]"
4,2011,"Crazy, Stupid, Love.","['Comedy', 'Romance', 'Drama']",118,"{'0.5': '1,292\xa0half-★ ratings (0%)', '1': '3,877\xa0★ ratings (1%)', '1.5': '3,903\xa0★½ ratings (1%)', '2': '18,639\xa0★★ ratings (3%)', '2.5': '26,062\xa0★★½ ratings (5%)', '3': '105,217\xa0★★★ ratings (18%)', '3.5': '131,058\xa0★★★½ ratings (23%)', '4': '177,991\xa0★★★★ ratings (31%)', '4.5': '45,108\xa0★★★★½ ratings (8%)', '5': '60,952\xa0★★★★★ ratings (11%)'}","[['Glenn Ficarra', 'Gender\nMale', 'Birthday\nMay 27, 1971 (52 years old)'], ['John Requa', 'Gender\nMale', 'Birthday\nJanuary 1, 1967 (57 years old)']]"
5,2011,Midnight in Paris,"['Comedy', 'Fantasy', 'Romance']",94,"{'0.5': '2,193\xa0half-★ ratings (0%)', '1': '5,430\xa0★ ratings (1%)', '1.5': '3,912\xa0★½ ratings (1%)', '2': '18,102\xa0★★ ratings (4%)', '2.5': '19,982\xa0★★½ ratings (4%)', '3': '74,544\xa0★★★ ratings (16%)', '3.5': '87,785\xa0★★★½ ratings (19%)', '4': '143,145\xa0★★★★ ratings (31%)', '4.5': '45,993\xa0★★★★½ ratings (10%)', '5': '60,716\xa0★★★★★ ratings (13%)'}","[['Woody Allen', 'Gender\nMale', 'Birthday\nDecember 1, 1935 (88 years old)']]"
6,2011,The Cabin in the Woods,"['Thriller', 'Comedy', 'Horror', 'Mystery']",95,"{'0.5': '5,408\xa0half-★ ratings (1%)', '1': '11,898\xa0★ ratings (2%)', '1.5': '8,282\xa0★½ ratings (2%)', '2': '31,857\xa0★★ ratings (6%)', '2.5': '30,927\xa0★★½ ratings (6%)', '3': '97,540\xa0★★★ ratings (19%)', '3.5': '100,568\xa0★★★½ ratings (20%)', '4': '133,395\xa0★★★★ ratings (27%)', '4.5': '38,299\xa0★★★★½ ratings (8%)', '5': '44,375\xa0★★★★★ ratings (9%)'}","[['Drew Goddard', 'Gender\nMale', 'Birthday\nFebruary 26, 1975 (48 years old)']]"
7,2011,The Girl with the Dragon Tattoo,"['Crime', 'Mystery', 'Thriller']",158,"{'0.5': '794\xa0half-★ ratings (0%)', '1': '2,240\xa0★ ratings (1%)', '1.5': '1,621\xa0★½ ratings (0%)', '2': '9,531\xa0★★ ratings (3%)', '2.5': '11,217\xa0★★½ ratings (3%)', '3': '51,488\xa0★★★ ratings (14%)', '3.5': '71,750\xa0★★★½ ratings (19%)', '4': '136,801\xa0★★★★ ratings (36%)', '4.5': '51,374\xa0★★★★½ ratings (14%)', '5': '43,121\xa0★★★★★ ratings (11%)'}","[['David Fincher', 'Gender\nMale', 'Birthday\nAugust 28, 1962 (61 years old)']]"
8,2011,Moneyball,['Drama'],134,"{'0.5': '477\xa0half-★ ratings (0%)', '1': '1,190\xa0★ ratings (0%)', '1.5': '1,114\xa0★½ ratings (0%)', '2': '6,763\xa0★★ ratings (2%)', '2.5': '10,116\xa0★★½ ratings (3%)', '3': '51,455\xa0★★★ ratings (13%)', '3.5': '84,455\xa0★★★½ ratings (21%)', '4': '148,157\xa0★★★★ ratings (37%)', '4.5': '54,574\xa0★★★★½ ratings (14%)', '5': '41,483\xa0★★★★★ ratings (10%)'}","[['Bennett Miller', 'Gender\nMale', 'Birthday\nDecember 30, 1966 (57 years old)']]"
9,2011,X-Men: First Class,"['Adventure', 'Action', 'Science Fiction']",132,"{'0.5': '1,082\xa0half-★ ratings (0%)', '1': '3,888\xa0★ ratings (1%)', '1.5': '3,478\xa0★½ ratings (1%)', '2': '18,676\xa0★★ ratings (4%)', '2.5': '23,316\xa0★★½ ratings (5%)', '3': '95,237\xa0★★★ ratings (22%)', '3.5': '102,308\xa0★★★½ ratings (23%)', '4': '128,744\xa0★★★★ ratings (29%)', '4.5': '29,614\xa0★★★★½ ratings (7%)', '5': '31,438\xa0★★★★★ ratings (7%)'}","[['Matthew Vaughn', 'Gender\nMale', 'Birthday\nMarch 7, 1971 (52 years old)']]"
10,2011,Rango,"['Western', 'Family', 'Animation', 'Comedy', 'Adventure']",107,"{'0.5': '2,655\xa0half-★ ratings (1%)', '1': '6,336\xa0★ ratings (2%)', '1.5': '4,016\xa0★½ ratings (1%)', '2': '19,497\xa0★★ ratings (5%)', '2.5': '19,262\xa0★★½ ratings (5%)', '3': '73,331\xa0★★★ ratings (18%)', '3.5': '79,476\xa0★★★½ ratings (20%)', '4': '114,309\xa0★★★★ ratings (28%)', '4.5': '36,138\xa0★★★★½ ratings (9%)', '5': '50,184\xa0★★★★★ ratings (12%)'}","[['Gore Verbinski', 'Gender\nMale', 'Birthday\nMarch 16, 1964 (59 years old)']]"
11,2011,We Need to Talk About Kevin,"['Drama', 'Thriller']",113,"{'0.5': '893\xa0half-★ ratings (0%)', '1': '1,956\xa0★ ratings (1%)', '1.5': '1,730\xa0★½ ratings (1%)', '2': '7,206\xa0★★ ratings (2%)', '2.5': '9,609\xa0★★½ ratings (3%)', '3': '37,877\xa0★★★ ratings (13%)', '3.5': '54,813\xa0★★★½ ratings (19%)', '4': '104,872\xa0★★★★ ratings (36%)', '4.5': '35,241\xa0★★★★½ ratings (12%)', '5': '35,417\xa0★★★★★ ratings (12%)'}","[['Lynne Ramsay', 'Gender\nFemale', 'Birthday\nDecember 5, 1969 (54 years old)']]"
