,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2010,Inception,"['Action', 'Adventure', 'Science Fiction']",148,"{'0.5': '2,713\xa0half-★ ratings (0%)', '1': '8,469\xa0★ ratings (0%)', '1.5': '4,336\xa0★½ ratings (0%)', '2': '32,546\xa0★★ ratings (2%)', '2.5': '26,240\xa0★★½ ratings (1%)', '3': '177,537\xa0★★★ ratings (9%)', '3.5': '171,033\xa0★★★½ ratings (9%)', '4': '592,176\xa0★★★★ ratings (30%)', '4.5': '301,550\xa0★★★★½ ratings (15%)', '5': '634,874\xa0★★★★★ ratings (33%)'}","[['Christopher Nolan', 'Gender\nMale', 'Birthday\nJuly 30, 1970 (53 years old)']]"
1,2010,Black Swan,"['Drama', 'Thriller', 'Horror']",108,"{'0.5': '1,829\xa0half-★ ratings (0%)', '1': '5,339\xa0★ ratings (0%)', '1.5': '3,104\xa0★½ ratings (0%)', '2': '22,276\xa0★★ ratings (2%)', '2.5': '18,683\xa0★★½ ratings (1%)', '3': '121,158\xa0★★★ ratings (9%)', '3.5': '125,459\xa0★★★½ ratings (10%)', '4': '396,671\xa0★★★★ ratings (30%)', '4.5': '195,253\xa0★★★★½ ratings (15%)', '5': '414,728\xa0★★★★★ ratings (32%)'}","[['Darren Aronofsky', 'Gender\nMale', 'Birthday\nFebruary 12, 1969 (55 years old)']]"
2,2010,The Social Network,['Drama'],121,"{'0.5': '2,562\xa0half-★ ratings (0%)', '1': '8,904\xa0★ ratings (1%)', '1.5': '4,962\xa0★½ ratings (0%)', '2': '41,444\xa0★★ ratings (3%)', '2.5': '33,699\xa0★★½ ratings (2%)', '3': '209,242\xa0★★★ ratings (15%)', '3.5': '183,156\xa0★★★½ ratings (13%)', '4': '446,403\xa0★★★★ ratings (32%)', '4.5': '188,064\xa0★★★★½ ratings (13%)', '5': '289,682\xa0★★★★★ ratings (21%)'}","[['David Fincher', 'Gender\nMale', 'Birthday\nAugust 28, 1962 (61 years old)']]"
3,2010,Scott Pilgrim vs. the World,"['Comedy', 'Romance', 'Action']",113,"{'0.5': '6,121\xa0half-★ ratings (0%)', '1': '13,625\xa0★ ratings (1%)', '1.5': '8,087\xa0★½ ratings (1%)', '2': '41,215\xa0★★ ratings (3%)', '2.5': '37,753\xa0★★½ ratings (3%)', '3': '176,957\xa0★★★ ratings (13%)', '3.5': '185,827\xa0★★★½ ratings (14%)', '4': '399,759\xa0★★★★ ratings (30%)', '4.5': '156,415\xa0★★★★½ ratings (12%)', '5': '303,546\xa0★★★★★ ratings (23%)'}","[['Edgar Wright', 'Gender\nMale', 'Birthday\nApril 18, 1974 (49 years old)']]"
4,2010,Shutter Island,"['Mystery', 'Drama', 'Thriller']",138,"{'0.5': '1,275\xa0half-★ ratings (0%)', '1': '4,570\xa0★ ratings (0%)', '1.5': '3,037\xa0★½ ratings (0%)', '2': '21,986\xa0★★ ratings (2%)', '2.5': '22,231\xa0★★½ ratings (2%)', '3': '131,197\xa0★★★ ratings (9%)', '3.5': '164,089\xa0★★★½ ratings (12%)', '4': '464,011\xa0★★★★ ratings (33%)', '4.5': '238,080\xa0★★★★½ ratings (17%)', '5': '372,462\xa0★★★★★ ratings (26%)'}","[['Martin Scorsese', 'Gender\nMale', 'Birthday\nNovember 17, 1942 (81 years old)']]"
5,2010,Tangled,"['Family', 'Animation']",100,"{'0.5': '1,256\xa0half-★ ratings (0%)', '1': '4,194\xa0★ ratings (0%)', '1.5': '3,812\xa0★½ ratings (0%)', '2': '22,838\xa0★★ ratings (3%)', '2.5': '27,704\xa0★★½ ratings (3%)', '3': '126,046\xa0★★★ ratings (15%)', '3.5': '122,117\xa0★★★½ ratings (14%)', '4': '230,633\xa0★★★★ ratings (27%)', '4.5': '73,862\xa0★★★★½ ratings (9%)', '5': '250,203\xa0★★★★★ ratings (29%)'}","[['Byron Howard', 'Gender\nMale', 'Birthday\nDecember 26, 1968 (55 years old)'], ['Nathan Greno', 'Gender\nMale', 'Birthday\n-']]"
6,2010,Harry Potter and the Deathly Hallows: Part 1,"['Fantasy', 'Adventure']",146,"{'0.5': '2,960\xa0half-★ ratings (0%)', '1': '7,848\xa0★ ratings (1%)', '1.5': '5,998\xa0★½ ratings (1%)', '2': '31,176\xa0★★ ratings (4%)', '2.5': '38,648\xa0★★½ ratings (5%)', '3': '160,029\xa0★★★ ratings (19%)', '3.5': '156,506\xa0★★★½ ratings (18%)', '4': '247,108\xa0★★★★ ratings (29%)', '4.5': '65,124\xa0★★★★½ ratings (8%)', '5': '142,481\xa0★★★★★ ratings (17%)'}","[['David Yates', 'Gender\nMale', 'Birthday\nOctober 8, 1963 (60 years old)']]"
7,2010,Toy Story 3,"['Comedy', 'Animation', 'Family']",103,"{'0.5': '1,542\xa0half-★ ratings (0%)', '1': '4,859\xa0★ ratings (1%)', '1.5': '3,186\xa0★½ ratings (0%)', '2': '21,982\xa0★★ ratings (3%)', '2.5': '22,028\xa0★★½ ratings (3%)', '3': '116,229\xa0★★★ ratings (14%)', '3.5': '107,542\xa0★★★½ ratings (13%)', '4': '253,652\xa0★★★★ ratings (30%)', '4.5': '112,101\xa0★★★★½ ratings (13%)', '5': '188,885\xa0★★★★★ ratings (23%)'}","[['Lee Unkrich', 'Gender\nMale', 'Birthday\nAugust 8, 1967 (56 years old)']]"
8,2010,Iron Man 2,"['Adventure', 'Science Fiction', 'Action']",124,"{'0.5': '7,230\xa0half-★ ratings (1%)', '1': '24,665\xa0★ ratings (3%)', '1.5': '27,759\xa0★½ ratings (3%)', '2': '118,262\xa0★★ ratings (15%)', '2.5': '120,832\xa0★★½ ratings (15%)', '3': '245,496\xa0★★★ ratings (31%)', '3.5': '109,227\xa0★★★½ ratings (14%)', '4': '97,014\xa0★★★★ ratings (12%)', '4.5': '13,240\xa0★★★★½ ratings (2%)', '5': '35,936\xa0★★★★★ ratings (4%)'}","[['Jon Favreau', 'Gender\nMale', 'Birthday\nOctober 19, 1966 (57 years old)']]"
9,2010,How to Train Your Dragon,"['Fantasy', 'Family', 'Adventure', 'Animation']",98,"{'0.5': '860\xa0half-★ ratings (0%)', '1': '2,882\xa0★ ratings (0%)', '1.5': '2,068\xa0★½ ratings (0%)', '2': '12,924\xa0★★ ratings (2%)', '2.5': '15,731\xa0★★½ ratings (2%)', '3': '86,236\xa0★★★ ratings (12%)', '3.5': '101,236\xa0★★★½ ratings (15%)', '4': '223,662\xa0★★★★ ratings (32%)', '4.5': '82,767\xa0★★★★½ ratings (12%)', '5': '165,288\xa0★★★★★ ratings (24%)'}","[['Chris Sanders', 'Gender\nMale', 'Birthday\nMarch 12, 1962 (61 years old)'], ['Dean DeBlois', 'Gender\nMale', 'Birthday\nJune 7, 1970 (53 years old)']]"
