,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1985,Back to the Future,"['Comedy', 'Science Fiction', 'Adventure']",116,"{'0.5': '939\xa0half-★ ratings (0%)', '1': '3,155\xa0★ ratings (0%)', '1.5': '1,897\xa0★½ ratings (0%)', '2': '15,497\xa0★★ ratings (1%)', '2.5': '15,001\xa0★★½ ratings (1%)', '3': '115,999\xa0★★★ ratings (10%)', '3.5': '121,828\xa0★★★½ ratings (10%)', '4': '366,925\xa0★★★★ ratings (31%)', '4.5': '159,686\xa0★★★★½ ratings (13%)', '5': '396,308\xa0★★★★★ ratings (33%)'}","[['Robert Zemeckis', 'Gender\nMale', 'Birthday\nMay 14, 1951 (72 years old)']]"
1,1985,The Breakfast Club,"['Drama', 'Comedy']",98,"{'0.5': '3,799\xa0half-★ ratings (0%)', '1': '10,071\xa0★ ratings (1%)', '1.5': '6,600\xa0★½ ratings (1%)', '2': '35,804\xa0★★ ratings (4%)', '2.5': '35,187\xa0★★½ ratings (3%)', '3': '162,521\xa0★★★ ratings (16%)', '3.5': '157,780\xa0★★★½ ratings (16%)', '4': '313,758\xa0★★★★ ratings (31%)', '4.5': '92,486\xa0★★★★½ ratings (9%)', '5': '188,729\xa0★★★★★ ratings (19%)'}","[['John Hughes', 'Gender\nMale', 'Birthday\nFebruary 18, 1950']]"
2,1985,Come and See,"['War', 'Drama']",142,"{'0.5': '594\xa0half-★ ratings (0%)', '1': '601\xa0★ ratings (0%)', '1.5': '466\xa0★½ ratings (0%)', '2': '1,459\xa0★★ ratings (1%)', '2.5': '1,704\xa0★★½ ratings (1%)', '3': '5,902\xa0★★★ ratings (3%)', '3.5': '9,333\xa0★★★½ ratings (4%)', '4': '34,498\xa0★★★★ ratings (16%)', '4.5': '43,180\xa0★★★★½ ratings (20%)', '5': '122,589\xa0★★★★★ ratings (56%)'}","[['Elem Klimov', 'Gender\nMale', 'Birthday\nJuly 9, 1933']]"
3,1985,The Goonies,"['Adventure', 'Family', 'Comedy']",114,"{'0.5': '803\xa0half-★ ratings (0%)', '1': '2,277\xa0★ ratings (1%)', '1.5': '2,065\xa0★½ ratings (1%)', '2': '9,741\xa0★★ ratings (3%)', '2.5': '12,363\xa0★★½ ratings (4%)', '3': '50,073\xa0★★★ ratings (16%)', '3.5': '57,498\xa0★★★½ ratings (19%)', '4': '93,331\xa0★★★★ ratings (30%)', '4.5': '27,911\xa0★★★★½ ratings (9%)', '5': '53,846\xa0★★★★★ ratings (17%)'}","[['Richard Donner', 'Gender\nMale', 'Birthday\nApril 24, 1930']]"
4,1985,After Hours,"['Thriller', 'Drama', 'Comedy']",97,"{'0.5': '201\xa0half-★ ratings (0%)', '1': '477\xa0★ ratings (0%)', '1.5': '486\xa0★½ ratings (0%)', '2': '2,064\xa0★★ ratings (1%)', '2.5': '3,157\xa0★★½ ratings (2%)', '3': '14,185\xa0★★★ ratings (8%)', '3.5': '26,996\xa0★★★½ ratings (15%)', '4': '64,149\xa0★★★★ ratings (36%)', '4.5': '36,997\xa0★★★★½ ratings (21%)', '5': '30,620\xa0★★★★★ ratings (17%)'}","[['Martin Scorsese', 'Gender\nMale', 'Birthday\nNovember 17, 1942 (81 years old)']]"
5,1985,Clue,"['Mystery', 'Crime', 'Thriller', 'Comedy']",94,"{'0.5': '297\xa0half-★ ratings (0%)', '1': '1,081\xa0★ ratings (0%)', '1.5': '1,183\xa0★½ ratings (1%)', '2': '5,566\xa0★★ ratings (2%)', '2.5': '8,091\xa0★★½ ratings (4%)', '3': '31,996\xa0★★★ ratings (14%)', '3.5': '41,484\xa0★★★½ ratings (19%)', '4': '67,044\xa0★★★★ ratings (30%)', '4.5': '24,348\xa0★★★★½ ratings (11%)', '5': '42,401\xa0★★★★★ ratings (19%)'}","[['Jonathan Lynn', 'Gender\nMale', 'Birthday\nApril 3, 1943 (80 years old)']]"
6,1985,Brazil,"['Science Fiction', 'Comedy']",143,"{'0.5': '410\xa0half-★ ratings (0%)', '1': '1,085\xa0★ ratings (1%)', '1.5': '922\xa0★½ ratings (1%)', '2': '3,777\xa0★★ ratings (2%)', '2.5': '4,522\xa0★★½ ratings (3%)', '3': '14,835\xa0★★★ ratings (9%)', '3.5': '21,204\xa0★★★½ ratings (13%)', '4': '47,656\xa0★★★★ ratings (30%)', '4.5': '28,440\xa0★★★★½ ratings (18%)', '5': '36,782\xa0★★★★★ ratings (23%)'}","[['Terry Gilliam', 'Gender\nMale', 'Birthday\nNovember 22, 1940 (83 years old)']]"
7,1985,Ran,"['Drama', 'History', 'Action']",160,"{'0.5': '98\xa0half-★ ratings (0%)', '1': '198\xa0★ ratings (0%)', '1.5': '213\xa0★½ ratings (0%)', '2': '837\xa0★★ ratings (1%)', '2.5': '1,166\xa0★★½ ratings (1%)', '3': '4,889\xa0★★★ ratings (4%)', '3.5': '8,626\xa0★★★½ ratings (7%)', '4': '27,884\xa0★★★★ ratings (24%)', '4.5': '26,899\xa0★★★★½ ratings (23%)', '5': '45,610\xa0★★★★★ ratings (39%)'}","[['Akira Kurosawa', 'Gender\nMale', 'Birthday\nMarch 23, 1910']]"
8,1985,Mishima: A Life in Four Chapters,['Drama'],121,"{'0.5': '75\xa0half-★ ratings (0%)', '1': '123\xa0★ ratings (0%)', '1.5': '129\xa0★½ ratings (0%)', '2': '526\xa0★★ ratings (1%)', '2.5': '731\xa0★★½ ratings (1%)', '3': '2,822\xa0★★★ ratings (5%)', '3.5': '4,790\xa0★★★½ ratings (8%)', '4': '13,931\xa0★★★★ ratings (24%)', '4.5': '13,607\xa0★★★★½ ratings (24%)', '5': '20,978\xa0★★★★★ ratings (36%)'}","[['Paul Schrader', 'Gender\nMale', 'Birthday\nJuly 22, 1946 (77 years old)']]"
9,1985,Rocky IV,['Drama'],91,"{'0.5': '458\xa0half-★ ratings (0%)', '1': '1,465\xa0★ ratings (1%)', '1.5': '1,853\xa0★½ ratings (1%)', '2': '7,489\xa0★★ ratings (5%)', '2.5': '11,047\xa0★★½ ratings (7%)', '3': '33,809\xa0★★★ ratings (21%)', '3.5': '34,399\xa0★★★½ ratings (21%)', '4': '40,081\xa0★★★★ ratings (25%)', '4.5': '12,992\xa0★★★★½ ratings (8%)', '5': '18,440\xa0★★★★★ ratings (11%)'}","[['Sylvester Stallone', 'Gender\nMale', 'Birthday\nJuly 6, 1946 (77 years old)']]"
10,1985,Tampopo,['Comedy'],115,"{'0.5': '90\xa0half-★ ratings (0%)', '1': '122\xa0★ ratings (0%)', '1.5': '127\xa0★½ ratings (0%)', '2': '490\xa0★★ ratings (1%)', '2.5': '839\xa0★★½ ratings (1%)', '3': '3,817\xa0★★★ ratings (5%)', '3.5': '8,044\xa0★★★½ ratings (11%)', '4': '23,967\xa0★★★★ ratings (31%)', '4.5': '17,921\xa0★★★★½ ratings (23%)', '5': '21,031\xa0★★★★★ ratings (28%)'}","[['Jūzō Itami', 'Gender\nMale', 'Birthday\nMay 15, 1933']]"
11,1985,Re-Animator,"['Comedy', 'Horror', 'Science Fiction']",86,"{'0.5': '267\xa0half-★ ratings (0%)', '1': '601\xa0★ ratings (1%)', '1.5': '624\xa0★½ ratings (1%)', '2': '2,677\xa0★★ ratings (3%)', '2.5': '4,001\xa0★★½ ratings (4%)', '3': '15,374\xa0★★★ ratings (14%)', '3.5': '22,298\xa0★★★½ ratings (21%)', '4': '34,652\xa0★★★★ ratings (33%)', '4.5': '11,348\xa0★★★★½ ratings (11%)', '5': '14,518\xa0★★★★★ ratings (14%)'}","[['Stuart Gordon', 'Gender\nMale', 'Birthday\nAugust 11, 1947']]"
12,1985,The Color Purple,"['Crime', 'Drama', 'History']",154,"{'0.5': '146\xa0half-★ ratings (0%)', '1': '406\xa0★ ratings (1%)', '1.5': '404\xa0★½ ratings (1%)', '2': '1,820\xa0★★ ratings (2%)', '2.5': '2,642\xa0★★½ ratings (3%)', '3': '10,581\xa0★★★ ratings (14%)', '3.5': '14,126\xa0★★★½ ratings (18%)', '4': '25,080\xa0★★★★ ratings (32%)', '4.5': '8,593\xa0★★★★½ ratings (11%)', '5': '14,262\xa0★★★★★ ratings (18%)'}","[['Steven Spielberg', 'Gender\nMale', 'Birthday\nDecember 18, 1946 (77 years old)']]"
13,1985,Angel’s Egg,"['Fantasy', 'Animation', 'Mystery']",71,"{'0.5': '135\xa0half-★ ratings (0%)', '1': '275\xa0★ ratings (1%)', '1.5': '253\xa0★½ ratings (0%)', '2': '957\xa0★★ ratings (2%)', '2.5': '1,293\xa0★★½ ratings (2%)', '3': '4,538\xa0★★★ ratings (9%)', '3.5': '6,799\xa0★★★½ ratings (13%)', '4': '15,542\xa0★★★★ ratings (30%)', '4.5': '8,713\xa0★★★★½ ratings (17%)', '5': '13,415\xa0★★★★★ ratings (26%)'}","[['Mamoru Oshii', 'Gender\nMale', 'Birthday\nAugust 8, 1951 (72 years old)']]"
14,1985,A Nightmare on Elm Street Part 2: Freddy’s Revenge,['Horror'],87,"{'0.5': '1,053\xa0half-★ ratings (1%)', '1': '3,524\xa0★ ratings (3%)', '1.5': '4,841\xa0★½ ratings (4%)', '2': '16,498\xa0★★ ratings (15%)', '2.5': '18,293\xa0★★½ ratings (17%)', '3': '31,036\xa0★★★ ratings (28%)', '3.5': '15,683\xa0★★★½ ratings (14%)', '4': '11,868\xa0★★★★ ratings (11%)', '4.5': '2,344\xa0★★★★½ ratings (2%)', '5': '3,827\xa0★★★★★ ratings (4%)'}","[['Jack Sholder', 'Gender\nMale', 'Birthday\nJune 8, 1945 (78 years old)']]"
15,1985,Vagabond,['Drama'],105,"{'0.5': '72\xa0half-★ ratings (0%)', '1': '136\xa0★ ratings (0%)', '1.5': '148\xa0★½ ratings (0%)', '2': '537\xa0★★ ratings (1%)', '2.5': '921\xa0★★½ ratings (2%)', '3': '3,964\xa0★★★ ratings (9%)', '3.5': '7,016\xa0★★★½ ratings (15%)', '4': '17,238\xa0★★★★ ratings (37%)', '4.5': '8,136\xa0★★★★½ ratings (18%)', '5': '7,993\xa0★★★★★ ratings (17%)'}","[['Agnès Varda', 'Gender\nFemale', 'Birthday\nMay 30, 1928']]"
16,1985,Police Story,"['Action', 'Thriller', 'Crime']",100,"{'0.5': '51\xa0half-★ ratings (0%)', '1': '114\xa0★ ratings (0%)', '1.5': '146\xa0★½ ratings (0%)', '2': '785\xa0★★ ratings (1%)', '2.5': '1,376\xa0★★½ ratings (2%)', '3': '6,993\xa0★★★ ratings (9%)', '3.5': '13,263\xa0★★★½ ratings (18%)', '4': '28,464\xa0★★★★ ratings (38%)', '4.5': '12,222\xa0★★★★½ ratings (16%)', '5': '10,853\xa0★★★★★ ratings (15%)'}","[['Jackie Chan', 'Gender\nMale', 'Birthday\nApril 7, 1954 (69 years old)']]"
17,1985,Fright Night,"['Comedy', 'Horror']",107,"{'0.5': '146\xa0half-★ ratings (0%)', '1': '499\xa0★ ratings (1%)', '1.5': '556\xa0★½ ratings (1%)', '2': '2,732\xa0★★ ratings (4%)', '2.5': '4,044\xa0★★½ ratings (5%)', '3': '15,073\xa0★★★ ratings (20%)', '3.5': '17,784\xa0★★★½ ratings (24%)', '4': '20,697\xa0★★★★ ratings (28%)', '4.5': '5,383\xa0★★★★½ ratings (7%)', '5': '6,704\xa0★★★★★ ratings (9%)'}","[['Tom Holland', 'Gender\nMale', 'Birthday\nJuly 11, 1943 (80 years old)']]"
