,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1983,Return of the Jedi,"['Action', 'Science Fiction', 'Adventure']",132,"{'0.5': '868\xa0half-★ ratings (0%)', '1': '2,554\xa0★ ratings (0%)', '1.5': '1,818\xa0★½ ratings (0%)', '2': '12,348\xa0★★ ratings (1%)', '2.5': '16,210\xa0★★½ ratings (2%)', '3': '102,320\xa0★★★ ratings (11%)', '3.5': '130,172\xa0★★★½ ratings (14%)', '4': '312,949\xa0★★★★ ratings (35%)', '4.5': '127,195\xa0★★★★½ ratings (14%)', '5': '198,383\xa0★★★★★ ratings (22%)'}","[['Richard Marquand', 'Gender\nMale', 'Birthday\nSeptember 22, 1937']]"
1,1983,Scarface,"['Drama', 'Crime', 'Action']",170,"{'0.5': '918\xa0half-★ ratings (0%)', '1': '2,517\xa0★ ratings (0%)', '1.5': '1,962\xa0★½ ratings (0%)', '2': '10,821\xa0★★ ratings (2%)', '2.5': '12,495\xa0★★½ ratings (2%)', '3': '58,250\xa0★★★ ratings (9%)', '3.5': '81,166\xa0★★★½ ratings (12%)', '4': '210,944\xa0★★★★ ratings (32%)', '4.5': '110,165\xa0★★★★½ ratings (17%)', '5': '162,378\xa0★★★★★ ratings (25%)'}","[['Brian De Palma', 'Gender\nMale', 'Birthday\nSeptember 11, 1940 (83 years old)']]"
2,1983,Videodrome,"['Mystery', 'Science Fiction', 'Horror']",88,"{'0.5': '479\xa0half-★ ratings (0%)', '1': '1,283\xa0★ ratings (1%)', '1.5': '1,216\xa0★½ ratings (1%)', '2': '4,936\xa0★★ ratings (2%)', '2.5': '7,212\xa0★★½ ratings (4%)', '3': '26,036\xa0★★★ ratings (13%)', '3.5': '37,406\xa0★★★½ ratings (19%)', '4': '63,479\xa0★★★★ ratings (32%)', '4.5': '27,607\xa0★★★★½ ratings (14%)', '5': '31,021\xa0★★★★★ ratings (15%)'}","[['David Cronenberg', 'Gender\nMale', 'Birthday\nMarch 15, 1943 (80 years old)']]"
3,1983,The Outsiders,"['Drama', 'Crime']",91,"{'0.5': '250\xa0half-★ ratings (0%)', '1': '800\xa0★ ratings (1%)', '1.5': '978\xa0★½ ratings (1%)', '2': '4,866\xa0★★ ratings (4%)', '2.5': '7,982\xa0★★½ ratings (6%)', '3': '30,329\xa0★★★ ratings (22%)', '3.5': '32,615\xa0★★★½ ratings (24%)', '4': '35,756\xa0★★★★ ratings (26%)', '4.5': '8,531\xa0★★★★½ ratings (6%)', '5': '16,288\xa0★★★★★ ratings (12%)'}","[['Francis Ford Coppola', 'Gender\nMale', 'Birthday\nApril 7, 1939 (84 years old)']]"
4,1983,A Christmas Story,"['Family', 'Comedy']",93,"{'0.5': '1,334\xa0half-★ ratings (1%)', '1': '2,508\xa0★ ratings (2%)', '1.5': '1,813\xa0★½ ratings (1%)', '2': '6,526\xa0★★ ratings (5%)', '2.5': '7,003\xa0★★½ ratings (5%)', '3': '22,778\xa0★★★ ratings (17%)', '3.5': '23,688\xa0★★★½ ratings (18%)', '4': '35,812\xa0★★★★ ratings (27%)', '4.5': '11,535\xa0★★★★½ ratings (9%)', '5': '21,169\xa0★★★★★ ratings (16%)'}","[['Bob Clark', 'Gender\nMale', 'Birthday\nAugust 5, 1939']]"
5,1983,Christine,['Horror'],110,"{'0.5': '202\xa0half-★ ratings (0%)', '1': '743\xa0★ ratings (1%)', '1.5': '869\xa0★½ ratings (1%)', '2': '4,224\xa0★★ ratings (4%)', '2.5': '6,495\xa0★★½ ratings (7%)', '3': '22,810\xa0★★★ ratings (23%)', '3.5': '25,341\xa0★★★½ ratings (26%)', '4': '26,243\xa0★★★★ ratings (27%)', '4.5': '5,917\xa0★★★★½ ratings (6%)', '5': '6,145\xa0★★★★★ ratings (6%)'}","[['John Carpenter', 'Gender\nMale', 'Birthday\nJanuary 16, 1948 (76 years old)']]"
6,1983,Sleepaway Camp,['Horror'],85,"{'0.5': '894\xa0half-★ ratings (1%)', '1': '1,787\xa0★ ratings (2%)', '1.5': '1,871\xa0★½ ratings (2%)', '2': '5,882\xa0★★ ratings (7%)', '2.5': '7,942\xa0★★½ ratings (9%)', '3': '21,236\xa0★★★ ratings (25%)', '3.5': '17,574\xa0★★★½ ratings (21%)', '4': '17,770\xa0★★★★ ratings (21%)', '4.5': '3,964\xa0★★★★½ ratings (5%)', '5': '6,594\xa0★★★★★ ratings (8%)'}","[['Robert Hiltzik', 'Gender\nMale', 'Birthday\nJanuary 1, 1957 (67 years old)']]"
7,1983,Nostalgia,"['Drama', 'Romance']",125,"{'0.5': '111\xa0half-★ ratings (0%)', '1': '194\xa0★ ratings (0%)', '1.5': '164\xa0★½ ratings (0%)', '2': '651\xa0★★ ratings (1%)', '2.5': '909\xa0★★½ ratings (2%)', '3': '3,004\xa0★★★ ratings (7%)', '3.5': '4,501\xa0★★★½ ratings (10%)', '4': '12,385\xa0★★★★ ratings (28%)', '4.5': '9,146\xa0★★★★½ ratings (21%)', '5': '13,473\xa0★★★★★ ratings (30%)'}","[['Andrei Tarkovsky', 'Gender\nMale', 'Birthday\nApril 4, 1932']]"
8,1983,Risky Business,"['Drama', 'Crime', 'Comedy', 'Romance']",98,"{'0.5': '289\xa0half-★ ratings (0%)', '1': '871\xa0★ ratings (1%)', '1.5': '936\xa0★½ ratings (1%)', '2': '4,231\xa0★★ ratings (5%)', '2.5': '5,978\xa0★★½ ratings (8%)', '3': '20,800\xa0★★★ ratings (27%)', '3.5': '19,705\xa0★★★½ ratings (25%)', '4': '17,258\xa0★★★★ ratings (22%)', '4.5': '3,886\xa0★★★★½ ratings (5%)', '5': '3,536\xa0★★★★★ ratings (5%)'}","[['Paul Brickman', 'Gender\nMale', 'Birthday\n-']]"
9,1983,The Hunger,"['Drama', 'Horror']",96,"{'0.5': '105\xa0half-★ ratings (0%)', '1': '401\xa0★ ratings (1%)', '1.5': '457\xa0★½ ratings (1%)', '2': '2,053\xa0★★ ratings (4%)', '2.5': '2,976\xa0★★½ ratings (6%)', '3': '9,381\xa0★★★ ratings (20%)', '3.5': '10,846\xa0★★★½ ratings (23%)', '4': '12,816\xa0★★★★ ratings (28%)', '4.5': '3,558\xa0★★★★½ ratings (8%)', '5': '3,905\xa0★★★★★ ratings (8%)'}","[['Tony Scott', 'Gender\nMale', 'Birthday\nJune 21, 1944']]"
