,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1984,The Terminator,"['Thriller', 'Action', 'Science Fiction']",108,"{'0.5': '531\xa0half-★ ratings (0%)', '1': '1,813\xa0★ ratings (0%)', '1.5': '1,386\xa0★½ ratings (0%)', '2': '9,512\xa0★★ ratings (2%)', '2.5': '12,157\xa0★★½ ratings (2%)', '3': '70,310\xa0★★★ ratings (14%)', '3.5': '91,333\xa0★★★½ ratings (19%)', '4': '174,776\xa0★★★★ ratings (36%)', '4.5': '57,017\xa0★★★★½ ratings (12%)', '5': '67,544\xa0★★★★★ ratings (14%)'}","[['James Cameron', 'Gender\nMale', 'Birthday\nAugust 16, 1954 (69 years old)']]"
1,1984,Ghostbusters,"['Comedy', 'Fantasy']",107,"{'0.5': '847\xa0half-★ ratings (0%)', '1': '2,994\xa0★ ratings (1%)', '1.5': '2,602\xa0★½ ratings (1%)', '2': '14,863\xa0★★ ratings (3%)', '2.5': '17,937\xa0★★½ ratings (4%)', '3': '87,493\xa0★★★ ratings (18%)', '3.5': '90,931\xa0★★★½ ratings (18%)', '4': '156,491\xa0★★★★ ratings (32%)', '4.5': '43,311\xa0★★★★½ ratings (9%)', '5': '75,750\xa0★★★★★ ratings (15%)'}","[['Ivan Reitman', 'Gender\nMale', 'Birthday\nOctober 27, 1946']]"
2,1984,A Nightmare on Elm Street,['Horror'],91,"{'0.5': '603\xa0half-★ ratings (0%)', '1': '2,192\xa0★ ratings (1%)', '1.5': '2,125\xa0★½ ratings (1%)', '2': '11,491\xa0★★ ratings (3%)', '2.5': '15,380\xa0★★½ ratings (4%)', '3': '66,937\xa0★★★ ratings (17%)', '3.5': '80,385\xa0★★★½ ratings (20%)', '4': '128,291\xa0★★★★ ratings (32%)', '4.5': '38,033\xa0★★★★½ ratings (9%)', '5': '55,266\xa0★★★★★ ratings (14%)'}","[['Wes Craven', 'Gender\nMale', 'Birthday\nAugust 2, 1939']]"
3,1984,"Paris, Texas",['Drama'],145,"{'0.5': '315\xa0half-★ ratings (0%)', '1': '702\xa0★ ratings (0%)', '1.5': '613\xa0★½ ratings (0%)', '2': '2,736\xa0★★ ratings (1%)', '2.5': '3,191\xa0★★½ ratings (1%)', '3': '13,192\xa0★★★ ratings (5%)', '3.5': '21,114\xa0★★★½ ratings (8%)', '4': '63,683\xa0★★★★ ratings (25%)', '4.5': '55,926\xa0★★★★½ ratings (22%)', '5': '95,852\xa0★★★★★ ratings (37%)'}","[['Wim Wenders', 'Gender\nMale', 'Birthday\nAugust 14, 1945 (78 years old)']]"
4,1984,Indiana Jones and the Temple of Doom,"['Adventure', 'Action']",118,"{'0.5': '1,190\xa0half-★ ratings (0%)', '1': '3,518\xa0★ ratings (1%)', '1.5': '3,680\xa0★½ ratings (1%)', '2': '18,121\xa0★★ ratings (4%)', '2.5': '24,063\xa0★★½ ratings (5%)', '3': '88,660\xa0★★★ ratings (20%)', '3.5': '98,593\xa0★★★½ ratings (22%)', '4': '129,978\xa0★★★★ ratings (29%)', '4.5': '35,887\xa0★★★★½ ratings (8%)', '5': '45,200\xa0★★★★★ ratings (10%)'}","[['Steven Spielberg', 'Gender\nMale', 'Birthday\nDecember 18, 1946 (77 years old)']]"
5,1984,Amadeus,"['History', 'Drama', 'Music']",161,"{'0.5': '248\xa0half-★ ratings (0%)', '1': '673\xa0★ ratings (0%)', '1.5': '508\xa0★½ ratings (0%)', '2': '2,835\xa0★★ ratings (1%)', '2.5': '3,391\xa0★★½ ratings (1%)', '3': '18,051\xa0★★★ ratings (7%)', '3.5': '25,234\xa0★★★½ ratings (10%)', '4': '71,135\xa0★★★★ ratings (29%)', '4.5': '47,778\xa0★★★★½ ratings (19%)', '5': '77,382\xa0★★★★★ ratings (31%)'}","[['Miloš Forman', 'Gender\nMale', 'Birthday\nFebruary 18, 1932']]"
6,1984,Gremlins,"['Fantasy', 'Horror', 'Comedy']",106,"{'0.5': '968\xa0half-★ ratings (0%)', '1': '2,686\xa0★ ratings (1%)', '1.5': '2,199\xa0★½ ratings (1%)', '2': '11,687\xa0★★ ratings (4%)', '2.5': '14,394\xa0★★½ ratings (5%)', '3': '63,807\xa0★★★ ratings (20%)', '3.5': '66,648\xa0★★★½ ratings (21%)', '4': '93,849\xa0★★★★ ratings (30%)', '4.5': '22,511\xa0★★★★½ ratings (7%)', '5': '36,600\xa0★★★★★ ratings (12%)'}","[['Joe Dante', 'Gender\nMale', 'Birthday\nNovember 28, 1946 (77 years old)']]"
7,1984,Nausicaä of the Valley of the Wind,"['Adventure', 'Animation', 'Fantasy']",117,"{'0.5': '176\xa0half-★ ratings (0%)', '1': '492\xa0★ ratings (0%)', '1.5': '488\xa0★½ ratings (0%)', '2': '2,482\xa0★★ ratings (1%)', '2.5': '4,215\xa0★★½ ratings (2%)', '3': '19,881\xa0★★★ ratings (9%)', '3.5': '32,785\xa0★★★½ ratings (14%)', '4': '72,628\xa0★★★★ ratings (32%)', '4.5': '39,258\xa0★★★★½ ratings (17%)', '5': '54,109\xa0★★★★★ ratings (24%)'}","[['Hayao Miyazaki', 'Gender\nMale', 'Birthday\nJanuary 5, 1941 (83 years old)']]"
8,1984,Once Upon a Time in America,"['Drama', 'Crime']",229,"{'0.5': '414\xa0half-★ ratings (0%)', '1': '802\xa0★ ratings (1%)', '1.5': '747\xa0★½ ratings (0%)', '2': '2,866\xa0★★ ratings (2%)', '2.5': '3,479\xa0★★½ ratings (2%)', '3': '11,770\xa0★★★ ratings (7%)', '3.5': '16,162\xa0★★★½ ratings (10%)', '4': '41,454\xa0★★★★ ratings (26%)', '4.5': '31,114\xa0★★★★½ ratings (20%)', '5': '49,995\xa0★★★★★ ratings (31%)'}","[['Sergio Leone', 'Gender\nMale', 'Birthday\nJanuary 3, 1929']]"
9,1984,The Karate Kid,"['Family', 'Drama', 'Action']",126,"{'0.5': '299\xa0half-★ ratings (0%)', '1': '1,091\xa0★ ratings (0%)', '1.5': '1,085\xa0★½ ratings (0%)', '2': '6,534\xa0★★ ratings (3%)', '2.5': '9,665\xa0★★½ ratings (4%)', '3': '47,144\xa0★★★ ratings (19%)', '3.5': '55,558\xa0★★★½ ratings (22%)', '4': '79,458\xa0★★★★ ratings (32%)', '4.5': '20,268\xa0★★★★½ ratings (8%)', '5': '28,922\xa0★★★★★ ratings (12%)'}","[['John G. Avildsen', 'Gender\nMale', 'Birthday\nDecember 21, 1935']]"
10,1984,Dune,"['Adventure', 'Science Fiction', 'Action']",137,"{'0.5': '2,324\xa0half-★ ratings (2%)', '1': '6,676\xa0★ ratings (5%)', '1.5': '8,059\xa0★½ ratings (6%)', '2': '23,742\xa0★★ ratings (16%)', '2.5': '23,437\xa0★★½ ratings (16%)', '3': '37,142\xa0★★★ ratings (26%)', '3.5': '19,149\xa0★★★½ ratings (13%)', '4': '15,548\xa0★★★★ ratings (11%)', '4.5': '3,071\xa0★★★★½ ratings (2%)', '5': '5,363\xa0★★★★★ ratings (4%)'}","[['David Lynch', 'Gender\nMale', 'Birthday\nJanuary 20, 1946 (78 years old)']]"
11,1984,Stop Making Sense,"['Music', 'Documentary']",88,"{'0.5': '83\xa0half-★ ratings (0%)', '1': '107\xa0★ ratings (0%)', '1.5': '58\xa0★½ ratings (0%)', '2': '306\xa0★★ ratings (0%)', '2.5': '390\xa0★★½ ratings (0%)', '3': '2,309\xa0★★★ ratings (2%)', '3.5': '3,709\xa0★★★½ ratings (4%)', '4': '15,868\xa0★★★★ ratings (16%)', '4.5': '15,441\xa0★★★★½ ratings (15%)', '5': '63,912\xa0★★★★★ ratings (63%)'}","[['Jonathan Demme', 'Gender\nMale', 'Birthday\nFebruary 22, 1944']]"
12,1984,Sixteen Candles,"['Drama', 'Romance']",93,"{'0.5': '3,941\xa0half-★ ratings (2%)', '1': '6,896\xa0★ ratings (4%)', '1.5': '5,484\xa0★½ ratings (3%)', '2': '16,123\xa0★★ ratings (10%)', '2.5': '16,135\xa0★★½ ratings (10%)', '3': '43,870\xa0★★★ ratings (26%)', '3.5': '27,747\xa0★★★½ ratings (17%)', '4': '28,745\xa0★★★★ ratings (17%)', '4.5': '5,162\xa0★★★★½ ratings (3%)', '5': '12,135\xa0★★★★★ ratings (7%)'}","[['John Hughes', 'Gender\nMale', 'Birthday\nFebruary 18, 1950']]"
13,1984,Blood Simple,"['Crime', 'Drama', 'Thriller']",97,"{'0.5': '101\xa0half-★ ratings (0%)', '1': '299\xa0★ ratings (0%)', '1.5': '334\xa0★½ ratings (0%)', '2': '1,777\xa0★★ ratings (2%)', '2.5': '3,083\xa0★★½ ratings (3%)', '3': '13,708\xa0★★★ ratings (12%)', '3.5': '25,071\xa0★★★½ ratings (22%)', '4': '44,321\xa0★★★★ ratings (38%)', '4.5': '16,848\xa0★★★★½ ratings (14%)', '5': '10,674\xa0★★★★★ ratings (9%)'}","[['Joel Coen', 'Gender\nMale', 'Birthday\nNovember 29, 1954 (69 years old)']]"
14,1984,This Is Spinal Tap,"['Comedy', 'Music']",82,"{'0.5': '208\xa0half-★ ratings (0%)', '1': '570\xa0★ ratings (0%)', '1.5': '619\xa0★½ ratings (1%)', '2': '2,573\xa0★★ ratings (2%)', '2.5': '3,607\xa0★★½ ratings (3%)', '3': '14,677\xa0★★★ ratings (12%)', '3.5': '20,792\xa0★★★½ ratings (17%)', '4': '40,339\xa0★★★★ ratings (33%)', '4.5': '15,866\xa0★★★★½ ratings (13%)', '5': '21,527\xa0★★★★★ ratings (18%)'}","[['Rob Reiner', 'Gender\nMale', 'Birthday\nMarch 6, 1947 (76 years old)']]"
