,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1987,Full Metal Jacket,"['Drama', 'War']",117,"{'0.5': '415\xa0half-★ ratings (0%)', '1': '1,160\xa0★ ratings (0%)', '1.5': '863\xa0★½ ratings (0%)', '2': '5,119\xa0★★ ratings (1%)', '2.5': '6,899\xa0★★½ ratings (1%)', '3': '38,458\xa0★★★ ratings (7%)', '3.5': '64,127\xa0★★★½ ratings (12%)', '4': '186,940\xa0★★★★ ratings (36%)', '4.5': '111,453\xa0★★★★½ ratings (21%)', '5': '109,216\xa0★★★★★ ratings (21%)'}","[['Stanley Kubrick', 'Gender\nMale', 'Birthday\nJuly 26, 1928']]"
1,1987,The Princess Bride,"['Adventure', 'Romance', 'Fantasy', 'Family', 'Comedy']",99,"{'0.5': '1,104\xa0half-★ ratings (0%)', '1': '2,833\xa0★ ratings (1%)', '1.5': '1,724\xa0★½ ratings (0%)', '2': '9,059\xa0★★ ratings (2%)', '2.5': '9,591\xa0★★½ ratings (2%)', '3': '44,686\xa0★★★ ratings (9%)', '3.5': '57,219\xa0★★★½ ratings (12%)', '4': '138,438\xa0★★★★ ratings (29%)', '4.5': '65,165\xa0★★★★½ ratings (14%)', '5': '144,595\xa0★★★★★ ratings (30%)'}","[['Rob Reiner', 'Gender\nMale', 'Birthday\nMarch 6, 1947 (76 years old)']]"
2,1987,Dirty Dancing,"['Drama', 'Romance', 'Music']",100,"{'0.5': '1,276\xa0half-★ ratings (0%)', '1': '3,680\xa0★ ratings (1%)', '1.5': '3,152\xa0★½ ratings (1%)', '2': '15,262\xa0★★ ratings (5%)', '2.5': '17,549\xa0★★½ ratings (5%)', '3': '66,033\xa0★★★ ratings (20%)', '3.5': '58,805\xa0★★★½ ratings (18%)', '4': '83,746\xa0★★★★ ratings (25%)', '4.5': '22,365\xa0★★★★½ ratings (7%)', '5': '60,393\xa0★★★★★ ratings (18%)'}","[['Emile Ardolino', 'Gender\nMale', 'Birthday\nMay 9, 1943']]"
3,1987,Evil Dead II,"['Horror', 'Comedy', 'Fantasy']",84,"{'0.5': '676\xa0half-★ ratings (0%)', '1': '1,597\xa0★ ratings (1%)', '1.5': '1,447\xa0★½ ratings (1%)', '2': '5,833\xa0★★ ratings (2%)', '2.5': '6,880\xa0★★½ ratings (3%)', '3': '25,952\xa0★★★ ratings (10%)', '3.5': '34,981\xa0★★★½ ratings (13%)', '4': '78,041\xa0★★★★ ratings (30%)', '4.5': '41,519\xa0★★★★½ ratings (16%)', '5': '65,886\xa0★★★★★ ratings (25%)'}","[['Sam Raimi', 'Gender\nMale', 'Birthday\nOctober 23, 1959 (64 years old)']]"
4,1987,Predator,"['Thriller', 'Science Fiction', 'Adventure', 'Action']",107,"{'0.5': '467\xa0half-★ ratings (0%)', '1': '1,565\xa0★ ratings (1%)', '1.5': '1,577\xa0★½ ratings (1%)', '2': '7,988\xa0★★ ratings (3%)', '2.5': '11,424\xa0★★½ ratings (4%)', '3': '46,067\xa0★★★ ratings (16%)', '3.5': '60,453\xa0★★★½ ratings (20%)', '4': '96,828\xa0★★★★ ratings (33%)', '4.5': '30,444\xa0★★★★½ ratings (10%)', '5': '38,683\xa0★★★★★ ratings (13%)'}","[['John McTiernan', 'Gender\nMale', 'Birthday\nJanuary 8, 1951 (73 years old)']]"
5,1987,Hellraiser,"['Horror', 'Fantasy', 'Thriller']",94,"{'0.5': '1,003\xa0half-★ ratings (0%)', '1': '2,688\xa0★ ratings (1%)', '1.5': '2,678\xa0★½ ratings (1%)', '2': '10,855\xa0★★ ratings (5%)', '2.5': '13,805\xa0★★½ ratings (6%)', '3': '44,901\xa0★★★ ratings (20%)', '3.5': '47,362\xa0★★★½ ratings (21%)', '4': '59,660\xa0★★★★ ratings (27%)', '4.5': '16,606\xa0★★★★½ ratings (7%)', '5': '22,910\xa0★★★★★ ratings (10%)'}","[['Clive Barker', 'Gender\nMale', 'Birthday\nOctober 5, 1952 (71 years old)']]"
6,1987,RoboCop,"['Action', 'Science Fiction', 'Thriller']",102,"{'0.5': '413\xa0half-★ ratings (0%)', '1': '1,432\xa0★ ratings (1%)', '1.5': '1,135\xa0★½ ratings (0%)', '2': '6,782\xa0★★ ratings (3%)', '2.5': '7,535\xa0★★½ ratings (3%)', '3': '32,657\xa0★★★ ratings (14%)', '3.5': '39,521\xa0★★★½ ratings (17%)', '4': '72,382\xa0★★★★ ratings (31%)', '4.5': '30,182\xa0★★★★½ ratings (13%)', '5': '41,306\xa0★★★★★ ratings (18%)'}","[['Paul Verhoeven', 'Gender\nMale', 'Birthday\nJuly 18, 1938 (85 years old)']]"
7,1987,Raising Arizona,"['Crime', 'Comedy']",94,"{'0.5': '241\xa0half-★ ratings (0%)', '1': '724\xa0★ ratings (0%)', '1.5': '731\xa0★½ ratings (0%)', '2': '3,588\xa0★★ ratings (2%)', '2.5': '5,393\xa0★★½ ratings (3%)', '3': '23,719\xa0★★★ ratings (13%)', '3.5': '37,509\xa0★★★½ ratings (21%)', '4': '60,992\xa0★★★★ ratings (34%)', '4.5': '22,583\xa0★★★★½ ratings (13%)', '5': '23,946\xa0★★★★★ ratings (13%)'}","[['Joel Coen', 'Gender\nMale', 'Birthday\nNovember 29, 1954 (69 years old)']]"
8,1987,The Lost Boys,"['Comedy', 'Thriller', 'Horror']",97,"{'0.5': '305\xa0half-★ ratings (0%)', '1': '954\xa0★ ratings (1%)', '1.5': '1,162\xa0★½ ratings (1%)', '2': '5,630\xa0★★ ratings (3%)', '2.5': '8,543\xa0★★½ ratings (5%)', '3': '32,121\xa0★★★ ratings (18%)', '3.5': '36,498\xa0★★★½ ratings (21%)', '4': '49,258\xa0★★★★ ratings (28%)', '4.5': '13,663\xa0★★★★½ ratings (8%)', '5': '27,360\xa0★★★★★ ratings (16%)'}","[['Joel Schumacher', 'Gender\nMale', 'Birthday\nAugust 29, 1939']]"
9,1987,The Untouchables,"['History', 'Thriller', 'Crime', 'Drama']",119,"{'0.5': '216\xa0half-★ ratings (0%)', '1': '692\xa0★ ratings (0%)', '1.5': '938\xa0★½ ratings (1%)', '2': '3,999\xa0★★ ratings (2%)', '2.5': '6,357\xa0★★½ ratings (4%)', '3': '24,751\xa0★★★ ratings (14%)', '3.5': '38,192\xa0★★★½ ratings (22%)', '4': '61,414\xa0★★★★ ratings (36%)', '4.5': '18,989\xa0★★★★½ ratings (11%)', '5': '16,223\xa0★★★★★ ratings (9%)'}","[['Brian De Palma', 'Gender\nMale', 'Birthday\nSeptember 11, 1940 (83 years old)']]"
