,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2021,Spider-Man: No Way Home,"['Action', 'Adventure', 'Science Fiction']",148,"{'0.5': '6,757\xa0half-★ ratings (0%)', '1': '13,868\xa0★ ratings (1%)', '1.5': '11,773\xa0★½ ratings (1%)', '2': '55,120\xa0★★ ratings (3%)', '2.5': '63,974\xa0★★½ ratings (3%)', '3': '252,934\xa0★★★ ratings (14%)', '3.5': '245,406\xa0★★★½ ratings (13%)', '4': '506,308\xa0★★★★ ratings (28%)', '4.5': '214,557\xa0★★★★½ ratings (12%)', '5': '459,486\xa0★★★★★ ratings (25%)'}","[['Jon Watts', 'Gender\nMale', 'Birthday\nJune 28, 1981 (42 years old)']]"
1,2021,Dune,"['Science Fiction', 'Adventure']",155,"{'0.5': '6,574\xa0half-★ ratings (0%)', '1': '18,992\xa0★ ratings (1%)', '1.5': '9,256\xa0★½ ratings (1%)', '2': '56,365\xa0★★ ratings (4%)', '2.5': '45,834\xa0★★½ ratings (3%)', '3': '194,975\xa0★★★ ratings (13%)', '3.5': '200,388\xa0★★★½ ratings (13%)', '4': '489,427\xa0★★★★ ratings (31%)', '4.5': '247,219\xa0★★★★½ ratings (16%)', '5': '287,060\xa0★★★★★ ratings (18%)'}","[['Denis Villeneuve', 'Gender\nMale', 'Birthday\nOctober 3, 1967 (56 years old)']]"
2,2021,Don’t Look Up,"['Science Fiction', 'Comedy', 'Drama']",138,"{'0.5': '19,494\xa0half-★ ratings (1%)', '1': '51,196\xa0★ ratings (4%)', '1.5': '39,745\xa0★½ ratings (3%)', '2': '152,882\xa0★★ ratings (11%)', '2.5': '139,157\xa0★★½ ratings (10%)', '3': '354,129\xa0★★★ ratings (26%)', '3.5': '226,554\xa0★★★½ ratings (17%)', '4': '248,693\xa0★★★★ ratings (18%)', '4.5': '46,031\xa0★★★★½ ratings (3%)', '5': '72,138\xa0★★★★★ ratings (5%)'}","[['Adam McKay', 'Gender\nMale', 'Birthday\nApril 17, 1968 (55 years old)']]"
3,2021,The French Dispatch,"['Drama', 'Comedy']",108,"{'0.5': '1,885\xa0half-★ ratings (0%)', '1': '6,110\xa0★ ratings (1%)', '1.5': '4,938\xa0★½ ratings (1%)', '2': '26,266\xa0★★ ratings (4%)', '2.5': '32,204\xa0★★½ ratings (5%)', '3': '113,775\xa0★★★ ratings (17%)', '3.5': '133,828\xa0★★★½ ratings (20%)', '4': '199,563\xa0★★★★ ratings (30%)', '4.5': '73,648\xa0★★★★½ ratings (11%)', '5': '69,983\xa0★★★★★ ratings (11%)'}","[['Wes Anderson', 'Gender\nMale', 'Birthday\nMay 1, 1969 (54 years old)']]"
4,2021,The Suicide Squad,"['Action', 'Adventure', 'Comedy']",132,"{'0.5': '7,311\xa0half-★ ratings (1%)', '1': '17,932\xa0★ ratings (2%)', '1.5': '10,823\xa0★½ ratings (1%)', '2': '44,792\xa0★★ ratings (5%)', '2.5': '42,724\xa0★★½ ratings (5%)', '3': '141,827\xa0★★★ ratings (17%)', '3.5': '169,170\xa0★★★½ ratings (20%)', '4': '248,960\xa0★★★★ ratings (30%)', '4.5': '85,226\xa0★★★★½ ratings (10%)', '5': '73,995\xa0★★★★★ ratings (9%)'}","[['James Gunn', 'Gender\nMale', 'Birthday\nAugust 5, 1966 (57 years old)']]"
5,2021,Black Widow,"['Science Fiction', 'Action', 'Adventure']",134,"{'0.5': '13,421\xa0half-★ ratings (2%)', '1': '33,483\xa0★ ratings (4%)', '1.5': '31,344\xa0★½ ratings (4%)', '2': '105,011\xa0★★ ratings (12%)', '2.5': '106,161\xa0★★½ ratings (12%)', '3': '217,631\xa0★★★ ratings (25%)', '3.5': '133,913\xa0★★★½ ratings (15%)', '4': '132,846\xa0★★★★ ratings (15%)', '4.5': '27,667\xa0★★★★½ ratings (3%)', '5': '63,506\xa0★★★★★ ratings (7%)'}","[['Cate Shortland', 'Gender\nFemale', 'Birthday\nAugust 10, 1968 (55 years old)']]"
6,2021,Encanto,"['Animation', 'Comedy', 'Family', 'Fantasy']",102,"{'0.5': '4,270\xa0half-★ ratings (1%)', '1': '9,324\xa0★ ratings (1%)', '1.5': '7,672\xa0★½ ratings (1%)', '2': '37,046\xa0★★ ratings (4%)', '2.5': '45,758\xa0★★½ ratings (6%)', '3': '163,530\xa0★★★ ratings (20%)', '3.5': '156,216\xa0★★★½ ratings (19%)', '4': '226,749\xa0★★★★ ratings (27%)', '4.5': '62,179\xa0★★★★½ ratings (8%)', '5': '113,332\xa0★★★★★ ratings (14%)'}","[['Byron Howard', 'Gender\nMale', 'Birthday\nDecember 26, 1968 (55 years old)'], ['Jared Bush', 'Gender\nMale', 'Birthday\nJune 12, 1974 (49 years old)']]"
7,2021,Shang-Chi and the Legend of the Ten Rings,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",132,"{'0.5': '3,768\xa0half-★ ratings (0%)', '1': '9,960\xa0★ ratings (1%)', '1.5': '9,538\xa0★½ ratings (1%)', '2': '39,954\xa0★★ ratings (5%)', '2.5': '54,467\xa0★★½ ratings (6%)', '3': '171,138\xa0★★★ ratings (20%)', '3.5': '180,784\xa0★★★½ ratings (22%)', '4': '225,337\xa0★★★★ ratings (27%)', '4.5': '62,608\xa0★★★★½ ratings (7%)', '5': '81,339\xa0★★★★★ ratings (10%)'}","[['Destin Daniel Cretton', 'Gender\nMale', 'Birthday\nNovember 23, 1978 (45 years old)']]"
8,2021,Last Night in Soho,"['Thriller', 'Mystery', 'Horror']",116,"{'0.5': '2,557\xa0half-★ ratings (0%)', '1': '8,125\xa0★ ratings (1%)', '1.5': '9,946\xa0★½ ratings (2%)', '2': '38,004\xa0★★ ratings (6%)', '2.5': '50,102\xa0★★½ ratings (8%)', '3': '120,058\xa0★★★ ratings (20%)', '3.5': '127,208\xa0★★★½ ratings (21%)', '4': '145,663\xa0★★★★ ratings (24%)', '4.5': '44,543\xa0★★★★½ ratings (7%)', '5': '53,692\xa0★★★★★ ratings (9%)'}","[['Edgar Wright', 'Gender\nMale', 'Birthday\nApril 18, 1974 (49 years old)']]"
9,2021,Luca,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Animation']",95,"{'0.5': '1,613\xa0half-★ ratings (0%)', '1': '4,040\xa0★ ratings (1%)', '1.5': '3,660\xa0★½ ratings (1%)', '2': '19,221\xa0★★ ratings (3%)', '2.5': '25,070\xa0★★½ ratings (4%)', '3': '113,638\xa0★★★ ratings (16%)', '3.5': '133,827\xa0★★★½ ratings (19%)', '4': '223,778\xa0★★★★ ratings (31%)', '4.5': '65,407\xa0★★★★½ ratings (9%)', '5': '121,754\xa0★★★★★ ratings (17%)'}","[['Enrico Casarosa', 'Gender\nMale', 'Birthday\nNovember 20, 1971 (52 years old)']]"
