,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2008,The Dark Knight,"['Action', 'Drama', 'Thriller', 'Crime']",152,"{'0.5': '1,540\xa0half-★ ratings (0%)', '1': '3,917\xa0★ ratings (0%)', '1.5': '2,034\xa0★½ ratings (0%)', '2': '13,856\xa0★★ ratings (1%)', '2.5': '12,755\xa0★★½ ratings (1%)', '3': '94,401\xa0★★★ ratings (5%)', '3.5': '103,595\xa0★★★½ ratings (5%)', '4': '471,127\xa0★★★★ ratings (23%)', '4.5': '348,324\xa0★★★★½ ratings (17%)', '5': '987,805\xa0★★★★★ ratings (48%)'}","[['Christopher Nolan', 'Gender\nMale', 'Birthday\nJuly 30, 1970 (53 years old)']]"
1,2008,WALL·E,"['Animation', 'Science Fiction', 'Family']",98,"{'0.5': '2,175\xa0half-★ ratings (0%)', '1': '6,797\xa0★ ratings (1%)', '1.5': '2,963\xa0★½ ratings (0%)', '2': '21,323\xa0★★ ratings (2%)', '2.5': '17,147\xa0★★½ ratings (1%)', '3': '114,089\xa0★★★ ratings (9%)', '3.5': '118,216\xa0★★★½ ratings (10%)', '4': '373,592\xa0★★★★ ratings (30%)', '4.5': '184,300\xa0★★★★½ ratings (15%)', '5': '399,246\xa0★★★★★ ratings (32%)'}","[['Andrew Stanton', 'Gender\nMale', 'Birthday\nDecember 3, 1965 (58 years old)']]"
2,2008,Iron Man,"['Adventure', 'Science Fiction', 'Action']",126,"{'0.5': '3,004\xa0half-★ ratings (0%)', '1': '9,440\xa0★ ratings (1%)', '1.5': '5,870\xa0★½ ratings (1%)', '2': '38,872\xa0★★ ratings (3%)', '2.5': '38,637\xa0★★½ ratings (3%)', '3': '208,786\xa0★★★ ratings (19%)', '3.5': '202,179\xa0★★★½ ratings (18%)', '4': '373,040\xa0★★★★ ratings (33%)', '4.5': '90,860\xa0★★★★½ ratings (8%)', '5': '150,896\xa0★★★★★ ratings (13%)'}","[['Jon Favreau', 'Gender\nMale', 'Birthday\nOctober 19, 1966 (57 years old)']]"
3,2008,Twilight,"['Romance', 'Drama', 'Fantasy']",122,"{'0.5': '28,836\xa0half-★ ratings (4%)', '1': '58,480\xa0★ ratings (8%)', '1.5': '37,205\xa0★½ ratings (5%)', '2': '106,496\xa0★★ ratings (14%)', '2.5': '68,691\xa0★★½ ratings (9%)', '3': '148,636\xa0★★★ ratings (20%)', '3.5': '62,289\xa0★★★½ ratings (8%)', '4': '95,077\xa0★★★★ ratings (13%)', '4.5': '17,369\xa0★★★★½ ratings (2%)', '5': '135,369\xa0★★★★★ ratings (18%)'}","[['Catherine Hardwicke', 'Gender\nFemale', 'Birthday\nOctober 21, 1955 (68 years old)']]"
4,2008,Mamma Mia!,"['Comedy', 'Romance']",108,"{'0.5': '5,906\xa0half-★ ratings (1%)', '1': '13,087\xa0★ ratings (2%)', '1.5': '8,512\xa0★½ ratings (1%)', '2': '33,506\xa0★★ ratings (5%)', '2.5': '31,508\xa0★★½ ratings (5%)', '3': '103,624\xa0★★★ ratings (15%)', '3.5': '84,511\xa0★★★½ ratings (12%)', '4': '153,330\xa0★★★★ ratings (22%)', '4.5': '48,720\xa0★★★★½ ratings (7%)', '5': '215,113\xa0★★★★★ ratings (31%)'}","[['Phyllida Lloyd', 'Gender\nFemale', 'Birthday\nJune 17, 1957 (66 years old)']]"
5,2008,Ponyo,"['Family', 'Fantasy', 'Animation']",100,"{'0.5': '605\xa0half-★ ratings (0%)', '1': '1,406\xa0★ ratings (0%)', '1.5': '1,097\xa0★½ ratings (0%)', '2': '6,606\xa0★★ ratings (1%)', '2.5': '9,460\xa0★★½ ratings (2%)', '3': '51,207\xa0★★★ ratings (10%)', '3.5': '73,033\xa0★★★½ ratings (14%)', '4': '161,611\xa0★★★★ ratings (32%)', '4.5': '59,942\xa0★★★★½ ratings (12%)', '5': '140,720\xa0★★★★★ ratings (28%)'}","[['Hayao Miyazaki', 'Gender\nMale', 'Birthday\nJanuary 5, 1941 (83 years old)']]"
6,2008,Kung Fu Panda,"['Comedy', 'Action', 'Family', 'Adventure', 'Animation']",90,"{'0.5': '1,059\xa0half-★ ratings (0%)', '1': '3,723\xa0★ ratings (1%)', '1.5': '2,706\xa0★½ ratings (0%)', '2': '18,565\xa0★★ ratings (3%)', '2.5': '20,934\xa0★★½ ratings (3%)', '3': '108,930\xa0★★★ ratings (17%)', '3.5': '116,617\xa0★★★½ ratings (18%)', '4': '207,862\xa0★★★★ ratings (32%)', '4.5': '64,310\xa0★★★★½ ratings (10%)', '5': '103,685\xa0★★★★★ ratings (16%)'}","[['Mark Osborne', 'Gender\nMale', 'Birthday\nSeptember 17, 1970 (53 years old)'], ['John Stevenson', 'Gender\nMale', 'Birthday\n-']]"
7,2008,The Curious Case of Benjamin Button,"['Romance', 'Drama', 'Fantasy']",166,"{'0.5': '1,810\xa0half-★ ratings (0%)', '1': '5,318\xa0★ ratings (1%)', '1.5': '4,353\xa0★½ ratings (1%)', '2': '22,808\xa0★★ ratings (5%)', '2.5': '26,311\xa0★★½ ratings (5%)', '3': '100,015\xa0★★★ ratings (20%)', '3.5': '100,982\xa0★★★½ ratings (20%)', '4': '141,702\xa0★★★★ ratings (28%)', '4.5': '41,266\xa0★★★★½ ratings (8%)', '5': '61,884\xa0★★★★★ ratings (12%)'}","[['David Fincher', 'Gender\nMale', 'Birthday\nAugust 28, 1962 (61 years old)']]"
8,2008,In Bruges,"['Drama', 'Comedy', 'Crime']",108,"{'0.5': '508\xa0half-★ ratings (0%)', '1': '1,407\xa0★ ratings (0%)', '1.5': '1,105\xa0★½ ratings (0%)', '2': '5,316\xa0★★ ratings (1%)', '2.5': '6,554\xa0★★½ ratings (2%)', '3': '29,469\xa0★★★ ratings (8%)', '3.5': '53,243\xa0★★★½ ratings (15%)', '4': '130,000\xa0★★★★ ratings (36%)', '4.5': '71,344\xa0★★★★½ ratings (20%)', '5': '63,464\xa0★★★★★ ratings (18%)'}","[['Martin McDonagh', 'Gender\nMale', 'Birthday\nMarch 26, 1970 (53 years old)']]"
9,2008,Slumdog Millionaire,"['Drama', 'Romance']",120,"{'0.5': '951\xa0half-★ ratings (0%)', '1': '2,271\xa0★ ratings (1%)', '1.5': '2,083\xa0★½ ratings (1%)', '2': '9,702\xa0★★ ratings (3%)', '2.5': '12,593\xa0★★½ ratings (3%)', '3': '54,207\xa0★★★ ratings (14%)', '3.5': '72,241\xa0★★★½ ratings (19%)', '4': '131,215\xa0★★★★ ratings (35%)', '4.5': '43,710\xa0★★★★½ ratings (12%)', '5': '48,611\xa0★★★★★ ratings (13%)'}","[['Danny Boyle', 'Gender\nMale', 'Birthday\nOctober 20, 1956 (67 years old)']]"
