,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1986,Ferris Bueller’s Day Off,['Comedy'],103,"{'0.5': '1,695\xa0half-★ ratings (0%)', '1': '4,306\xa0★ ratings (1%)', '1.5': '2,946\xa0★½ ratings (0%)', '2': '16,599\xa0★★ ratings (2%)', '2.5': '18,286\xa0★★½ ratings (2%)', '3': '96,561\xa0★★★ ratings (13%)', '3.5': '111,719\xa0★★★½ ratings (15%)', '4': '240,994\xa0★★★★ ratings (32%)', '4.5': '87,084\xa0★★★★½ ratings (12%)', '5': '168,917\xa0★★★★★ ratings (23%)'}","[['John Hughes', 'Gender\nMale', 'Birthday\nFebruary 18, 1950']]"
1,1986,Top Gun,"['Drama', 'Adventure', 'Action']",110,"{'0.5': '2,317\xa0half-★ ratings (0%)', '1': '6,882\xa0★ ratings (1%)', '1.5': '7,517\xa0★½ ratings (1%)', '2': '33,227\xa0★★ ratings (6%)', '2.5': '46,765\xa0★★½ ratings (8%)', '3': '147,111\xa0★★★ ratings (26%)', '3.5': '122,251\xa0★★★½ ratings (22%)', '4': '122,394\xa0★★★★ ratings (22%)', '4.5': '25,950\xa0★★★★½ ratings (5%)', '5': '45,573\xa0★★★★★ ratings (8%)'}","[['Tony Scott', 'Gender\nMale', 'Birthday\nJune 21, 1944']]"
2,1986,Stand by Me,"['Drama', 'Crime']",89,"{'0.5': '262\xa0half-★ ratings (0%)', '1': '762\xa0★ ratings (0%)', '1.5': '735\xa0★½ ratings (0%)', '2': '4,156\xa0★★ ratings (1%)', '2.5': '6,451\xa0★★½ ratings (1%)', '3': '38,754\xa0★★★ ratings (8%)', '3.5': '63,044\xa0★★★½ ratings (13%)', '4': '162,632\xa0★★★★ ratings (35%)', '4.5': '73,827\xa0★★★★½ ratings (16%)', '5': '117,201\xa0★★★★★ ratings (25%)'}","[['Rob Reiner', 'Gender\nMale', 'Birthday\nMarch 6, 1947 (76 years old)']]"
3,1986,Blue Velvet,"['Thriller', 'Crime', 'Mystery', 'Drama']",120,"{'0.5': '874\xa0half-★ ratings (0%)', '1': '2,142\xa0★ ratings (1%)', '1.5': '1,522\xa0★½ ratings (0%)', '2': '6,698\xa0★★ ratings (2%)', '2.5': '7,687\xa0★★½ ratings (2%)', '3': '30,662\xa0★★★ ratings (9%)', '3.5': '44,455\xa0★★★½ ratings (13%)', '4': '106,488\xa0★★★★ ratings (32%)', '4.5': '59,742\xa0★★★★½ ratings (18%)', '5': '77,096\xa0★★★★★ ratings (23%)'}","[['David Lynch', 'Gender\nMale', 'Birthday\nJanuary 20, 1946 (78 years old)']]"
4,1986,Aliens,"['Science Fiction', 'Horror', 'Thriller', 'Action']",137,"{'0.5': '467\xa0half-★ ratings (0%)', '1': '1,238\xa0★ ratings (0%)', '1.5': '1,361\xa0★½ ratings (0%)', '2': '6,402\xa0★★ ratings (2%)', '2.5': '8,082\xa0★★½ ratings (2%)', '3': '37,058\xa0★★★ ratings (9%)', '3.5': '50,486\xa0★★★½ ratings (12%)', '4': '129,290\xa0★★★★ ratings (31%)', '4.5': '75,073\xa0★★★★½ ratings (18%)', '5': '109,284\xa0★★★★★ ratings (26%)'}","[['James Cameron', 'Gender\nMale', 'Birthday\nAugust 16, 1954 (69 years old)']]"
5,1986,The Fly,"['Science Fiction', 'Horror']",96,"{'0.5': '556\xa0half-★ ratings (0%)', '1': '1,296\xa0★ ratings (0%)', '1.5': '1,059\xa0★½ ratings (0%)', '2': '5,035\xa0★★ ratings (2%)', '2.5': '6,098\xa0★★½ ratings (2%)', '3': '29,755\xa0★★★ ratings (11%)', '3.5': '45,409\xa0★★★½ ratings (17%)', '4': '99,734\xa0★★★★ ratings (37%)', '4.5': '41,142\xa0★★★★½ ratings (15%)', '5': '42,274\xa0★★★★★ ratings (16%)'}","[['David Cronenberg', 'Gender\nMale', 'Birthday\nMarch 15, 1943 (80 years old)']]"
6,1986,Castle in the Sky,"['Fantasy', 'Adventure', 'Romance', 'Family', 'Action', 'Animation']",125,"{'0.5': '159\xa0half-★ ratings (0%)', '1': '510\xa0★ ratings (0%)', '1.5': '465\xa0★½ ratings (0%)', '2': '3,020\xa0★★ ratings (1%)', '2.5': '5,047\xa0★★½ ratings (2%)', '3': '28,371\xa0★★★ ratings (10%)', '3.5': '45,349\xa0★★★½ ratings (17%)', '4': '95,701\xa0★★★★ ratings (35%)', '4.5': '39,907\xa0★★★★½ ratings (15%)', '5': '53,865\xa0★★★★★ ratings (20%)'}","[['Hayao Miyazaki', 'Gender\nMale', 'Birthday\nJanuary 5, 1941 (83 years old)']]"
7,1986,Labyrinth,"['Fantasy', 'Adventure', 'Family']",102,"{'0.5': '688\xa0half-★ ratings (0%)', '1': '1,866\xa0★ ratings (1%)', '1.5': '1,706\xa0★½ ratings (1%)', '2': '7,724\xa0★★ ratings (4%)', '2.5': '9,497\xa0★★½ ratings (5%)', '3': '34,667\xa0★★★ ratings (18%)', '3.5': '35,575\xa0★★★½ ratings (19%)', '4': '48,900\xa0★★★★ ratings (26%)', '4.5': '14,199\xa0★★★★½ ratings (7%)', '5': '36,890\xa0★★★★★ ratings (19%)'}","[['Jim Henson', 'Gender\nMale', 'Birthday\nSeptember 24, 1936']]"
8,1986,Platoon,"['War', 'Action', 'Drama']",120,"{'0.5': '217\xa0half-★ ratings (0%)', '1': '597\xa0★ ratings (0%)', '1.5': '593\xa0★½ ratings (0%)', '2': '3,143\xa0★★ ratings (2%)', '2.5': '4,440\xa0★★½ ratings (3%)', '3': '21,218\xa0★★★ ratings (12%)', '3.5': '33,197\xa0★★★½ ratings (19%)', '4': '67,491\xa0★★★★ ratings (38%)', '4.5': '24,886\xa0★★★★½ ratings (14%)', '5': '19,944\xa0★★★★★ ratings (11%)'}","[['Oliver Stone', 'Gender\nMale', 'Birthday\nSeptember 15, 1946 (77 years old)']]"
9,1986,Little Shop of Horrors,"['Horror', 'Comedy']",94,"{'0.5': '301\xa0half-★ ratings (0%)', '1': '818\xa0★ ratings (1%)', '1.5': '724\xa0★½ ratings (0%)', '2': '3,662\xa0★★ ratings (3%)', '2.5': '4,954\xa0★★½ ratings (3%)', '3': '20,715\xa0★★★ ratings (14%)', '3.5': '26,744\xa0★★★½ ratings (18%)', '4': '45,669\xa0★★★★ ratings (32%)', '4.5': '16,502\xa0★★★★½ ratings (11%)', '5': '24,792\xa0★★★★★ ratings (17%)'}","[['Frank Oz', 'Gender\nMale', 'Birthday\nMay 25, 1944 (79 years old)']]"
