,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,1993,Jurassic Park,"['Science Fiction', 'Adventure']",127,"{'0.5': '1,075\xa0half-★ ratings (0%)', '1': '3,648\xa0★ ratings (0%)', '1.5': '2,109\xa0★½ ratings (0%)', '2': '17,668\xa0★★ ratings (2%)', '2.5': '16,490\xa0★★½ ratings (2%)', '3': '117,494\xa0★★★ ratings (11%)', '3.5': '118,837\xa0★★★½ ratings (11%)', '4': '328,172\xa0★★★★ ratings (32%)', '4.5': '133,204\xa0★★★★½ ratings (13%)', '5': '297,209\xa0★★★★★ ratings (29%)'}","[['Steven Spielberg', 'Gender\nMale', 'Birthday\nDecember 18, 1946 (77 years old)']]"
1,1993,Schindler’s List,"['History', 'Drama', 'War']",195,"{'0.5': '856\xa0half-★ ratings (0%)', '1': '1,452\xa0★ ratings (0%)', '1.5': '871\xa0★½ ratings (0%)', '2': '4,587\xa0★★ ratings (1%)', '2.5': '4,454\xa0★★½ ratings (1%)', '3': '27,913\xa0★★★ ratings (4%)', '3.5': '35,171\xa0★★★½ ratings (5%)', '4': '151,819\xa0★★★★ ratings (23%)', '4.5': '122,484\xa0★★★★½ ratings (19%)', '5': '297,910\xa0★★★★★ ratings (46%)'}","[['Steven Spielberg', 'Gender\nMale', 'Birthday\nDecember 18, 1946 (77 years old)']]"
2,1993,The Nightmare Before Christmas,"['Family', 'Animation', 'Fantasy']",76,"{'0.5': '1,899\xa0half-★ ratings (0%)', '1': '5,248\xa0★ ratings (1%)', '1.5': '3,275\xa0★½ ratings (0%)', '2': '19,449\xa0★★ ratings (2%)', '2.5': '19,998\xa0★★½ ratings (2%)', '3': '100,861\xa0★★★ ratings (12%)', '3.5': '110,082\xa0★★★½ ratings (14%)', '4': '252,223\xa0★★★★ ratings (31%)', '4.5': '84,279\xa0★★★★½ ratings (10%)', '5': '210,910\xa0★★★★★ ratings (26%)'}","[['Henry Selick', 'Gender\nMale', 'Birthday\nNovember 30, 1952 (71 years old)']]"
3,1993,Groundhog Day,"['Comedy', 'Drama', 'Fantasy', 'Romance']",101,"{'0.5': '1,274\xa0half-★ ratings (0%)', '1': '3,364\xa0★ ratings (1%)', '1.5': '2,196\xa0★½ ratings (0%)', '2': '12,751\xa0★★ ratings (3%)', '2.5': '15,710\xa0★★½ ratings (3%)', '3': '75,402\xa0★★★ ratings (16%)', '3.5': '93,769\xa0★★★½ ratings (20%)', '4': '155,348\xa0★★★★ ratings (33%)', '4.5': '51,107\xa0★★★★½ ratings (11%)', '5': '63,616\xa0★★★★★ ratings (13%)'}","[['Harold Ramis', 'Gender\nMale', 'Birthday\nNovember 21, 1944']]"
4,1993,Dazed and Confused,"['Drama', 'Comedy']",102,"{'0.5': '755\xa0half-★ ratings (0%)', '1': '1,753\xa0★ ratings (1%)', '1.5': '1,522\xa0★½ ratings (1%)', '2': '6,951\xa0★★ ratings (2%)', '2.5': '9,074\xa0★★½ ratings (3%)', '3': '36,927\xa0★★★ ratings (12%)', '3.5': '47,816\xa0★★★½ ratings (16%)', '4': '91,007\xa0★★★★ ratings (30%)', '4.5': '39,537\xa0★★★★½ ratings (13%)', '5': '64,620\xa0★★★★★ ratings (22%)'}","[['Richard Linklater', 'Gender\nMale', 'Birthday\nJuly 30, 1960 (63 years old)']]"
5,1993,Hocus Pocus,"['Fantasy', 'Comedy', 'Family']",96,"{'0.5': '1,642\xa0half-★ ratings (1%)', '1': '4,614\xa0★ ratings (2%)', '1.5': '4,232\xa0★½ ratings (1%)', '2': '18,083\xa0★★ ratings (6%)', '2.5': '20,366\xa0★★½ ratings (7%)', '3': '65,852\xa0★★★ ratings (22%)', '3.5': '49,785\xa0★★★½ ratings (17%)', '4': '66,050\xa0★★★★ ratings (22%)', '4.5': '13,979\xa0★★★★½ ratings (5%)', '5': '49,197\xa0★★★★★ ratings (17%)'}","[['Kenny Ortega', 'Gender\nMale', 'Birthday\nApril 18, 1950 (73 years old)']]"
6,1993,What’s Eating Gilbert Grape,"['Drama', 'Romance']",118,"{'0.5': '414\xa0half-★ ratings (0%)', '1': '1,024\xa0★ ratings (0%)', '1.5': '935\xa0★½ ratings (0%)', '2': '5,084\xa0★★ ratings (2%)', '2.5': '7,192\xa0★★½ ratings (3%)', '3': '32,958\xa0★★★ ratings (16%)', '3.5': '44,171\xa0★★★½ ratings (21%)', '4': '71,434\xa0★★★★ ratings (34%)', '4.5': '20,870\xa0★★★★½ ratings (10%)', '5': '27,903\xa0★★★★★ ratings (13%)'}","[['Lasse Hallström', 'Gender\nMale', 'Birthday\nJune 2, 1946 (77 years old)']]"
7,1993,Three Colours: Blue,['Drama'],98,"{'0.5': '189\xa0half-★ ratings (0%)', '1': '390\xa0★ ratings (0%)', '1.5': '365\xa0★½ ratings (0%)', '2': '1,927\xa0★★ ratings (1%)', '2.5': '2,774\xa0★★½ ratings (2%)', '3': '12,321\xa0★★★ ratings (8%)', '3.5': '20,935\xa0★★★½ ratings (14%)', '4': '50,484\xa0★★★★ ratings (34%)', '4.5': '28,170\xa0★★★★½ ratings (19%)', '5': '31,277\xa0★★★★★ ratings (21%)'}","[['Krzysztof Kieślowski', 'Gender\nMale', 'Birthday\nJune 27, 1941']]"
8,1993,Mrs. Doubtfire,"['Comedy', 'Family', 'Drama']",125,"{'0.5': '696\xa0half-★ ratings (0%)', '1': '2,226\xa0★ ratings (1%)', '1.5': '2,038\xa0★½ ratings (1%)', '2': '10,351\xa0★★ ratings (4%)', '2.5': '13,266\xa0★★½ ratings (5%)', '3': '52,870\xa0★★★ ratings (21%)', '3.5': '52,777\xa0★★★½ ratings (21%)', '4': '67,325\xa0★★★★ ratings (27%)', '4.5': '15,805\xa0★★★★½ ratings (6%)', '5': '28,879\xa0★★★★★ ratings (12%)'}","[['Chris Columbus', 'Gender\nMale', 'Birthday\nSeptember 10, 1958 (65 years old)']]"
9,1993,True Romance,"['Romance', 'Crime', 'Action']",120,"{'0.5': '229\xa0half-★ ratings (0%)', '1': '648\xa0★ ratings (0%)', '1.5': '632\xa0★½ ratings (0%)', '2': '2,888\xa0★★ ratings (2%)', '2.5': '4,383\xa0★★½ ratings (3%)', '3': '18,243\xa0★★★ ratings (12%)', '3.5': '29,863\xa0★★★½ ratings (19%)', '4': '54,238\xa0★★★★ ratings (35%)', '4.5': '21,966\xa0★★★★½ ratings (14%)', '5': '23,735\xa0★★★★★ ratings (15%)'}","[['Tony Scott', 'Gender\nMale', 'Birthday\nJune 21, 1944']]"
