,Year,Title,Genres,Length,Letterboxd Ratings,Directors
0,2009,Inglourious Basterds,"['Drama', 'Thriller', 'War']",153,"{'0.5': '1,573\xa0half-★ ratings (0%)', '1': '4,078\xa0★ ratings (0%)', '1.5': '2,403\xa0★½ ratings (0%)', '2': '15,172\xa0★★ ratings (1%)', '2.5': '14,114\xa0★★½ ratings (1%)', '3': '99,027\xa0★★★ ratings (6%)', '3.5': '121,924\xa0★★★½ ratings (8%)', '4': '465,593\xa0★★★★ ratings (29%)', '4.5': '306,086\xa0★★★★½ ratings (19%)', '5': '576,024\xa0★★★★★ ratings (36%)'}","[['Quentin Tarantino', 'Gender\nMale', 'Birthday\nMarch 27, 1963 (60 years old)']]"
1,2009,Fantastic Mr. Fox,"['Family', 'Adventure', 'Comedy', 'Animation']",87,"{'0.5': '1,450\xa0half-★ ratings (0%)', '1': '4,111\xa0★ ratings (0%)', '1.5': '2,074\xa0★½ ratings (0%)', '2': '12,303\xa0★★ ratings (1%)', '2.5': '11,814\xa0★★½ ratings (1%)', '3': '74,552\xa0★★★ ratings (6%)', '3.5': '105,326\xa0★★★½ ratings (9%)', '4': '336,902\xa0★★★★ ratings (29%)', '4.5': '199,623\xa0★★★★½ ratings (17%)', '5': '405,451\xa0★★★★★ ratings (35%)'}","[['Wes Anderson', 'Gender\nMale', 'Birthday\nMay 1, 1969 (54 years old)']]"
2,2009,Up,"['Animation', 'Adventure', 'Family', 'Comedy']",96,"{'0.5': '1,247\xa0half-★ ratings (0%)', '1': '4,138\xa0★ ratings (0%)', '1.5': '2,804\xa0★½ ratings (0%)', '2': '20,841\xa0★★ ratings (2%)', '2.5': '21,571\xa0★★½ ratings (2%)', '3': '146,816\xa0★★★ ratings (11%)', '3.5': '160,722\xa0★★★½ ratings (12%)', '4': '453,144\xa0★★★★ ratings (33%)', '4.5': '170,552\xa0★★★★½ ratings (13%)', '5': '373,572\xa0★★★★★ ratings (28%)'}","[['Pete Docter', 'Gender\nMale', 'Birthday\nOctober 9, 1968 (55 years old)']]"
3,2009,Avatar,"['Fantasy', 'Science Fiction', 'Adventure', 'Action']",162,"{'0.5': '11,387\xa0half-★ ratings (1%)', '1': '27,597\xa0★ ratings (2%)', '1.5': '16,626\xa0★½ ratings (1%)', '2': '76,052\xa0★★ ratings (6%)', '2.5': '69,386\xa0★★½ ratings (6%)', '3': '234,483\xa0★★★ ratings (19%)', '3.5': '192,445\xa0★★★½ ratings (15%)', '4': '318,158\xa0★★★★ ratings (25%)', '4.5': '97,689\xa0★★★★½ ratings (8%)', '5': '210,083\xa0★★★★★ ratings (17%)'}","[['James Cameron', 'Gender\nMale', 'Birthday\nAugust 16, 1954 (69 years old)']]"
4,2009,(500) Days of Summer,"['Romance', 'Comedy', 'Drama']",95,"{'0.5': '4,772\xa0half-★ ratings (0%)', '1': '11,967\xa0★ ratings (1%)', '1.5': '7,561\xa0★½ ratings (1%)', '2': '39,254\xa0★★ ratings (4%)', '2.5': '41,180\xa0★★½ ratings (4%)', '3': '171,503\xa0★★★ ratings (18%)', '3.5': '178,847\xa0★★★½ ratings (18%)', '4': '292,871\xa0★★★★ ratings (30%)', '4.5': '86,643\xa0★★★★½ ratings (9%)', '5': '143,965\xa0★★★★★ ratings (15%)'}","[['Marc Webb', 'Gender\nMale', 'Birthday\nAugust 31, 1974 (49 years old)']]"
5,2009,Coraline,"['Animation', 'Fantasy', 'Family']",100,"{'0.5': '3,289\xa0half-★ ratings (0%)', '1': '6,419\xa0★ ratings (1%)', '1.5': '2,575\xa0★½ ratings (0%)', '2': '15,319\xa0★★ ratings (2%)', '2.5': '13,985\xa0★★½ ratings (1%)', '3': '78,134\xa0★★★ ratings (8%)', '3.5': '95,889\xa0★★★½ ratings (10%)', '4': '267,283\xa0★★★★ ratings (28%)', '4.5': '120,665\xa0★★★★½ ratings (13%)', '5': '357,519\xa0★★★★★ ratings (37%)'}","[['Henry Selick', 'Gender\nMale', 'Birthday\nNovember 30, 1952 (71 years old)']]"
6,2009,Harry Potter and the Half-Blood Prince,"['Adventure', 'Fantasy']",153,"{'0.5': '3,055\xa0half-★ ratings (0%)', '1': '8,085\xa0★ ratings (1%)', '1.5': '6,251\xa0★½ ratings (1%)', '2': '33,265\xa0★★ ratings (4%)', '2.5': '41,393\xa0★★½ ratings (5%)', '3': '167,468\xa0★★★ ratings (20%)', '3.5': '157,248\xa0★★★½ ratings (18%)', '4': '235,629\xa0★★★★ ratings (28%)', '4.5': '62,048\xa0★★★★½ ratings (7%)', '5': '139,570\xa0★★★★★ ratings (16%)'}","[['David Yates', 'Gender\nMale', 'Birthday\nOctober 8, 1963 (60 years old)']]"
7,2009,Jennifer’s Body,"['Horror', 'Comedy']",107,"{'0.5': '4,589\xa0half-★ ratings (1%)', '1': '11,768\xa0★ ratings (2%)', '1.5': '10,101\xa0★½ ratings (2%)', '2': '36,948\xa0★★ ratings (6%)', '2.5': '37,995\xa0★★½ ratings (7%)', '3': '111,479\xa0★★★ ratings (19%)', '3.5': '95,543\xa0★★★½ ratings (16%)', '4': '139,790\xa0★★★★ ratings (24%)', '4.5': '38,745\xa0★★★★½ ratings (7%)', '5': '94,393\xa0★★★★★ ratings (16%)'}","[['Karyn Kusama', 'Gender\nFemale', 'Birthday\nMarch 21, 1968 (55 years old)']]"
8,2009,The Hangover,['Comedy'],100,"{'0.5': '3,500\xa0half-★ ratings (0%)', '1': '9,322\xa0★ ratings (1%)', '1.5': '7,604\xa0★½ ratings (1%)', '2': '33,764\xa0★★ ratings (5%)', '2.5': '38,371\xa0★★½ ratings (5%)', '3': '143,358\xa0★★★ ratings (20%)', '3.5': '141,059\xa0★★★½ ratings (20%)', '4': '200,930\xa0★★★★ ratings (28%)', '4.5': '50,530\xa0★★★★½ ratings (7%)', '5': '84,545\xa0★★★★★ ratings (12%)'}","[['Todd Phillips', 'Gender\nMale', 'Birthday\nDecember 20, 1970 (53 years old)']]"
9,2009,Zombieland,"['Comedy', 'Horror']",88,"{'0.5': '1,852\xa0half-★ ratings (0%)', '1': '5,502\xa0★ ratings (1%)', '1.5': '4,977\xa0★½ ratings (1%)', '2': '25,505\xa0★★ ratings (4%)', '2.5': '34,240\xa0★★½ ratings (5%)', '3': '142,786\xa0★★★ ratings (22%)', '3.5': '152,863\xa0★★★½ ratings (24%)', '4': '184,513\xa0★★★★ ratings (29%)', '4.5': '35,221\xa0★★★★½ ratings (6%)', '5': '51,102\xa0★★★★★ ratings (8%)'}","[['Ruben Fleischer', 'Gender\nMale', 'Birthday\nOctober 31, 1974 (49 years old)']]"
